scenario,nb_cars,method,seed,world_seed,grid_seed,society_id,station_id,update_step,alpha
balance,50,bramev,42,42,42,0,6,0,0.708626
balance,50,bramev,42,42,42,0,6,1,0.700882
balance,50,bramev,42,42,42,0,6,2,0.659627
balance,50,bramev,42,42,42,0,6,3,0.622498
balance,50,bramev,42,42,42,0,6,4,0.615517
balance,50,bramev,42,42,42,0,6,5,0.610436
balance,50,bramev,42,42,42,0,6,6,0.605863
balance,50,bramev,42,42,42,0,6,7,0.584427
balance,50,bramev,42,42,42,0,6,8,0.580723
balance,50,bramev,42,42,42,0,6,9,0.560991
balance,50,bramev,42,42,42,0,8,0,0.80801
balance,50,bramev,42,42,42,0,8,1,0.790328
balance,50,bramev,42,42,42,0,8,2,0.740129
balance,50,bramev,42,42,42,0,8,3,0.69495
balance,50,bramev,42,42,42,0,8,4,0.680723
balance,50,bramev,42,42,42,0,8,5,0.669121
balance,50,bramev,42,42,42,0,8,6,0.65868
balance,50,bramev,42,42,42,0,8,7,0.631962
balance,50,bramev,42,42,42,0,8,8,0.623505
balance,50,bramev,42,42,42,0,8,9,0.599495
balance,50,bramev,42,42,42,0,10,0,0.305265
balance,50,bramev,42,42,42,0,10,1,0.337857
balance,50,bramev,42,42,42,0,10,2,0.332905
balance,50,bramev,42,42,42,0,10,3,0.328448
balance,50,bramev,42,42,42,0,10,4,0.350872
balance,50,bramev,42,42,42,0,10,5,0.372255
balance,50,bramev,42,42,42,0,10,6,0.391501
balance,50,bramev,42,42,42,0,10,7,0.391501
balance,50,bramev,42,42,42,0,10,8,0.407089
balance,50,bramev,42,42,42,0,10,9,0.404721
balance,50,bramev,42,42,42,0,11,0,0.250242
balance,50,bramev,42,42,42,0,11,1,0.288336
balance,50,bramev,42,42,42,0,11,2,0.288336
balance,50,bramev,42,42,42,0,11,3,0.288336
balance,50,bramev,42,42,42,0,11,4,0.314771
balance,50,bramev,42,42,42,0,11,5,0.339765
balance,50,bramev,42,42,42,0,11,6,0.362259
balance,50,bramev,42,42,42,0,11,7,0.365183
balance,50,bramev,42,42,42,0,11,8,0.383404
balance,50,bramev,42,42,42,0,11,9,0.383404
balance,50,bramev,42,42,42,0,15,0,0.509227
balance,50,bramev,42,42,42,0,15,1,0.521423
balance,50,bramev,42,42,42,0,15,2,0.498114
balance,50,bramev,42,42,42,0,15,3,0.477137
balance,50,bramev,42,42,42,0,15,4,0.484691
balance,50,bramev,42,42,42,0,15,5,0.492693
balance,50,bramev,42,42,42,0,15,6,0.499894
balance,50,bramev,42,42,42,0,15,7,0.489055
balance,50,bramev,42,42,42,0,15,8,0.494888
balance,50,bramev,42,42,42,0,15,9,0.48374
balance,50,bramev,42,42,42,0,23,0,0.181183
balance,50,bramev,42,42,42,0,23,1,0.226183
balance,50,bramev,42,42,42,0,23,2,0.232398
balance,50,bramev,42,42,42,0,23,3,0.237992
balance,50,bramev,42,42,42,0,23,4,0.269461
balance,50,bramev,42,42,42,0,23,5,0.298986
balance,50,bramev,42,42,42,0,23,6,0.325558
balance,50,bramev,42,42,42,0,23,7,0.332152
balance,50,bramev,42,42,42,0,23,8,0.353676
balance,50,bramev,42,42,42,0,23,9,0.356649
balance,50,bramev,42,42,42,0,32,0,0.275578
balance,50,bramev,42,42,42,0,32,1,0.311139
balance,50,bramev,42,42,42,0,32,2,0.308859
balance,50,bramev,42,42,42,0,32,3,0.306807
balance,50,bramev,42,42,42,0,32,4,0.331394
balance,50,bramev,42,42,42,0,32,5,0.354726
balance,50,bramev,42,42,42,0,32,6,0.375724
balance,50,bramev,42,42,42,0,32,7,0.377302
balance,50,bramev,42,42,42,0,32,8,0.39431
balance,50,bramev,42,42,42,0,32,9,0.39322
balance,50,bramev,42,42,42,0,34,0,0.355302
balance,50,bramev,42,42,42,0,34,1,0.38289
balance,50,bramev,42,42,42,0,34,2,0.373435
balance,50,bramev,42,42,42,0,34,3,0.364925
balance,50,bramev,42,42,42,0,34,4,0.383701
balance,50,bramev,42,42,42,0,34,5,0.401801
balance,50,bramev,42,42,42,0,34,6,0.418092
balance,50,bramev,42,42,42,0,34,7,0.415433
balance,50,bramev,42,42,42,0,34,8,0.428629
balance,50,bramev,42,42,42,0,34,9,0.424106
balance,50,bramev,42,42,42,0,35,0,0.612853
balance,50,bramev,42,42,42,0,35,1,0.614687
balance,50,bramev,42,42,42,0,35,2,0.582052
balance,50,bramev,42,42,42,0,35,3,0.55268
balance,50,bramev,42,42,42,0,35,4,0.55268
balance,50,bramev,42,42,42,0,35,5,0.553883
balance,50,bramev,42,42,42,0,35,6,0.554966
balance,50,bramev,42,42,42,0,35,7,0.538619
balance,50,bramev,42,42,42,0,35,8,0.539496
balance,50,bramev,42,42,42,0,35,9,0.523887
balance,50,bramev,42,42,42,0,37,0,0.631187
balance,50,bramev,42,42,42,0,37,1,0.631187
balance,50,bramev,42,42,42,0,37,2,0.596902
balance,50,bramev,42,42,42,0,37,3,0.566046
balance,50,bramev,42,42,42,0,37,4,0.564709
balance,50,bramev,42,42,42,0,37,5,0.564709
balance,50,bramev,42,42,42,0,37,6,0.564709
balance,50,bramev,42,42,42,0,37,7,0.547388
balance,50,bramev,42,42,42,0,37,8,0.547388
balance,50,bramev,42,42,42,0,37,9,0.53099
balance,50,bramev,42,42,42,1,0,0,0.290955
balance,50,bramev,42,42,42,1,0,1,0.272232
balance,50,bramev,42,42,42,1,0,2,0.272232
balance,50,bramev,42,42,42,1,0,3,0.272232
balance,50,bramev,42,42,42,1,0,4,0.272232
balance,50,bramev,42,42,42,1,0,5,0.295496
balance,50,bramev,42,42,42,1,0,6,0.321962
balance,50,bramev,42,42,42,1,0,7,0.321962
balance,50,bramev,42,42,42,1,0,8,0.321962
balance,50,bramev,42,42,42,1,0,9,0.321962
balance,50,bramev,42,42,42,1,2,0,0.739154
balance,50,bramev,42,42,42,1,2,1,0.675611
balance,50,bramev,42,42,42,1,2,2,0.635273
balance,50,bramev,42,42,42,1,2,3,0.598969
balance,50,bramev,42,42,42,1,2,4,0.566295
balance,50,bramev,42,42,42,1,2,5,0.560153
balance,50,bramev,42,42,42,1,2,6,0.560153
