scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,occupancy_rate,demand_kwh
pessimistic,100,greedy,42,42,42,0,1,5,0.291,192,1,191,0,0,0,191,82,37,6,65,1,0,0.0,264.417
pessimistic,100,greedy,42,42,42,1,2,5,0.2613,4,0,4,0,0,0,4,3,1,0,0,0,0,0.0,6.367
pessimistic,100,greedy,42,42,42,2,1,5,0.7392,8,0,8,0,0,0,8,5,2,0,1,0,0,0.0,8.342
pessimistic,100,greedy,42,42,42,3,1,5,0.8901,39,0,39,0,0,0,39,10,12,0,17,0,0,0.0,46.925
pessimistic,100,greedy,42,42,42,4,3,5,0.1427,156,0,156,0,0,0,156,74,26,1,50,5,0,0.0,225.408
pessimistic,100,greedy,42,42,42,5,1,4,0.2198,24,0,24,0,0,0,24,11,5,0,8,0,0,0.0,33.567
pessimistic,100,greedy,42,42,42,6,0,6,0.7086,5,0,5,0,0,0,5,2,1,0,2,0,0,0.0,7.325
pessimistic,100,greedy,42,42,42,7,1,6,0.5708,7,0,7,0,0,0,7,5,0,0,2,0,0,0.0,10.542
pessimistic,100,greedy,42,42,42,8,0,5,0.808,4,0,4,0,0,0,4,1,1,0,2,0,0,0.0,5.367
pessimistic,100,greedy,42,42,42,9,2,4,0.4875,36,0,36,0,0,0,36,15,7,0,13,1,0,0.0,51.917
pessimistic,100,greedy,42,42,42,10,0,5,0.3053,36,0,36,0,0,0,36,16,8,0,12,0,0,0.0,50.45
pessimistic,100,greedy,42,42,42,11,0,4,0.2502,187,4,183,0,0,1,183,67,41,10,62,3,0,0.0,225.65
pessimistic,100,greedy,42,42,42,12,3,6,0.3167,6,0,6,0,0,0,6,3,2,0,1,0,0,0.0,6.083
pessimistic,100,greedy,42,42,42,13,3,4,0.8089,30,0,30,0,0,0,30,10,5,0,15,0,0,0.0,46.117
pessimistic,100,greedy,42,42,42,14,3,4,0.6168,31,0,31,0,0,0,31,17,6,0,7,1,0,0.0,45.025
pessimistic,100,greedy,42,42,42,15,0,5,0.5092,33,0,33,0,0,0,33,14,6,0,13,0,0,0.0,49.358
pessimistic,100,greedy,42,42,42,16,2,6,0.5233,1,0,1,0,0,0,1,1,0,0,0,0,0,0.0,1.633
pessimistic,100,greedy,42,42,42,17,2,4,0.8252,5,0,5,0,0,0,5,1,0,0,4,0,0,0.0,7.508
pessimistic,100,greedy,42,42,42,18,2,5,0.8535,31,0,31,0,0,0,31,13,7,0,11,0,0,0.0,46.225
pessimistic,100,greedy,42,42,42,19,3,6,0.7576,5,0,5,0,0,0,5,1,1,0,1,2,0,0.0,3.4
pessimistic,100,greedy,42,42,42,20,2,4,0.4983,7,0,7,0,0,0,7,0,2,0,4,1,0,0.0,7.092
pessimistic,100,greedy,42,42,42,21,2,6,0.8027,3,0,3,0,0,0,3,1,1,0,1,0,0,0.0,4.417
pessimistic,100,greedy,42,42,42,22,2,4,0.549,31,0,31,0,0,0,31,18,6,0,7,0,0,0.0,45.658
pessimistic,100,greedy,42,42,42,23,0,4,0.1812,24,0,24,0,0,0,24,13,4,0,7,0,0,0.0,35.542
pessimistic,100,greedy,42,42,42,24,1,4,0.899,1,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0
pessimistic,100,greedy,42,42,42,25,2,6,0.6409,39,0,39,0,0,0,39,17,4,0,18,0,0,0.0,65.092
pessimistic,100,greedy,42,42,42,26,3,5,0.1612,202,4,198,0,0,1,198,83,52,10,52,1,0,0.0,242.367
pessimistic,100,greedy,42,42,42,27,2,4,0.399,11,0,11,0,0,0,11,1,9,0,1,0,0,0.0,4.258
pessimistic,100,greedy,42,42,42,28,3,4,0.8962,30,0,30,0,0,0,30,12,6,0,12,0,0,0.0,44.125
pessimistic,100,greedy,42,42,42,29,3,5,0.2195,28,0,28,0,0,0,28,10,10,0,8,0,0,0.0,32.367
pessimistic,100,greedy,42,42,42,30,1,6,0.1037,24,0,24,0,0,0,24,10,4,0,9,1,0,0.0,36.05
pessimistic,100,greedy,42,42,42,31,2,5,0.4794,25,0,25,0,0,0,25,10,10,0,5,0,0,0.0,24.55
pessimistic,100,greedy,42,42,42,32,0,5,0.2756,11,0,11,0,0,0,11,4,3,0,4,0,0,0.0,13.317
pessimistic,100,greedy,42,42,42,33,1,4,0.6703,4,0,4,0,0,0,4,2,0,0,2,0,0,0.0,7.442
pessimistic,100,greedy,42,42,42,34,0,5,0.3553,3,0,3,0,0,0,3,1,1,0,1,0,0,0.0,3.8
pessimistic,100,greedy,42,42,42,35,0,6,0.6129,13,0,13,0,0,0,13,7,2,0,4,0,0,0.0,22.033
pessimistic,100,greedy,42,42,42,36,3,6,0.4159,16,0,16,0,0,0,16,6,1,0,8,1,0,0.0,26.883
pessimistic,100,greedy,42,42,42,37,0,4,0.6312,3,0,3,0,0,0,3,2,0,0,1,0,0,0.0,6.617
pessimistic,100,greedy,42,42,42,38,3,6,0.7902,4,0,4,0,0,0,4,4,0,0,0,0,0,0.0,7.75
pessimistic,100,greedy,42,42,42,39,1,6,0.6455,8,0,8,0,0,0,8,2,2,0,4,0,0,0.0,10.9
