scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,occupancy_rate,demand_kwh
balance,100,greedy,42,42,42,0,1,5,0.291,143,0,143,0,0,0,143,78,25,3,36,1,0,0.0,205.458
balance,100,greedy,42,42,42,1,2,5,0.2613,5,0,5,0,0,0,5,4,0,0,1,0,0,0.0,7.033
balance,100,greedy,42,42,42,2,1,5,0.7392,4,0,4,0,0,0,4,3,1,0,0,0,0,0.0,4.267
balance,100,greedy,42,42,42,3,1,5,0.8901,30,0,30,0,0,0,30,20,5,0,5,0,0,0.0,46.617
balance,100,greedy,42,42,42,4,3,5,0.1427,102,0,102,0,0,0,102,57,23,1,19,2,0,0.0,140.8
balance,100,greedy,42,42,42,5,1,4,0.2198,19,0,19,0,0,0,19,11,3,0,5,0,0,0.0,27.483
balance,100,greedy,42,42,42,6,0,6,0.7086,3,0,3,0,0,0,3,3,0,0,0,0,0,0.0,4.667
balance,100,greedy,42,42,42,7,1,6,0.5708,2,0,2,0,0,0,2,1,0,0,1,0,0,0.0,4.167
balance,100,greedy,42,42,42,8,0,5,0.808,3,0,3,0,0,0,3,2,1,0,0,0,0,0.0,3.967
balance,100,greedy,42,42,42,9,2,4,0.4875,29,0,29,0,0,0,29,18,3,0,8,0,0,0.0,44.258
balance,100,greedy,42,42,42,10,0,5,0.3053,20,0,20,0,0,0,20,14,1,0,5,0,0,0.0,35.642
balance,100,greedy,42,42,42,11,0,4,0.2502,121,1,120,0,0,0,120,77,21,3,18,1,0,0.0,162.817
balance,100,greedy,42,42,42,12,3,6,0.3167,4,0,4,0,0,0,4,3,1,0,0,0,0,0.0,3.992
balance,100,greedy,42,42,42,13,3,4,0.8089,24,0,24,0,0,0,24,15,4,0,5,0,0,0.0,36.625
balance,100,greedy,42,42,42,14,3,4,0.6168,23,0,23,0,0,0,23,16,1,0,6,0,0,0.0,39.667
balance,100,greedy,42,42,42,15,0,5,0.5092,25,0,25,0,0,0,25,18,2,0,4,1,0,0.0,35.05
balance,100,greedy,42,42,42,16,2,6,0.5233,4,0,4,0,0,0,4,1,0,0,3,0,0,0.0,7.408
balance,100,greedy,42,42,42,17,2,4,0.8252,1,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0
balance,100,greedy,42,42,42,18,2,5,0.8535,27,0,27,0,0,0,27,15,7,0,5,0,0,0.0,33.958
balance,100,greedy,42,42,42,19,3,6,0.7576,4,0,4,0,0,0,4,2,2,0,0,0,0,0.0,3.0
balance,100,greedy,42,42,42,20,2,4,0.4983,4,0,4,0,0,0,4,2,1,0,1,0,0,0.0,5.292
balance,100,greedy,42,42,42,21,2,6,0.8027,5,0,5,0,0,0,5,2,2,0,1,0,0,0.0,3.967
balance,100,greedy,42,42,42,22,2,4,0.549,26,0,26,0,0,0,26,19,3,0,4,0,0,0.0,41.25
balance,100,greedy,42,42,42,23,0,4,0.1812,27,0,27,0,0,0,27,14,5,0,8,0,0,0.0,38.517
balance,100,greedy,42,42,42,24,1,4,0.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
balance,100,greedy,42,42,42,25,2,6,0.6409,29,0,29,0,0,0,29,15,6,0,6,2,0,0.0,41.0
balance,100,greedy,42,42,42,26,3,5,0.1612,131,0,131,0,0,1,131,85,33,1,11,1,0,0.0,161.825
balance,100,greedy,42,42,42,27,2,4,0.399,9,0,9,0,0,0,9,4,3,0,2,0,0,0.0,9.15
balance,100,greedy,42,42,42,28,3,4,0.8962,29,0,29,0,0,0,29,17,3,0,9,0,0,0.0,46.0
balance,100,greedy,42,42,42,29,3,5,0.2195,19,0,19,0,0,0,19,11,3,0,5,0,0,0.0,27.0
balance,100,greedy,42,42,42,30,1,6,0.1037,21,0,21,0,0,0,21,12,2,0,7,0,0,0.0,34.175
balance,100,greedy,42,42,42,31,2,5,0.4794,16,0,16,0,0,0,16,8,6,0,2,0,0,0.0,19.208
balance,100,greedy,42,42,42,32,0,5,0.2756,10,0,10,0,0,0,10,8,1,0,0,1,0,0.0,14.358
balance,100,greedy,42,42,42,33,1,4,0.6703,7,0,7,0,0,0,7,5,0,0,1,1,0,0.0,12.542
balance,100,greedy,42,42,42,34,0,5,0.3553,4,0,4,0,0,0,4,2,1,0,1,0,0,0.0,6.333
balance,100,greedy,42,42,42,35,0,6,0.6129,8,0,8,0,0,0,8,6,0,0,2,0,0,0.0,13.7
balance,100,greedy,42,42,42,36,3,6,0.4159,14,0,14,0,0,0,14,8,2,0,3,1,0,0.0,22.15
balance,100,greedy,42,42,42,37,0,4,0.6312,3,0,3,0,0,0,3,2,1,0,0,0,0,0.0,4.408
balance,100,greedy,42,42,42,38,3,6,0.7902,9,0,9,0,0,0,9,6,2,0,1,0,0,0.0,13.3
balance,100,greedy,42,42,42,39,1,6,0.6455,8,0,8,0,0,0,8,3,4,0,1,0,0,0.0,7.692
