scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,occupancy_rate,demand_kwh
optimistic,100,greedy,42,42,42,0,1,5,0.291,110,0,110,0,0,0,110,76,10,2,22,0,0,0.0,172.433
optimistic,100,greedy,42,42,42,1,2,5,0.2613,3,0,3,0,0,0,3,3,0,0,0,0,0,0.0,5.683
optimistic,100,greedy,42,42,42,2,1,5,0.7392,9,0,9,0,0,0,9,7,1,0,1,0,0,0.0,13.275
optimistic,100,greedy,42,42,42,3,1,5,0.8901,38,0,38,0,0,0,38,28,6,0,4,0,0,0.0,54.55
optimistic,100,greedy,42,42,42,4,3,5,0.1427,83,0,83,0,0,0,83,61,11,0,11,0,0,0.0,132.675
optimistic,100,greedy,42,42,42,5,1,4,0.2198,11,0,11,0,0,0,11,7,3,0,1,0,0,0.0,13.508
optimistic,100,greedy,42,42,42,6,0,6,0.7086,4,0,4,0,0,0,4,3,1,0,0,0,0,0.0,4.783
optimistic,100,greedy,42,42,42,7,1,6,0.5708,8,0,8,0,0,0,8,4,0,0,4,0,0,0.0,14.3
optimistic,100,greedy,42,42,42,8,0,5,0.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
optimistic,100,greedy,42,42,42,9,2,4,0.4875,19,0,19,0,0,0,19,15,1,0,3,0,0,0.0,33.85
optimistic,100,greedy,42,42,42,10,0,5,0.3053,16,0,16,0,0,0,16,10,1,0,5,0,0,0.0,25.842
optimistic,100,greedy,42,42,42,11,0,4,0.2502,120,0,120,0,0,0,120,85,11,4,20,0,0,0.0,186.575
optimistic,100,greedy,42,42,42,12,3,6,0.3167,3,0,3,0,0,0,3,3,0,0,0,0,0,0.0,3.983
optimistic,100,greedy,42,42,42,13,3,4,0.8089,17,0,17,0,0,0,17,12,3,0,2,0,0,0.0,24.875
optimistic,100,greedy,42,42,42,14,3,4,0.6168,27,0,27,0,0,0,27,21,2,0,4,0,0,0.0,39.083
optimistic,100,greedy,42,42,42,15,0,5,0.5092,41,0,41,0,0,0,41,30,3,0,8,0,0,0.0,68.125
optimistic,100,greedy,42,42,42,16,2,6,0.5233,2,0,2,0,0,0,2,0,1,0,1,0,0,0.0,2.208
optimistic,100,greedy,42,42,42,17,2,4,0.8252,1,0,1,0,0,0,1,1,0,0,0,0,0,0.0,1.8
optimistic,100,greedy,42,42,42,18,2,5,0.8535,17,0,17,0,0,0,17,12,2,0,3,0,0,0.0,24.842
optimistic,100,greedy,42,42,42,19,3,6,0.7576,5,0,5,0,0,0,5,4,1,0,0,0,0,0.0,5.95
optimistic,100,greedy,42,42,42,20,2,4,0.4983,3,0,3,0,0,0,3,2,0,0,1,0,0,0.0,5.392
optimistic,100,greedy,42,42,42,21,2,6,0.8027,3,0,3,0,0,0,3,2,1,0,0,0,0,0.0,2.917
optimistic,100,greedy,42,42,42,22,2,4,0.549,20,0,20,0,0,0,20,17,0,0,3,0,0,0.0,34.058
optimistic,100,greedy,42,42,42,23,0,4,0.1812,19,0,19,0,0,0,19,16,1,0,2,0,0,0.0,28.875
optimistic,100,greedy,42,42,42,24,1,4,0.899,1,0,1,0,0,0,1,1,0,0,0,0,0,0.0,1.292
optimistic,100,greedy,42,42,42,25,2,6,0.6409,23,0,23,0,0,0,23,19,2,0,2,0,0,0.0,37.858
optimistic,100,greedy,42,42,42,26,3,5,0.1612,113,0,113,0,0,1,113,95,6,0,12,0,0,0.0,180.742
optimistic,100,greedy,42,42,42,27,2,4,0.399,7,0,7,0,0,0,7,5,1,0,1,0,0,0.0,8.65
optimistic,100,greedy,42,42,42,28,3,4,0.8962,19,0,19,0,0,0,19,13,0,0,6,0,0,0.0,35.167
optimistic,100,greedy,42,42,42,29,3,5,0.2195,19,0,19,0,0,0,19,14,3,0,2,0,0,0.0,28.133
optimistic,100,greedy,42,42,42,30,1,6,0.1037,13,0,13,0,0,0,13,9,2,0,2,0,0,0.0,22.642
optimistic,100,greedy,42,42,42,31,2,5,0.4794,19,0,19,0,0,0,19,14,2,0,3,0,0,0.0,29.108
optimistic,100,greedy,42,42,42,32,0,5,0.2756,8,0,8,0,0,0,8,5,1,0,2,0,0,0.0,12.342
optimistic,100,greedy,42,42,42,33,1,4,0.6703,3,0,3,0,0,0,3,3,0,0,0,0,0,0.0,5.033
optimistic,100,greedy,42,42,42,34,0,5,0.3553,2,0,2,0,0,0,2,1,0,0,1,0,0,0.0,3.233
optimistic,100,greedy,42,42,42,35,0,6,0.6129,15,0,15,0,0,0,15,13,2,0,0,0,0,0.0,21.55
optimistic,100,greedy,42,42,42,36,3,6,0.4159,12,0,12,0,0,0,12,10,0,0,2,0,0,0.0,21.617
optimistic,100,greedy,42,42,42,37,0,4,0.6312,5,0,5,0,0,0,5,5,0,0,0,0,0,0.0,9.658
optimistic,100,greedy,42,42,42,38,3,6,0.7902,7,0,7,0,0,0,7,7,0,0,0,0,0,0.0,9.333
optimistic,100,greedy,42,42,42,39,1,6,0.6455,9,0,9,0,0,0,9,6,2,0,1,0,0,0.0,12.508
