scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,occupancy_rate,demand_kwh
balance,250,bramev,42,42,42,0,1,5,0.4567,610,286,324,139,0,0,185,109,34,5,37,0,0,0.0,270.525
balance,250,bramev,42,42,42,1,2,5,0.4673,614,195,419,392,0,0,27,15,6,0,6,0,0,0.0,38.25
balance,250,bramev,42,42,42,2,1,5,0.6304,299,118,181,164,0,0,17,13,2,0,2,0,0,0.0,23.475
balance,250,bramev,42,42,42,3,1,5,0.6889,577,239,338,218,0,0,120,82,14,0,22,2,0,0.0,176.283
balance,250,bramev,42,42,42,4,3,5,0.168,534,200,334,185,0,0,149,91,29,3,26,0,0,0.0,211.167
balance,250,bramev,42,42,42,5,1,4,0.4292,319,134,185,149,0,0,36,25,6,0,5,0,0,0.0,55.033
balance,250,bramev,42,42,42,6,0,6,0.4943,237,53,184,178,0,0,6,5,1,0,0,0,0,0.0,7.458
balance,250,bramev,42,42,42,7,1,6,0.5652,303,117,186,165,0,0,21,11,3,0,6,1,0,0.0,27.658
balance,250,bramev,42,42,42,8,0,5,0.5328,280,71,209,183,0,0,26,14,6,0,5,1,0,0.0,37.758
balance,250,bramev,42,42,42,9,2,4,0.5549,561,161,400,336,0,0,64,36,16,0,12,0,0,0.0,85.033
balance,250,bramev,42,42,42,10,0,5,0.3381,280,66,214,147,0,1,67,38,11,0,13,4,1,0.0,94.375
balance,250,bramev,42,42,42,11,0,4,0.3167,585,198,387,221,0,0,166,86,41,5,33,1,0,0.0,218.167
balance,250,bramev,42,42,42,12,3,6,0.2354,599,233,366,317,0,0,49,23,11,0,14,1,0,0.0,64.217
balance,250,bramev,42,42,42,13,3,4,0.4261,306,124,182,125,0,0,57,29,15,0,12,1,0,0.0,73.633
balance,250,bramev,42,42,42,14,3,4,0.3516,551,206,345,272,0,0,73,46,11,0,16,0,0,0.0,107.242
balance,250,bramev,42,42,42,15,0,5,0.4171,296,95,201,136,0,0,65,44,8,0,13,0,0,0.0,100.108
balance,250,bramev,42,42,42,16,2,6,0.5687,244,86,158,152,0,0,6,5,0,0,1,0,0,0.0,11.667
balance,250,bramev,42,42,42,17,2,4,0.6857,354,107,247,213,0,0,34,21,6,0,7,0,0,0.0,52.592
balance,250,bramev,42,42,42,18,2,5,0.6967,335,90,245,183,0,0,62,42,11,0,9,0,0,0.0,88.225
balance,250,bramev,42,42,42,19,3,6,0.4062,259,107,152,136,0,0,16,12,2,0,2,0,0,0.0,27.433
balance,250,bramev,42,42,42,20,2,4,0.5591,421,132,289,283,0,0,6,3,2,0,1,0,0,0.0,7.083
balance,250,bramev,42,42,42,21,2,6,0.677,182,59,123,115,0,0,8,6,1,0,1,0,0,0.0,11.533
balance,250,bramev,42,42,42,22,2,4,0.5787,525,163,362,244,0,0,118,65,29,1,22,1,0,0.0,152.567
balance,250,bramev,42,42,42,23,0,4,0.29,284,73,211,141,0,0,70,39,13,0,17,1,0,0.0,103.517
balance,250,bramev,42,42,42,24,1,4,0.6923,633,238,395,375,0,0,20,14,3,0,3,0,0,0.0,30.625
balance,250,bramev,42,42,42,25,2,6,0.6143,626,231,395,269,0,0,126,81,20,1,23,0,1,0.0,185.317
balance,250,bramev,42,42,42,26,3,5,0.1751,527,216,311,136,0,0,175,102,33,2,37,1,0,0.0,246.933
balance,250,bramev,42,42,42,27,2,4,0.5206,325,116,209,183,0,0,26,16,5,0,5,0,0,0.0,38.425
balance,250,bramev,42,42,42,28,3,4,0.4599,519,209,310,271,0,0,39,20,8,0,11,0,0,0.0,56.342
balance,250,bramev,42,42,42,29,3,5,0.1977,612,249,363,221,0,0,142,74,35,2,31,0,0,0.0,187.883
balance,250,bramev,42,42,42,30,1,6,0.3842,593,224,369,214,0,0,155,94,35,1,23,2,0,0.0,213.258
balance,250,bramev,42,42,42,31,2,5,0.5518,315,96,219,168,0,0,51,36,9,0,6,0,0,0.0,76.817
balance,250,bramev,42,42,42,32,0,5,0.3266,137,34,103,82,0,0,21,14,3,0,4,0,0,0.0,33.025
balance,250,bramev,42,42,42,33,1,4,0.6037,144,45,99,87,0,0,12,8,2,0,2,0,0,0.0,18.825
balance,250,bramev,42,42,42,34,0,5,0.3574,133,36,97,85,0,0,12,9,2,0,1,0,0,0.0,19.733
balance,250,bramev,42,42,42,35,0,6,0.4572,321,99,222,164,0,0,58,40,8,0,10,0,0,0.0,90.65
balance,250,bramev,42,42,42,36,3,6,0.2738,298,117,181,164,0,0,17,13,2,0,2,0,0,0.0,28.267
balance,250,bramev,42,42,42,37,0,4,0.4643,624,176,448,392,0,0,56,35,10,0,8,3,0,0.0,81.5
balance,250,bramev,42,42,42,38,3,6,0.4188,641,245,396,371,0,0,25,13,6,0,5,1,0,0.0,29.808
balance,250,bramev,42,42,42,39,1,6,0.5941,328,114,214,162,0,0,52,28,10,0,14,0,0,0.0,78.725
