scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,occupancy_rate,demand_kwh
pessimistic,50,bramev,42,42,42,0,1,5,0.4088,295,243,52,19,0,0,33,16,8,0,9,0,0,0.0,48.792
pessimistic,50,bramev,42,42,42,1,2,5,0.4006,328,242,86,79,0,0,7,2,3,0,2,0,0,0.0,6.983
pessimistic,50,bramev,42,42,42,2,1,5,0.5825,144,112,32,23,0,0,9,2,2,0,5,0,0,0.0,13.125
pessimistic,50,bramev,42,42,42,3,1,5,0.641,313,245,68,44,0,0,24,12,3,0,9,0,0,0.0,41.8
pessimistic,50,bramev,42,42,42,4,3,5,0.1556,288,209,79,34,0,0,45,21,9,0,14,1,0,0.0,61.367
pessimistic,50,bramev,42,42,42,5,1,4,0.3813,137,109,28,21,0,0,7,3,2,0,2,0,0,0.0,10.5
pessimistic,50,bramev,42,42,42,6,0,6,0.5123,117,89,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
pessimistic,50,bramev,42,42,42,7,1,6,0.5173,144,113,31,26,0,0,5,1,2,0,2,0,0,0.0,5.742
pessimistic,50,bramev,42,42,42,8,0,5,0.5508,140,111,29,25,0,0,4,3,0,0,1,0,0,0.0,8.1
pessimistic,50,bramev,42,42,42,9,2,4,0.4882,284,207,77,63,0,0,14,6,4,0,4,0,0,0.0,17.5
pessimistic,50,bramev,42,42,42,10,0,5,0.356,148,113,35,23,0,0,12,7,5,0,0,0,0,0.0,13.392
pessimistic,50,bramev,42,42,42,11,0,4,0.3347,288,214,74,22,0,0,52,18,12,0,22,0,0,0.0,71.4
pessimistic,50,bramev,42,42,42,12,3,6,0.223,314,235,79,73,0,0,6,4,0,0,2,0,0,0.0,9.983
pessimistic,50,bramev,42,42,42,13,3,4,0.4137,119,86,33,23,0,0,10,6,0,0,4,0,0,0.0,14.483
pessimistic,50,bramev,42,42,42,14,3,4,0.3393,295,217,78,58,0,0,20,8,5,0,7,0,0,0.0,23.892
pessimistic,50,bramev,42,42,42,15,0,5,0.435,111,84,27,19,0,0,8,2,4,0,2,0,0,0.0,7.867
pessimistic,50,bramev,42,42,42,16,2,6,0.5021,114,82,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
pessimistic,50,bramev,42,42,42,17,2,4,0.6191,178,125,53,42,0,0,11,4,2,0,5,0,0,0.0,16.958
pessimistic,50,bramev,42,42,42,18,2,5,0.6301,164,115,49,22,0,0,27,11,3,0,13,0,0,0.0,41.75
pessimistic,50,bramev,42,42,42,19,3,6,0.3938,132,102,30,29,0,0,1,1,0,0,0,0,0,0.0,1.833
pessimistic,50,bramev,42,42,42,20,2,4,0.4924,181,126,55,52,0,0,3,1,1,0,1,0,0,0.0,3.583
pessimistic,50,bramev,42,42,42,21,2,6,0.6104,66,48,18,15,0,0,3,0,1,0,2,0,0,0.0,3.908
pessimistic,50,bramev,42,42,42,22,2,4,0.512,292,215,77,61,0,0,16,8,2,0,6,0,0,0.0,28.917
pessimistic,50,bramev,42,42,42,23,0,4,0.3079,153,118,35,25,0,0,10,8,1,0,1,0,0,0.0,15.183
pessimistic,50,bramev,42,42,42,24,1,4,0.6444,340,261,79,69,0,0,10,3,1,0,5,1,0,0.0,12.092
pessimistic,50,bramev,42,42,42,25,2,6,0.5477,301,209,92,64,0,0,28,15,5,0,8,0,0,0.0,42.283
pessimistic,50,bramev,42,42,42,26,3,5,0.1628,291,220,71,22,0,0,49,24,10,0,15,0,0,0.0,65.475
pessimistic,50,bramev,42,42,42,27,2,4,0.4539,139,95,44,40,0,0,4,0,3,0,1,0,0,0.0,2.2
pessimistic,50,bramev,42,42,42,28,3,4,0.4475,297,223,74,61,0,0,13,5,0,0,8,0,0,0.0,24.308
pessimistic,50,bramev,42,42,42,29,3,5,0.1853,319,241,78,33,0,0,45,23,9,0,13,0,0,0.0,58.942
pessimistic,50,bramev,42,42,42,30,1,6,0.3363,298,219,79,51,0,0,28,8,8,0,11,1,0,0.0,42.425
pessimistic,50,bramev,42,42,42,31,2,5,0.4851,127,87,40,26,0,0,14,6,1,0,7,0,0,0.0,20.392
pessimistic,50,bramev,42,42,42,32,0,5,0.3445,59,44,15,11,0,0,4,1,2,0,1,0,0,0.0,3.3
pessimistic,50,bramev,42,42,42,33,1,4,0.5558,58,44,14,11,0,0,3,1,0,0,2,0,0,0.0,5.8
pessimistic,50,bramev,42,42,42,34,0,5,0.3754,60,46,14,13,0,0,1,1,0,0,0,0,0,0.0,1.7
pessimistic,50,bramev,42,42,42,35,0,6,0.4752,142,106,36,21,0,0,15,7,4,0,4,0,0,0.0,17.142
pessimistic,50,bramev,42,42,42,36,3,6,0.2614,148,111,37,32,0,0,5,3,0,0,2,0,0,0.0,7.4
pessimistic,50,bramev,42,42,42,37,0,4,0.4823,309,241,68,55,0,0,13,6,3,0,4,0,0,0.0,18.383
pessimistic,50,bramev,42,42,42,38,3,6,0.4064,354,265,89,86,0,0,3,1,1,0,1,0,0,0.0,1.867
pessimistic,50,bramev,42,42,42,39,1,6,0.5462,118,87,31,28,0,0,3,1,1,0,1,0,0,0.0,3.583
