scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,occupancy_rate,demand_kwh
pessimistic,200,greedy,42,42,42,0,1,5,0.291,355,12,343,0,0,1,343,156,71,35,76,4,1,0.0,378.983
pessimistic,200,greedy,42,42,42,1,2,5,0.2613,15,0,15,0,0,0,15,5,3,0,7,0,0,0.0,22.175
pessimistic,200,greedy,42,42,42,2,1,5,0.7392,18,0,18,0,0,0,18,9,3,0,6,0,0,0.0,27.542
pessimistic,200,greedy,42,42,42,3,1,5,0.8901,105,0,105,0,0,0,105,35,32,0,37,1,0,0.0,134.85
pessimistic,200,greedy,42,42,42,4,3,5,0.1427,293,8,285,0,0,2,285,119,54,19,84,8,1,0.0,342.617
pessimistic,200,greedy,42,42,42,5,1,4,0.2198,44,0,44,0,0,0,44,19,8,0,17,0,0,0.0,64.308
pessimistic,200,greedy,42,42,42,6,0,6,0.7086,16,0,16,0,0,0,16,6,5,0,5,0,0,0.0,20.1
pessimistic,200,greedy,42,42,42,7,1,6,0.5708,12,0,12,0,0,0,12,4,3,0,5,0,0,0.0,21.092
pessimistic,200,greedy,42,42,42,8,0,5,0.808,6,0,6,0,0,0,6,4,0,0,2,0,0,0.0,12.692
pessimistic,200,greedy,42,42,42,9,2,4,0.4875,58,0,58,0,0,0,58,22,13,0,23,0,0,0.0,84.767
pessimistic,200,greedy,42,42,42,10,0,5,0.3053,83,0,83,0,0,0,83,38,17,0,28,0,0,0.0,127.9
pessimistic,200,greedy,42,42,42,11,0,4,0.2502,427,53,374,0,0,2,374,154,84,48,84,4,0,0.0,316.242
pessimistic,200,greedy,42,42,42,12,3,6,0.3167,10,0,10,0,0,0,10,3,2,0,5,0,0,0.0,14.133
pessimistic,200,greedy,42,42,42,13,3,4,0.8089,79,0,79,0,0,1,79,26,24,0,29,0,0,0.0,92.167
pessimistic,200,greedy,42,42,42,14,3,4,0.6168,71,0,71,0,0,0,71,32,12,0,25,1,1,0.0,104.417
pessimistic,200,greedy,42,42,42,15,0,5,0.5092,120,0,120,0,0,0,120,49,21,0,47,3,0,0.0,172.567
pessimistic,200,greedy,42,42,42,16,2,6,0.5233,5,0,5,0,0,0,5,1,3,0,1,0,0,0.0,2.625
pessimistic,200,greedy,42,42,42,17,2,4,0.8252,10,0,10,0,0,0,10,3,4,0,3,0,0,0.0,10.658
pessimistic,200,greedy,42,42,42,18,2,5,0.8535,77,0,77,0,0,0,77,29,22,0,26,0,0,0.0,104.45
pessimistic,200,greedy,42,42,42,19,3,6,0.7576,10,0,10,0,0,0,10,3,1,0,6,0,0,0.0,17.4
pessimistic,200,greedy,42,42,42,20,2,4,0.4983,10,0,10,0,0,0,10,3,3,0,4,0,0,0.0,12.6
pessimistic,200,greedy,42,42,42,21,2,6,0.8027,7,0,7,0,0,0,7,4,1,0,2,0,0,0.0,10.083
pessimistic,200,greedy,42,42,42,22,2,4,0.549,94,0,94,0,0,0,94,38,22,1,31,2,0,0.0,130.017
pessimistic,200,greedy,42,42,42,23,0,4,0.1812,43,0,43,0,0,0,43,16,7,0,20,0,0,0.0,62.925
pessimistic,200,greedy,42,42,42,24,1,4,0.899,3,0,3,0,0,0,3,1,1,0,1,0,0,0.0,4.05
pessimistic,200,greedy,42,42,42,25,2,6,0.6409,74,0,74,0,0,0,74,29,15,0,28,2,0,0.0,107.125
pessimistic,200,greedy,42,42,42,26,3,5,0.1612,386,34,352,0,0,1,352,158,79,36,70,9,0,0.0,343.217
pessimistic,200,greedy,42,42,42,27,2,4,0.399,23,0,23,0,0,0,23,10,8,0,4,1,0,0.0,29.833
pessimistic,200,greedy,42,42,42,28,3,4,0.8962,78,0,78,0,0,0,78,31,21,0,26,0,0,0.0,107.542
pessimistic,200,greedy,42,42,42,29,3,5,0.2195,69,0,69,0,0,0,69,27,15,0,26,1,0,0.0,99.533
pessimistic,200,greedy,42,42,42,30,1,6,0.1037,55,0,55,0,0,0,55,20,15,0,17,3,0,0.0,72.5
pessimistic,200,greedy,42,42,42,31,2,5,0.4794,56,0,56,0,0,0,56,30,10,0,15,0,1,0.0,81.508
pessimistic,200,greedy,42,42,42,32,0,5,0.2756,31,0,31,0,0,0,31,14,10,0,7,0,0,0.0,32.458
pessimistic,200,greedy,42,42,42,33,1,4,0.6703,4,0,4,0,0,0,4,4,0,0,0,0,0,0.0,8.475
pessimistic,200,greedy,42,42,42,34,0,5,0.3553,11,0,11,0,0,0,11,5,0,0,6,0,0,0.0,18.558
pessimistic,200,greedy,42,42,42,35,0,6,0.6129,32,0,32,0,0,0,32,15,6,0,11,0,0,0.0,40.608
pessimistic,200,greedy,42,42,42,36,3,6,0.4159,28,0,28,0,0,0,28,11,8,0,9,0,0,0.0,38.483
pessimistic,200,greedy,42,42,42,37,0,4,0.6312,17,0,17,0,0,0,17,4,5,0,8,0,0,0.0,24.492
pessimistic,200,greedy,42,42,42,38,3,6,0.7902,21,0,21,0,0,0,21,7,5,0,9,0,0,0.0,27.325
pessimistic,200,greedy,42,42,42,39,1,6,0.6455,30,0,30,0,0,0,30,9,7,0,13,1,0,0.0,41.267
