scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
optimistic,200,greedy,42,42,42,t00000-c00008,8,0,1,1,True,1,11984.290250053164,11984.290250053164,215.073749946896,0.022292020730674267,12199.38629202079
optimistic,200,greedy,42,42,42,t00000-c00020,20,0,1,1,True,1,11795.656582980882,11795.656582980882,403.7762089865282,0.006875023245811462,12199.439666990656
optimistic,200,greedy,42,42,42,t00000-c00024,24,0,1,1,True,1,12199.265417002607,12199.265417002607,0.1645000302232802,0.004832982085645199,12199.434750014916
optimistic,200,greedy,42,42,42,t00000-c00025,25,0,1,1,True,1,11600.504875008482,11600.504875008482,598.9160829922184,0.004584027919918299,12199.42554202862
optimistic,200,greedy,42,42,42,t00000-c00033,33,0,1,1,True,1,130.7738749892451,130.7738749892451,12068.63550003618,0.004291010554879904,12199.41366603598
optimistic,200,greedy,42,42,42,t00000-c00034,34,0,1,1,True,1,11763.161457958631,11763.161457958631,436.24037504196167,0.0038329744711518288,12199.405665975064
optimistic,200,greedy,42,42,42,t00000-c00048,48,0,1,1,True,1,12137.943000008818,12137.943000008818,61.44545803545043,0.0032919924706220627,12199.391750036739
optimistic,200,greedy,42,42,42,t00000-c00059,59,0,1,1,True,1,11600.377583003137,11600.377583003137,598.998874949757,0.0033750548027455807,12199.379833007697
optimistic,200,greedy,42,42,42,t00000-c00068,68,0,1,1,True,1,191.7481659911573,191.7481659911573,12007.614834001288,0.003333028871566057,12199.366333021317
optimistic,200,greedy,42,42,42,t00000-c00092,92,0,1,1,True,1,222.75199997238815,222.75199997238815,11976.598000037484,0.0036659766919910908,12199.353665986564
optimistic,200,greedy,42,42,42,t00000-c00099,99,0,1,1,True,1,346.31624998291954,346.31624998291954,11853.021249989979,0.003167020622640848,12199.340666993521
optimistic,200,greedy,42,42,42,t00000-c00104,104,0,1,1,True,1,292.71716700168326,292.71716700168326,11906.605167023372,0.0032910029403865337,12199.325625027996
optimistic,200,greedy,42,42,42,t00000-c00106,106,0,1,1,True,1,11600.222583976574,11600.222583976574,599.0867500077002,0.0031249946914613247,12199.312458978966
optimistic,200,greedy,42,42,42,t00000-c00114,114,0,1,1,True,1,292.65583399683237,292.65583399683237,11906.636708008591,0.0031249946914613247,12199.295667000115
optimistic,200,greedy,42,42,42,t00000-c00121,121,0,1,1,True,1,12025.435957999434,12025.435957999434,173.84254198987037,0.003500026650726795,12199.282000015955
optimistic,200,greedy,42,42,42,t00000-c00122,122,0,1,1,True,1,346.1608749930747,346.1608749930747,11853.104042005725,0.003207998815923929,12199.268124997616
optimistic,200,greedy,42,42,42,t00000-c00143,143,0,1,1,True,1,130.39629202103242,130.39629202103242,12068.854417011607,0.0031659728847444057,12199.253875005525
optimistic,200,greedy,42,42,42,t00000-c00146,146,0,1,1,True,1,11600.06579203764,11600.06579203764,599.1703749750741,0.0032910029403865337,12199.239458015654
optimistic,200,greedy,42,42,42,t00000-c00151,151,0,1,1,True,1,11762.75433297269,11762.75433297269,436.4682500017807,0.0031249946914613247,12199.225707969163
optimistic,200,greedy,42,42,42,t00000-c00154,154,0,1,1,True,1,11762.724833039101,11762.724833039101,436.48437497904524,0.003207998815923929,12199.212416016962
optimistic,200,greedy,42,42,42,t00000-c00166,166,0,1,1,True,1,12088.852624990977,12088.852624990977,110.34216603729874,0.003249966539442539,12199.198040994816
optimistic,200,greedy,42,42,42,t00000-c00178,178,0,1,1,True,1,11983.61237498466,11983.61237498466,215.56854201480746,0.0030829687602818012,12199.183999968227
optimistic,200,greedy,42,42,42,t00000-c00191,191,0,1,1,True,1,11599.910957971588,11599.910957971588,599.254209024366,0.0029159709811210632,12199.168082966935
optimistic,200,greedy,42,42,42,t00000-c00196,196,0,1,1,True,1,11983.549540978856,11983.549540978856,215.60062502976507,0.00304199056699872,12199.153207999188
optimistic,200,greedy,42,42,42,t00003-c00106,106,3,1,1,True,1,61.28566601546481,61.28566601546481,0.016916950698941946,0.010957999620586634,61.31354096578434
optimistic,200,greedy,42,42,42,t00003-c00160,160,3,1,1,True,1,61.246083001606166,61.246083001606166,0.08154200622811913,0.005208014044910669,61.332833021879196
optimistic,200,greedy,42,42,42,t00006-c00179,179,6,1,1,True,1,31.13750001648441,31.13750001648441,0.01650000922381878,0.008957984391599894,31.16295801009983
optimistic,200,greedy,42,42,42,t00007-c00077,77,7,1,1,True,1,78.14212498487905,78.14212498487905,29.3270829715766,0.013708020560443401,107.48291597701609
optimistic,200,greedy,42,42,42,t00007-c00177,177,7,1,1,True,1,107.4069999740459,107.4069999740459,0.12058397987857461,0.006499991286545992,107.53408394521102
optimistic,200,greedy,42,42,42,t00007-c00179,179,7,1,1,True,1,44.571083039045334,44.571083039045334,62.954624998383224,0.004458997864276171,107.53016703529283
optimistic,200,greedy,42,42,42,t00009-c00047,47,9,1,1,True,1,60.702916991431266,60.702916991431266,0.01491699367761612,0.010665971785783768,60.728499956894666
