kind,scenario,nb_cars,metric,metric_label,goal,unit,step,component,from_method,to_method,value_from,value_to,delta,delta_pct,improvement
ladder,pessimistic,20,nb_reservations,Réservations confirmées,up,,2,Réputation,multistation,multistation_rep,62.0,47.0,-15.0,-24.1935,False
ladder,pessimistic,20,mean_occupancy_rate,Taux d'occupation,up,%,2,Réputation,multistation,multistation_rep,0.1317,0.0956,-0.0361,-27.4108,False
ladder,pessimistic,20,mean_service_rate,Taux de service,up,%,2,Réputation,multistation,multistation_rep,0.0485,0.0413,-0.0072,-14.8454,False
ladder,pessimistic,20,slot_waste_rate,Slots réservés perdus,down,%,2,Réputation,multistation,multistation_rep,0.6236,0.5566,-0.067,-10.7441,True
ladder,pessimistic,20,nb_rejected_request,Demandes rejetées,down,,2,Réputation,multistation,multistation_rep,114.0,4347.0,4233.0,3713.1579,False
ladder,pessimistic,20,total_ms_mean,Latence bout-en-bout,down,ms,2,Réputation,multistation,multistation_rep,103.529,160.831,57.302,55.3487,False
ladder,pessimistic,20,wall_time_s,Temps de calcul,down,s,2,Réputation,multistation,multistation_rep,4.834,18.765,13.931,288.1878,False
ladder,pessimistic,20,exact_satisfaction,Satisfaction exacte,up,%,3,Adaptation entre stations,multistation_rep,bramev,0.8164,0.8164,0.0,0.0,False
ladder,pessimistic,20,needs_satisfaction,Besoins satisfaits,up,%,3,Adaptation entre stations,multistation_rep,bramev,0.8164,0.8164,0.0,0.0,False
ladder,pessimistic,20,confirm_rate,Taux de confirmation,up,%,3,Adaptation entre stations,multistation_rep,bramev,0.2597,0.2597,0.0,0.0,False
ladder,pessimistic,20,mean_waiting_time_min,Attente moyenne,down,min,3,Adaptation entre stations,multistation_rep,bramev,0.0,0.0,0.0,,False
ladder,pessimistic,20,mean_travel_distance_km,Distance moyenne,down,km,3,Adaptation entre stations,multistation_rep,bramev,0.8465,0.8465,0.0,0.0,False
ladder,pessimistic,20,rate_pres,Taux de présentation,up,%,3,Adaptation entre stations,multistation_rep,bramev,0.4255,0.4255,0.0,0.0,False
ladder,pessimistic,20,rate_abs,Taux de no-show,down,%,3,Adaptation entre stations,multistation_rep,bramev,0.1064,0.1064,0.0,0.0,False
ladder,pessimistic,20,nb_no_show,No-shows,down,,3,Adaptation entre stations,multistation_rep,bramev,5.0,5.0,0.0,0.0,False
ladder,pessimistic,20,nb_reservations,Réservations confirmées,up,,3,Adaptation entre stations,multistation_rep,bramev,47.0,47.0,0.0,0.0,False
ladder,pessimistic,20,mean_occupancy_rate,Taux d'occupation,up,%,3,Adaptation entre stations,multistation_rep,bramev,0.0956,0.0956,0.0,0.0,False
ladder,pessimistic,20,mean_service_rate,Taux de service,up,%,3,Adaptation entre stations,multistation_rep,bramev,0.0413,0.0413,0.0,0.0,False
ladder,pessimistic,20,slot_waste_rate,Slots réservés perdus,down,%,3,Adaptation entre stations,multistation_rep,bramev,0.5566,0.5566,0.0,0.0,False
ladder,pessimistic,20,nb_rejected_request,Demandes rejetées,down,,3,Adaptation entre stations,multistation_rep,bramev,4347.0,4347.0,0.0,0.0,False
ladder,pessimistic,20,total_ms_mean,Latence bout-en-bout,down,ms,3,Adaptation entre stations,multistation_rep,bramev,160.831,162.002,1.171,0.7281,False
ladder,pessimistic,20,wall_time_s,Temps de calcul,down,s,3,Adaptation entre stations,multistation_rep,bramev,18.765,18.824,0.059,0.3144,False
ladder,pessimistic,40,exact_satisfaction,Satisfaction exacte,up,%,1,Recherche multi-stations,greedy,multistation,0.8559,0.8545,-0.0014,-0.1636,False
ladder,pessimistic,40,needs_satisfaction,Besoins satisfaits,up,%,1,Recherche multi-stations,greedy,multistation,0.8586,0.8579,-0.0007,-0.0815,False
ladder,pessimistic,40,confirm_rate,Taux de confirmation,up,%,1,Recherche multi-stations,greedy,multistation,0.9256,0.9174,-0.0082,-0.8859,False
ladder,pessimistic,40,mean_waiting_time_min,Attente moyenne,down,min,1,Recherche multi-stations,greedy,multistation,0.498,0.504,0.006,1.2048,False
ladder,pessimistic,40,mean_travel_distance_km,Distance moyenne,down,km,1,Recherche multi-stations,greedy,multistation,0.4125,0.4099,-0.0026,-0.6303,True
ladder,pessimistic,40,rate_pres,Taux de présentation,up,%,1,Recherche multi-stations,greedy,multistation,0.4107,0.4054,-0.0053,-1.2905,False
ladder,pessimistic,40,rate_abs,Taux de no-show,down,%,1,Recherche multi-stations,greedy,multistation,0.1964,0.1982,0.0018,0.9165,False
ladder,pessimistic,40,nb_no_show,No-shows,down,,1,Recherche multi-stations,greedy,multistation,22.0,22.0,0.0,0.0,False
ladder,pessimistic,40,nb_reservations,Réservations confirmées,up,,1,Recherche multi-stations,greedy,multistation,112.0,111.0,-1.0,-0.8929,False
ladder,pessimistic,40,mean_occupancy_rate,Taux d'occupation,up,%,1,Recherche multi-stations,greedy,multistation,0.233,0.2329,-0.0001,-0.0429,False
ladder,pessimistic,40,mean_service_rate,Taux de service,up,%,1,Recherche multi-stations,greedy,multistation,0.0971,0.0971,0.0,0.0,False
ladder,pessimistic,40,slot_waste_rate,Slots réservés perdus,down,%,1,Recherche multi-stations,greedy,multistation,0.5761,0.5772,0.0011,0.1909,False
ladder,pessimistic,40,nb_rejected_request,Demandes rejetées,down,,1,Recherche multi-stations,greedy,multistation,30.0,178.0,148.0,493.3333,False
ladder,pessimistic,40,total_ms_mean,Latence bout-en-bout,down,ms,1,Recherche multi-stations,greedy,multistation,67.377,140.309,72.932,108.2447,False
ladder,pessimistic,40,wall_time_s,Temps de calcul,down,s,1,Recherche multi-stations,greedy,multistation,4.486,9.39,4.904,109.3179,False
ladder,pessimistic,40,exact_satisfaction,Satisfaction exacte,up,%,2,Réputation,multistation,multistation_rep,0.8545,0.7979,-0.0566,-6.6238,False
ladder,pessimistic,40,needs_satisfaction,Besoins satisfaits,up,%,2,Réputation,multistation,multistation_rep,0.8579,0.7997,-0.0582,-6.784,False
ladder,pessimistic,40,confirm_rate,Taux de confirmation,up,%,2,Réputation,multistation,multistation_rep,0.9174,0.3417,-0.5757,-62.7534,False
ladder,pessimistic,40,mean_waiting_time_min,Attente moyenne,down,min,2,Réputation,multistation,multistation_rep,0.504,0.384,-0.12,-23.8095,True
ladder,pessimistic,40,mean_travel_distance_km,Distance moyenne,down,km,2,Réputation,multistation,multistation_rep,0.4099,0.7514,0.3415,83.313,False
ladder,pessimistic,40,rate_pres,Taux de présentation,up,%,2,Réputation,multistation,multistation_rep,0.4054,0.4421,0.0367,9.0528,True
ladder,pessimistic,40,rate_abs,Taux de no-show,down,%,2,Réputation,multistation,multistation_rep,0.1982,0.1789,-0.0193,-9.7376,True
ladder,pessimistic,40,nb_no_show,No-shows,down,,2,Réputation,multistation,multistation_rep,22.0,17.0,-5.0,-22.7273,True
ladder,pessimistic,40,nb_reservations,Réservations confirmées,up,,2,Réputation,multistation,multistation_rep,111.0,95.0,-16.0,-14.4144,False
ladder,pessimistic,40,mean_occupancy_rate,Taux d'occupation,up,%,2,Réputation,multistation,multistation_rep,0.2329,0.1944,-0.0385,-16.5307,False
ladder,pessimistic,40,mean_service_rate,Taux de service,up,%,2,Réputation,multistation,multistation_rep,0.0971,0.0882,-0.0089,-9.1658,False
ladder,pessimistic,40,slot_waste_rate,Slots réservés perdus,down,%,2,Réputation,multistation,multistation_rep,0.5772,0.5375,-0.0397,-6.878,True
ladder,pessimistic,40,nb_rejected_request,Demandes rejetées,down,,2,Réputation,multistation,multistation_rep,178.0,6017.0,5839.0,3280.3371,False
ladder,pessimistic,40,total_ms_mean,Latence bout-en-bout,down,ms,2,Réputation,multistation,multistation_rep,140.309,222.041,81.732,58.2514,False
ladder,pessimistic,40,wall_time_s,Temps de calcul,down,s,2,Réputation,multistation,multistation_rep,9.39,27.679,18.289,194.771,False
ladder,pessimistic,40,exact_satisfaction,Satisfaction exacte,up,%,3,Adaptation entre stations,multistation_rep,bramev,0.7979,0.7979,0.0,0.0,False
ladder,pessimistic,40,needs_satisfaction,Besoins satisfaits,up,%,3,Adaptation entre stations,multistation_rep,bramev,0.7997,0.7997,0.0,0.0,False
ladder,pessimistic,40,confirm_rate,Taux de confirmation,up,%,3,Adaptation entre stations,multistation_rep,bramev,0.3417,0.3417,0.0,0.0,False
ladder,pessimistic,40,mean_waiting_time_min,Attente moyenne,down,min,3,Adaptation entre stations,multistation_rep,bramev,0.384,0.384,0.0,0.0,False
ladder,pessimistic,40,mean_travel_distance_km,Distance moyenne,down,km,3,Adaptation entre stations,multistation_rep,bramev,0.7514,0.7514,0.0,0.0,False
ladder,pessimistic,40,rate_pres,Taux de présentation,up,%,3,Adaptation entre stations,multistation_rep,bramev,0.4421,0.4421,0.0,0.0,False
ladder,pessimistic,40,rate_abs,Taux de no-show,down,%,3,Adaptation entre stations,multistation_rep,bramev,0.1789,0.1789,0.0,0.0,False
ladder,pessimistic,40,nb_no_show,No-shows,down,,3,Adaptation entre stations,multistation_rep,bramev,17.0,17.0,0.0,0.0,False
ladder,pessimistic,40,nb_reservations,Réservations confirmées,up,,3,Adaptation entre stations,multistation_rep,bramev,95.0,95.0,0.0,0.0,False
ladder,pessimistic,40,mean_occupancy_rate,Taux d'occupation,up,%,3,Adaptation entre stations,multistation_rep,bramev,0.1944,0.1944,0.0,0.0,False
ladder,pessimistic,40,mean_service_rate,Taux de service,up,%,3,Adaptation entre stations,multistation_rep,bramev,0.0882,0.0882,0.0,0.0,False
ladder,pessimistic,40,slot_waste_rate,Slots réservés perdus,down,%,3,Adaptation entre stations,multistation_rep,bramev,0.5375,0.5375,0.0,0.0,False
ladder,pessimistic,40,nb_rejected_request,Demandes rejetées,down,,3,Adaptation entre stations,multistation_rep,bramev,6017.0,6017.0,0.0,0.0,False
ladder,pessimistic,40,total_ms_mean,Latence bout-en-bout,down,ms,3,Adaptation entre stations,multistation_rep,bramev,222.041,226.944,4.903,2.2082,False
ladder,pessimistic,40,wall_time_s,Temps de calcul,down,s,3,Adaptation entre stations,multistation_rep,bramev,27.679,28.066,0.387,1.3982,False
variant,pessimistic,20,exact_satisfaction,Satisfaction exacte,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.8164,0.8164,0.0,0.0,False
variant,pessimistic,20,needs_satisfaction,Besoins satisfaits,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.8164,0.8164,0.0,0.0,False
variant,pessimistic,20,confirm_rate,Taux de confirmation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.2597,0.2597,0.0,0.0,False
variant,pessimistic,20,mean_waiting_time_min,Attente moyenne,down,min,0,Utilité multicritère,bramev,bramev_nearest_offer,0.0,0.0,0.0,,False
variant,pessimistic,20,mean_travel_distance_km,Distance moyenne,down,km,0,Utilité multicritère,bramev,bramev_nearest_offer,0.8465,0.8465,0.0,0.0,False
variant,pessimistic,20,rate_pres,Taux de présentation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.4255,0.4255,0.0,0.0,False
variant,pessimistic,20,rate_abs,Taux de no-show,down,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.1064,0.1064,0.0,0.0,False
variant,pessimistic,20,nb_no_show,No-shows,down,,0,Utilité multicritère,bramev,bramev_nearest_offer,5.0,5.0,0.0,0.0,False
variant,pessimistic,20,nb_reservations,Réservations confirmées,up,,0,Utilité multicritère,bramev,bramev_nearest_offer,47.0,47.0,0.0,0.0,False
variant,pessimistic,20,mean_occupancy_rate,Taux d'occupation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.0956,0.0956,0.0,0.0,False
variant,pessimistic,20,mean_service_rate,Taux de service,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.0413,0.0413,0.0,0.0,False
variant,pessimistic,20,slot_waste_rate,Slots réservés perdus,down,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.5566,0.5566,0.0,0.0,False
variant,pessimistic,20,nb_rejected_request,Demandes rejetées,down,,0,Utilité multicritère,bramev,bramev_nearest_offer,4347.0,4347.0,0.0,0.0,False
variant,pessimistic,20,total_ms_mean,Latence bout-en-bout,down,ms,0,Utilité multicritère,bramev,bramev_nearest_offer,162.002,163.545,1.543,0.9525,False
variant,pessimistic,20,wall_time_s,Temps de calcul,down,s,0,Utilité multicritère,bramev,bramev_nearest_offer,18.824,18.957,0.133,0.7065,False
variant,pessimistic,20,exact_satisfaction,Satisfaction exacte,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.8164,0.8168,0.0004,0.049,True
variant,pessimistic,20,needs_satisfaction,Besoins satisfaits,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.8164,0.8168,0.0004,0.049,True
variant,pessimistic,20,confirm_rate,Taux de confirmation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.2597,0.2597,0.0,0.0,False
variant,pessimistic,20,mean_waiting_time_min,Attente moyenne,down,min,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.0,0.0,0.0,,False
variant,pessimistic,20,mean_travel_distance_km,Distance moyenne,down,km,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.8465,1.011,0.1645,19.433,False
variant,pessimistic,20,rate_pres,Taux de présentation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.4255,0.4255,0.0,0.0,False
variant,pessimistic,20,rate_abs,Taux de no-show,down,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.1064,0.1064,0.0,0.0,False
variant,pessimistic,20,nb_no_show,No-shows,down,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,5.0,5.0,0.0,0.0,False
variant,pessimistic,20,nb_reservations,Réservations confirmées,up,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,47.0,47.0,0.0,0.0,False
variant,pessimistic,20,mean_occupancy_rate,Taux d'occupation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.0956,0.0963,0.0007,0.7322,True
variant,pessimistic,20,mean_service_rate,Taux de service,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.0413,0.0422,0.0009,2.1792,True
variant,pessimistic,20,slot_waste_rate,Slots réservés perdus,down,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.5566,0.556,-0.0006,-0.1078,True
variant,pessimistic,20,nb_rejected_request,Demandes rejetées,down,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,4347.0,4398.0,51.0,1.1732,False
variant,pessimistic,20,total_ms_mean,Latence bout-en-bout,down,ms,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,162.002,189.178,27.176,16.7751,False
variant,pessimistic,20,wall_time_s,Temps de calcul,down,s,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,18.824,19.404,0.58,3.0812,False
variant,pessimistic,20,exact_satisfaction,Satisfaction exacte,up,%,0,Réputation par société,bramev,bramev_global_rep,0.8164,0.5555,-0.2609,-31.9574,False
variant,pessimistic,20,needs_satisfaction,Besoins satisfaits,up,%,0,Réputation par société,bramev,bramev_global_rep,0.8164,0.5555,-0.2609,-31.9574,False
variant,pessimistic,20,confirm_rate,Taux de confirmation,up,%,0,Réputation par société,bramev,bramev_global_rep,0.2597,0.0649,-0.1948,-75.0096,False
variant,pessimistic,20,mean_waiting_time_min,Attente moyenne,down,min,0,Réputation par société,bramev,bramev_global_rep,0.0,0.0,0.0,,False
variant,pessimistic,20,mean_travel_distance_km,Distance moyenne,down,km,0,Réputation par société,bramev,bramev_global_rep,0.8465,0.5081,-0.3384,-39.9764,True
variant,pessimistic,20,rate_pres,Taux de présentation,up,%,0,Réputation par société,bramev,bramev_global_rep,0.4255,0.3448,-0.0807,-18.9659,False
variant,pessimistic,20,rate_abs,Taux de no-show,down,%,0,Réputation par société,bramev,bramev_global_rep,0.1064,0.1724,0.066,62.0301,False
variant,pessimistic,20,nb_no_show,No-shows,down,,0,Réputation par société,bramev,bramev_global_rep,5.0,5.0,0.0,0.0,False
variant,pessimistic,20,nb_reservations,Réservations confirmées,up,,0,Réputation par société,bramev,bramev_global_rep,47.0,29.0,-18.0,-38.2979,False
variant,pessimistic,20,mean_occupancy_rate,Taux d'occupation,up,%,0,Réputation par société,bramev,bramev_global_rep,0.0956,0.0594,-0.0362,-37.8661,False
variant,pessimistic,20,mean_service_rate,Taux de service,up,%,0,Réputation par société,bramev,bramev_global_rep,0.0413,0.0219,-0.0194,-46.9734,False
variant,pessimistic,20,slot_waste_rate,Slots réservés perdus,down,%,0,Réputation par société,bramev,bramev_global_rep,0.5566,0.6079,0.0513,9.2167,False
variant,pessimistic,20,nb_rejected_request,Demandes rejetées,down,,0,Réputation par société,bramev,bramev_global_rep,4347.0,13658.0,9311.0,214.1937,False
variant,pessimistic,20,total_ms_mean,Latence bout-en-bout,down,ms,0,Réputation par société,bramev,bramev_global_rep,162.002,235.377,73.375,45.2927,False
variant,pessimistic,20,wall_time_s,Temps de calcul,down,s,0,Réputation par société,bramev,bramev_global_rep,18.824,48.349,29.525,156.8476,False
variant,pessimistic,20,exact_satisfaction,Satisfaction exacte,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.8164,0.9083,0.0919,11.2567,True
variant,pessimistic,20,needs_satisfaction,Besoins satisfaits,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.8164,0.9083,0.0919,11.2567,True
variant,pessimistic,20,confirm_rate,Taux de confirmation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.2597,0.9254,0.6657,256.3342,True
variant,pessimistic,20,mean_waiting_time_min,Attente moyenne,down,min,0,Score proportionnel à la durée,bramev,bramev_event_score,0.0,0.0,0.0,,False
variant,pessimistic,20,mean_travel_distance_km,Distance moyenne,down,km,0,Score proportionnel à la durée,bramev,bramev_event_score,0.8465,0.494,-0.3525,-41.6421,True
variant,pessimistic,20,rate_pres,Taux de présentation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.4255,0.371,-0.0545,-12.8085,False
variant,pessimistic,20,rate_abs,Taux de no-show,down,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.1064,0.1452,0.0388,36.4662,False
variant,pessimistic,20,nb_no_show,No-shows,down,,0,Score proportionnel à la durée,bramev,bramev_event_score,5.0,9.0,4.0,80.0,False
variant,pessimistic,20,nb_reservations,Réservations confirmées,up,,0,Score proportionnel à la durée,bramev,bramev_event_score,47.0,62.0,15.0,31.9149,True
variant,pessimistic,20,mean_occupancy_rate,Taux d'occupation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.0956,0.1299,0.0343,35.8787,True
variant,pessimistic,20,mean_service_rate,Taux de service,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.0413,0.0482,0.0069,16.707,True
variant,pessimistic,20,slot_waste_rate,Slots réservés perdus,down,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.5566,0.6229,0.0663,11.9116,False
variant,pessimistic,20,nb_rejected_request,Demandes rejetées,down,,0,Score proportionnel à la durée,bramev,bramev_event_score,4347.0,147.0,-4200.0,-96.6184,True
variant,pessimistic,20,total_ms_mean,Latence bout-en-bout,down,ms,0,Score proportionnel à la durée,bramev,bramev_event_score,162.002,96.989,-65.013,-40.131,True
variant,pessimistic,20,wall_time_s,Temps de calcul,down,s,0,Score proportionnel à la durée,bramev,bramev_event_score,18.824,4.604,-14.22,-75.5419,True
variant,pessimistic,40,exact_satisfaction,Satisfaction exacte,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.7979,0.7971,-0.0008,-0.1003,False
variant,pessimistic,40,needs_satisfaction,Besoins satisfaits,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.7997,0.799,-0.0007,-0.0875,False
variant,pessimistic,40,confirm_rate,Taux de confirmation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.3417,0.3417,0.0,0.0,False
variant,pessimistic,40,mean_waiting_time_min,Attente moyenne,down,min,0,Utilité multicritère,bramev,bramev_nearest_offer,0.384,0.45,0.066,17.1875,False
variant,pessimistic,40,mean_travel_distance_km,Distance moyenne,down,km,0,Utilité multicritère,bramev,bramev_nearest_offer,0.7514,0.7294,-0.022,-2.9279,True
variant,pessimistic,40,rate_pres,Taux de présentation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.4421,0.4421,0.0,0.0,False
variant,pessimistic,40,rate_abs,Taux de no-show,down,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.1789,0.1789,0.0,0.0,False
variant,pessimistic,40,nb_no_show,No-shows,down,,0,Utilité multicritère,bramev,bramev_nearest_offer,17.0,17.0,0.0,0.0,False
variant,pessimistic,40,nb_reservations,Réservations confirmées,up,,0,Utilité multicritère,bramev,bramev_nearest_offer,95.0,95.0,0.0,0.0,False
variant,pessimistic,40,mean_occupancy_rate,Taux d'occupation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.1944,0.1938,-0.0006,-0.3086,False
variant,pessimistic,40,mean_service_rate,Taux de service,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.0882,0.0881,-0.0001,-0.1134,False
variant,pessimistic,40,slot_waste_rate,Slots réservés perdus,down,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.5375,0.5376,0.0001,0.0186,False
variant,pessimistic,40,nb_rejected_request,Demandes rejetées,down,,0,Utilité multicritère,bramev,bramev_nearest_offer,6017.0,5966.0,-51.0,-0.8476,True
variant,pessimistic,40,total_ms_mean,Latence bout-en-bout,down,ms,0,Utilité multicritère,bramev,bramev_nearest_offer,226.944,222.301,-4.643,-2.0459,True
variant,pessimistic,40,wall_time_s,Temps de calcul,down,s,0,Utilité multicritère,bramev,bramev_nearest_offer,28.066,27.772,-0.294,-1.0475,True
variant,pessimistic,40,exact_satisfaction,Satisfaction exacte,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.7979,0.7985,0.0006,0.0752,True
variant,pessimistic,40,needs_satisfaction,Besoins satisfaits,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.7997,0.7997,0.0,0.0,False
variant,pessimistic,40,confirm_rate,Taux de confirmation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.3417,0.3417,0.0,0.0,False
variant,pessimistic,40,mean_waiting_time_min,Attente moyenne,down,min,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.384,0.318,-0.066,-17.1875,True
variant,pessimistic,40,mean_travel_distance_km,Distance moyenne,down,km,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.7514,0.8393,0.0879,11.6982,False
variant,pessimistic,40,rate_pres,Taux de présentation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.4421,0.4421,0.0,0.0,False
variant,pessimistic,40,rate_abs,Taux de no-show,down,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.1789,0.1789,0.0,0.0,False
variant,pessimistic,40,nb_no_show,No-shows,down,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,17.0,17.0,0.0,0.0,False
variant,pessimistic,40,nb_reservations,Réservations confirmées,up,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,95.0,95.0,0.0,0.0,False
variant,pessimistic,40,mean_occupancy_rate,Taux d'occupation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.1944,0.195,0.0006,0.3086,True
variant,pessimistic,40,mean_service_rate,Taux de service,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.0882,0.0891,0.0009,1.0204,True
variant,pessimistic,40,slot_waste_rate,Slots réservés perdus,down,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.5375,0.5369,-0.0006,-0.1116,True
variant,pessimistic,40,nb_rejected_request,Demandes rejetées,down,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,6017.0,6067.0,50.0,0.831,False
variant,pessimistic,40,total_ms_mean,Latence bout-en-bout,down,ms,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,226.944,231.94,4.996,2.2014,False
variant,pessimistic,40,wall_time_s,Temps de calcul,down,s,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,28.066,28.067,0.001,0.0036,False
variant,pessimistic,40,exact_satisfaction,Satisfaction exacte,up,%,0,Réputation par société,bramev,bramev_global_rep,0.7979,0.5136,-0.2843,-35.631,False
