scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,40,bramev_global_rep,42,42,42,t00000-c00008,8,0,2,0,2,True,1,108.41979196993634,329.6536249690689,94.7462500189431,0.01229200279340148,424.4121669908054
pessimistic,40,bramev_global_rep,42,42,42,t00000-c00020,20,0,3,0,3,True,1,231.9271249580197,399.5684169931337,24.897249997593462,0.006582995411008596,424.4722499861382
pessimistic,40,bramev_global_rep,42,42,42,t00000-c00024,24,0,1,0,1,True,1,231.9062079768628,231.9062079768628,192.57041701348498,0.004375004209578037,424.48099999455735
pessimistic,40,bramev_global_rep,42,42,42,t00000-c00025,25,0,1,0,1,True,1,399.52770801028237,399.52770801028237,24.952624982688576,0.0037080026231706142,424.4840409955941
pessimistic,40,bramev_global_rep,42,42,42,t00000-c00033,33,0,1,0,1,True,1,108.33166696829721,108.33166696829721,316.16620800923556,0.004334026016294956,424.50220900354907
pessimistic,40,bramev_global_rep,42,42,42,t00000-c00034,34,0,2,0,2,True,1,256.30524998996407,424.2809579591267,0.21900003775954247,0.0038750004023313522,424.50383299728855
pessimistic,40,bramev_global_rep,42,42,42,t00001-c00025,25,1,1,0,1,True,1,34.77258299244568,34.77258299244568,0.009584007784724236,0.010040996130555868,34.79220799636096
pessimistic,40,bramev_global_rep,42,42,42,t00011-c00019,19,11,3,0,3,True,1,22.65550004085526,92.89920801529661,0.014999997802078724,0.012625008821487427,92.92683302192017
pessimistic,40,bramev_global_rep,42,42,42,t00012-c00019,19,12,3,0,3,True,1,59.66191703919321,175.66054203780368,0.01354096457362175,0.012584030628204346,175.6866670330055
pessimistic,40,bramev_global_rep,42,42,42,t00021-c00005,5,21,1,0,1,True,1,11.36925001628697,11.36925001628697,0.006749993190169334,0.008791976142674685,11.384791985619813
pessimistic,40,bramev_global_rep,42,42,42,t00022-c00031,31,22,1,0,1,True,1,24.918042006902397,24.918042006902397,0.007957976777106524,0.007875030860304832,24.933875014539808
pessimistic,40,bramev_global_rep,42,42,42,t00025-c00037,37,25,2,0,2,True,1,31.760625017341226,51.48970801383257,0.013416982255876064,0.011541007552295923,51.51466600364074
pessimistic,40,bramev_global_rep,42,42,42,t00026-c00037,37,26,4,0,4,True,1,40.48050002893433,113.7909580138512,0.013625016435980797,0.01129199517890811,113.81587502546608
pessimistic,40,bramev_global_rep,42,42,42,t00027-c00037,37,27,3,0,3,True,1,27.05766703002155,89.383166981861,0.013083044905215502,0.01087499549612403,89.40712502226233
pessimistic,40,bramev_global_rep,42,42,42,t00030-c00016,16,30,2,0,2,True,1,55.049417016562074,90.47975001158193,0.014999997802078724,0.016417005099356174,90.51116701448336
pessimistic,40,bramev_global_rep,42,42,42,t00031-c00016,16,31,2,0,2,True,1,56.87699996633455,98.14166597789153,0.013792014215141535,0.01291697844862938,98.1683749705553
pessimistic,40,bramev_global_rep,42,42,42,t00038-c00010,10,38,3,0,3,True,1,24.481041997205466,103.81004202645272,0.015041965525597334,0.018040998838841915,103.84312499081716
pessimistic,40,bramev_global_rep,42,42,42,t00039-c00005,5,39,1,0,1,True,1,412.50224999384955,412.50224999384955,0.010208983439952135,0.011708005331456661,412.52416698262095
pessimistic,40,bramev_global_rep,42,42,42,t00039-c00010,10,39,3,0,3,True,1,122.28283297736198,403.10966700781137,9.48333297856152,0.007499998901039362,412.6004999852739
pessimistic,40,bramev_global_rep,42,42,42,t00039-c00014,14,39,3,0,3,True,1,67.7192080183886,349.57012499216944,63.03787499200553,0.005458015948534012,412.6134580001235
pessimistic,40,bramev_global_rep,42,42,42,t00040-c00033,33,40,1,0,1,True,1,36.39408299932256,36.39408299932256,0.0072499969974160194,0.00770896440371871,36.4090419607237
pessimistic,40,bramev_global_rep,42,42,42,t00041-c00005,5,41,1,0,1,True,1,11.540665989741683,11.540665989741683,0.005709007382392883,0.0075830030255019665,11.553958000149578
pessimistic,40,bramev_global_rep,42,42,42,t00044-c00027,27,44,1,0,1,True,1,24.2888749926351,24.2888749926351,0.009542040061205626,0.009832961950451136,24.308249994646758
pessimistic,40,bramev_global_rep,42,42,42,t00045-c00002,2,45,3,0,3,True,1,22.25970901781693,106.49054200621322,0.011666968930512667,0.011916039511561394,106.51412501465529
pessimistic,40,bramev_global_rep,42,42,42,t00050-c00007,7,50,1,0,1,True,1,48.99929201928899,48.99929201928899,0.012665987014770508,0.010417017620056868,49.022375023923814
pessimistic,40,bramev_global_rep,42,42,42,t00050-c00013,13,50,1,0,1,True,1,48.97304199403152,48.97304199403152,0.09624997619539499,0.005083042196929455,49.07437501242384
pessimistic,40,bramev_global_rep,42,42,42,t00051-c00007,7,51,1,0,1,True,1,363.0785000277683,363.0785000277683,0.016249949112534523,0.01991703175008297,363.11466700863093
pessimistic,40,bramev_global_rep,42,42,42,t00051-c00013,13,51,1,0,1,True,1,363.05225000251085,363.05225000251085,0.11541700223460793,0.0071249669417738914,363.1747919716872
pessimistic,40,bramev_global_rep,42,42,42,t00052-c00038,38,52,1,0,1,True,1,27.190707973204553,27.190707973204553,0.017375044990330935,0.0268329749815166,27.2349159931764
pessimistic,40,bramev_global_rep,42,42,42,t00054-c00025,25,54,6,1,6,True,1,41.36724997079,280.44895897619426,0.01937500201165676,0.02016598591580987,280.48849996412173
pessimistic,40,bramev_global_rep,42,42,42,t00057-c00023,23,57,1,0,1,True,1,60.24625001009554,60.24625001009554,81.55029098270461,0.01833401620388031,141.81487500900403
pessimistic,40,bramev_global_rep,42,42,42,t00057-c00038,38,57,3,0,3,True,1,90.67954099737108,141.74904098035768,0.1294999965466559,0.006916990969330072,141.88545796787366
pessimistic,40,bramev_global_rep,42,42,42,t00058-c00001,1,58,1,0,1,True,1,141.52870798716322,141.52870798716322,0.013582990504801273,0.014625024050474167,141.5569160017185
pessimistic,40,bramev_global_rep,42,42,42,t00058-c00038,38,58,3,0,3,True,1,31.054291990585625,141.5021670400165,0.0992499990388751,0.006457965355366468,141.60787500441074
pessimistic,40,bramev_global_rep,42,42,42,t00060-c00003,3,60,1,0,1,True,1,46.06666701147333,46.06666701147333,0.013499986380338669,0.01737498678267002,46.09754198463634
pessimistic,40,bramev_global_rep,42,42,42,t00061-c00012,12,61,4,0,4,True,1,24.88895901478827,81.76908403402194,0.01395796425640583,0.013625016435980797,81.79666701471433
