scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,40,load_aware,42,42,42,t00000-c00008,8,0,2,0,2,True,1,110.54787499597296,346.3340000016615,94.8537079966627,0.014166987966746092,441.20187498629093
pessimistic,40,load_aware,42,42,42,t00000-c00020,20,0,3,0,3,True,1,241.7643329827115,416.9353749603033,24.315000046044588,0.0069579691626131535,441.2573329755105
pessimistic,40,load_aware,42,42,42,t00000-c00024,24,0,1,0,1,True,1,241.74416699679568,241.74416699679568,199.51829098863527,0.004375004209578037,441.26683298964053
pessimistic,40,load_aware,42,42,42,t00000-c00025,25,0,1,0,1,True,1,416.8964159907773,416.8964159907773,24.3703750311397,0.0036669662222266197,441.27045798813924
pessimistic,40,load_aware,42,42,42,t00000-c00033,33,0,1,0,1,True,1,110.46112497569993,110.46112497569993,330.82304202253,0.004957953933626413,441.28912495216355
pessimistic,40,load_aware,42,42,42,t00000-c00034,34,0,2,0,2,True,1,267.04399997834116,441.07087497832254,0.2187080099247396,0.0037500285543501377,441.2933330168016
pessimistic,40,load_aware,42,42,42,t00001-c00025,25,1,1,0,1,True,1,34.22658302588388,34.22658302588388,0.008541974239051342,0.010417017620056868,34.24554201774299
pessimistic,40,load_aware,42,42,42,t00011-c00019,19,11,3,0,3,True,1,22.801959014032036,93.07266696123406,0.015042023733258247,0.013375014532357454,93.10108399949968
pessimistic,40,load_aware,42,42,42,t00012-c00019,19,12,3,0,3,True,1,58.255250041838735,173.63075003959239,0.016665959265083075,0.017000013031065464,173.66441601188853
pessimistic,40,load_aware,42,42,42,t00021-c00005,5,21,1,0,1,True,1,11.431417020503432,11.431417020503432,0.005707959644496441,0.008333008736371994,11.4454579888843
pessimistic,40,load_aware,42,42,42,t00022-c00031,31,22,1,0,1,True,1,24.32591700926423,24.32591700926423,0.007957976777106524,0.008500006515532732,24.34237499255687
pessimistic,40,load_aware,42,42,42,t00025-c00037,37,25,2,0,2,True,1,31.0872090049088,50.44945899862796,0.013582990504801273,0.012375006917864084,50.475416996050626
pessimistic,40,load_aware,42,42,42,t00026-c00037,37,26,4,0,4,True,1,39.812250004615635,112.63029201654717,0.015166006051003933,0.011584023013710976,112.65704204561189
pessimistic,40,load_aware,42,42,42,t00027-c00037,37,27,3,0,3,True,1,35.601249954197556,88.10370898572728,0.01754099503159523,0.01433398574590683,88.13558396650478
pessimistic,40,load_aware,42,42,42,t00030-c00016,16,30,2,0,2,True,1,54.64383296202868,89.58937495481223,0.015249999705702066,0.013917044270783663,89.61854199878871
pessimistic,40,load_aware,42,42,42,t00031-c00016,16,31,2,0,2,True,1,55.83383294288069,97.10337495198473,0.016791047528386116,0.016041973140090704,97.13620797265321
pessimistic,40,load_aware,42,42,42,t00038-c00010,10,38,3,0,3,True,1,39.99870800180361,100.47812503762543,0.01354096457362175,0.012459000572562218,100.50412500277162
pessimistic,40,load_aware,42,42,42,t00039-c00005,5,39,1,0,1,True,1,420.1344999601133,420.1344999601133,0.019875005818903446,0.01291598891839385,420.1672909548506
pessimistic,40,load_aware,42,42,42,t00039-c00010,10,39,3,0,3,True,1,139.01079195784405,409.85499997623265,10.376000020187348,0.006999995093792677,420.2379999915138
pessimistic,40,load_aware,42,42,42,t00039-c00014,14,39,3,0,3,True,1,67.22224998520687,357.4196249828674,62.81754100928083,0.005125009920448065,420.24229100206867
pessimistic,40,load_aware,42,42,42,t00040-c00033,33,40,1,0,1,True,1,39.1211670357734,39.1211670357734,0.019499973859637976,0.024833017960190773,39.165500027593225
pessimistic,40,load_aware,42,42,42,t00041-c00005,5,41,1,0,1,True,1,12.573292013257742,12.573292013257742,0.015583005733788013,0.025541987270116806,12.614417006261647
pessimistic,40,load_aware,42,42,42,t00044-c00027,27,44,1,0,1,True,1,26.612707995809615,26.612707995809615,0.014791963621973991,0.011417025234550238,26.63891698466614
pessimistic,40,load_aware,42,42,42,t00045-c00002,2,45,3,0,3,True,1,25.387124973349273,106.19862499879673,0.02174999099224806,0.031832954846322536,106.2522079446353
pessimistic,40,load_aware,42,42,42,t00050-c00007,7,50,1,0,1,True,1,52.07620799774304,52.07620799774304,0.013958022464066744,0.01087499549612403,52.10104101570323
