scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,40,bramev_event_score,42,42,42,t00000-c00008,8,0,2,0,2,True,1,112.10791603662074,338.9130830182694,95.42112500639632,0.015374971553683281,434.3495829962194
pessimistic,40,bramev_event_score,42,42,42,t00000-c00020,20,0,3,0,3,True,1,238.76558302436024,409.370957990177,25.03120800247416,0.007333990652114153,434.40949998330325
pessimistic,40,bramev_event_score,42,42,42,t00000-c00024,24,0,1,0,1,True,1,238.74579201219603,238.74579201219603,195.6691249506548,0.004750036168843508,434.4196669990197
pessimistic,40,bramev_event_score,42,42,42,t00000-c00025,25,0,1,0,1,True,1,409.33254099218175,409.33254099218175,25.089042028412223,0.003958004526793957,434.42554102512076
pessimistic,40,bramev_event_score,42,42,42,t00000-c00033,33,0,1,0,1,True,1,112.02379199676216,112.02379199676216,322.41695799166337,0.004500034265220165,434.44525002269074
pessimistic,40,bramev_event_score,42,42,42,t00000-c00034,34,0,2,0,2,True,1,263.91208299901336,434.2188750160858,0.22579100914299488,0.0038749421946704388,434.44854096742347
pessimistic,40,bramev_event_score,42,42,42,t00001-c00025,25,1,1,0,1,True,1,34.45595799712464,34.45595799712464,0.008917006198316813,0.011124997399747372,34.476000000722706
pessimistic,40,bramev_event_score,42,42,42,t00011-c00019,19,11,3,0,3,True,1,22.804291045758873,92.98466600012034,0.013459008187055588,0.014375022146850824,93.01250003045425
pessimistic,40,bramev_event_score,42,42,42,t00012-c00019,19,12,3,0,3,True,1,60.31612498918548,176.49262497434393,0.01612497726455331,0.018000020645558834,176.52674997225404
pessimistic,40,bramev_event_score,42,42,42,t00021-c00005,5,21,1,0,1,True,1,12.050333025399595,12.050333025399595,0.014541961718350649,0.01675001112744212,12.081624998245388
pessimistic,40,bramev_event_score,42,42,42,t00022-c00031,31,22,1,0,1,True,1,40.98904202692211,40.98904202692211,0.02020795363932848,0.02495903754606843,41.034209018107504
pessimistic,40,bramev_event_score,42,42,42,t00025-c00037,37,25,2,0,2,True,1,33.146833011414856,53.24066599132493,0.01491699367761612,0.012792006600648165,53.268374991603196
pessimistic,40,bramev_event_score,42,42,42,t00026-c00037,37,26,4,0,4,True,1,40.54004099452868,114.79304102249444,0.0153339933604002,0.014290970284491777,114.82266598613933
pessimistic,40,bramev_event_score,42,42,42,t00027-c00037,37,27,3,0,3,True,1,28.655583038926125,93.35570805706084,0.016083999071270227,0.01391599653288722,93.385708052665
pessimistic,40,bramev_event_score,42,42,42,t00030-c00016,16,30,2,0,2,True,1,55.49441697075963,89.80170800350606,0.016291975043714046,0.014249992091208696,89.83224997064099
pessimistic,40,bramev_event_score,42,42,42,t00031-c00016,16,31,2,0,2,True,1,55.47804199159145,98.49799994844943,0.016042031347751617,0.014499993994832039,98.52854197379202
