scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,20,random_feasible,42,42,42,t00000-c00008,8,0,2,0,2,True,1,56.238708028104156,94.37925001839176,0.0320419785566628,0.012749980669468641,94.42404197761789
pessimistic,20,random_feasible,42,42,42,t00011-c00019,19,11,3,0,3,True,1,39.30766700068489,106.60112503683195,0.029541959520429373,0.011000025551766157,106.64166702190414
pessimistic,20,random_feasible,42,42,42,t00012-c00019,19,12,3,0,3,True,1,66.67954102158546,178.22300002444535,0.02783298259600997,0.011374999303370714,178.26220800634474
pessimistic,20,random_feasible,42,42,42,t00021-c00005,5,21,1,0,1,True,1,11.028167034965008,11.028167034965008,0.011124997399747372,0.006999995093792677,11.046292027458549
pessimistic,20,random_feasible,42,42,42,t00030-c00016,16,30,2,0,2,True,1,47.26454196497798,83.69987498736009,0.017583020962774754,0.008333998266607523,83.72579200658947
pessimistic,20,random_feasible,42,42,42,t00031-c00016,16,31,2,0,2,True,1,49.8894170159474,86.13829198293388,0.02516701351851225,0.011791009455919266,86.17525000590831
pessimistic,20,random_feasible,42,42,42,t00038-c00010,10,38,3,0,3,True,1,34.2292909626849,109.27179094869643,0.021417043171823025,0.009207986295223236,109.30241597816348
pessimistic,20,random_feasible,42,42,42,t00039-c00005,5,39,1,0,1,True,1,423.88933402253315,423.88933402253315,0.027082976885139942,0.010791991371661425,423.92720899078995
pessimistic,20,random_feasible,42,42,42,t00039-c00010,10,39,3,0,3,True,1,142.90904201334342,412.4545840313658,11.538040998857468,0.007209018804132938,423.9998340490274
pessimistic,20,random_feasible,42,42,42,t00039-c00014,14,39,3,0,3,True,1,78.37983302306384,360.6673330068588,63.34154203068465,0.005249981768429279,424.0141250193119
pessimistic,20,random_feasible,42,42,42,t00041-c00005,5,41,1,0,1,True,1,14.362000045366585,14.362000045366585,0.0296669895760715,0.010624993592500687,14.402292028535157
pessimistic,20,random_feasible,42,42,42,t00045-c00002,2,45,3,0,3,True,1,27.602459012996405,98.82720897439867,0.028708018362522125,0.012666976545006037,98.8685839693062
pessimistic,20,random_feasible,42,42,42,t00050-c00007,7,50,1,0,1,True,1,39.81979197124019,39.81979197124019,0.018166028894484043,0.008417002391070127,39.84637500252575
pessimistic,20,random_feasible,42,42,42,t00050-c00013,13,50,1,0,1,True,1,39.79366598650813,39.79366598650813,0.08570903446525335,0.005874957423657179,39.88524997839704
pessimistic,20,random_feasible,42,42,42,t00051-c00007,7,51,1,0,1,True,1,75.27991698589176,75.27991698589176,0.019625003915280104,0.008333008736371994,75.30787499854341
pessimistic,20,random_feasible,42,42,42,t00051-c00013,13,51,1,0,1,True,1,75.25550003629178,75.25550003629178,0.07574999472126365,0.004958012141287327,75.33620804315433
pessimistic,20,random_feasible,42,42,42,t00058-c00001,1,58,1,0,1,True,1,39.19004101771861,39.19004101771861,0.011334021110087633,0.006749993190169334,39.20812503201887
pessimistic,20,random_feasible,42,42,42,t00060-c00003,3,60,1,0,1,True,1,63.26941697625443,63.26941697625443,0.017833022866398096,0.008417002391070127,63.2956670015119
pessimistic,20,random_feasible,42,42,42,t00061-c00012,12,61,4,0,4,True,1,29.991791991051286,89.06970801763237,0.03433396341279149,0.01487502595409751,89.11891700699925
pessimistic,20,random_feasible,42,42,42,t00085-c00006,6,85,1,0,1,True,1,21.154458983801305,21.154458983801305,0.027041009161621332,0.009958981536328793,21.191458974499255
pessimistic,20,random_feasible,42,42,42,t00089-c00018,18,89,1,0,1,True,1,34.35666696168482,34.35666696168482,0.02516602398827672,0.009584007784724236,34.391416993457824
