scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,40,bramev_nearest_offer,42,42,42,t00000-c00008,8,0,2,0,2,True,1,109.29820797173306,333.9837499661371,98.24704099446535,0.02704199869185686,432.2578329592943
pessimistic,40,bramev_nearest_offer,42,42,42,t00000-c00020,20,0,3,0,3,True,1,234.66245899908245,406.57633397495374,25.736499985214323,0.006541027687489986,432.31937498785555
pessimistic,40,bramev_nearest_offer,42,42,42,t00000-c00024,24,0,1,0,1,True,1,234.64187502395362,234.64187502395362,197.6803339784965,0.004249974153935909,432.32645897660404
pessimistic,40,bramev_nearest_offer,42,42,42,t00000-c00025,25,0,1,0,1,True,1,406.5318750217557,406.5318750217557,25.79608402447775,0.0035829725675284863,432.331542018801
pessimistic,40,bramev_nearest_offer,42,42,42,t00000-c00033,33,0,1,0,1,True,1,109.2025000252761,109.2025000252761,323.13645898830146,0.0037080026231706142,432.3426670162007
pessimistic,40,bramev_nearest_offer,42,42,42,t00000-c00034,34,0,2,0,2,True,1,259.70845902338624,432.09591699996963,0.24091702653095126,0.0035829725675284863,432.3404169990681
pessimistic,40,bramev_nearest_offer,42,42,42,t00001-c00025,25,1,1,0,1,True,1,36.39237495372072,36.39237495372072,0.017666025087237358,0.019208993762731552,36.42924997257069
pessimistic,40,bramev_nearest_offer,42,42,42,t00011-c00019,19,11,3,0,3,True,1,24.29249999113381,96.90054203383625,0.01654197694733739,0.019583036191761494,96.93666704697534
pessimistic,40,bramev_nearest_offer,42,42,42,t00012-c00019,19,12,3,0,3,True,1,61.753957998007536,182.64270800864324,0.016583013348281384,0.015624973457306623,182.67491599544883
pessimistic,40,bramev_nearest_offer,42,42,42,t00021-c00005,5,21,1,0,1,True,1,12.09066598676145,12.09066598676145,0.01108401920646429,0.014082994312047958,12.115833000279963
pessimistic,40,bramev_nearest_offer,42,42,42,t00022-c00031,31,22,1,0,1,True,1,24.89250001963228,24.89250001963228,0.009999959729611874,0.011666037607938051,24.91416601696983
pessimistic,40,bramev_nearest_offer,42,42,42,t00025-c00037,37,25,2,0,2,True,1,31.77145804511383,51.486333017237484,0.014542019926011562,0.01233298098668456,51.51320801815018
pessimistic,40,bramev_nearest_offer,42,42,42,t00026-c00037,37,26,4,0,4,True,1,40.72487499797717,116.04275001445785,0.017000013031065464,0.013959011994302273,116.07370903948322
