scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
pessimistic,40,bramev_event_score,42,42,42,0,0,5,0.291,0,event,13,3,10,3,0,0,7,4,1,1,1,0,0,287,162,0.3986,0.225,12.892
pessimistic,40,bramev_event_score,42,42,42,1,1,5,0.2613,1,event,16,2,14,10,0,0,4,2,1,0,1,0,0,150,82,0.2083,0.1139,4.692
pessimistic,40,bramev_event_score,42,42,42,2,1,5,0.7392,1,event,3,0,3,2,0,0,1,1,0,0,0,0,0,33,33,0.0458,0.0458,1.65
pessimistic,40,bramev_event_score,42,42,42,3,1,5,0.8901,1,event,24,3,21,0,0,0,21,9,2,5,5,0,0,635,275,0.8819,0.3819,25.325
pessimistic,40,bramev_event_score,42,42,42,4,2,5,0.1427,2,event,15,2,13,6,0,0,7,3,1,0,3,0,0,258,141,0.3583,0.1958,11.133
pessimistic,40,bramev_event_score,42,42,42,5,0,4,0.2198,0,event,11,4,7,3,0,0,4,2,2,0,0,0,0,166,58,0.2882,0.1007,3.008
pessimistic,40,bramev_event_score,42,42,42,6,0,6,0.7086,0,event,8,0,8,6,0,0,2,1,0,1,0,0,0,62,34,0.0718,0.0394,3.1
pessimistic,40,bramev_event_score,42,42,42,7,0,6,0.5708,0,event,2,0,2,1,0,0,1,1,0,0,0,0,0,39,39,0.0451,0.0451,1.625
pessimistic,40,bramev_event_score,42,42,42,8,0,5,0.808,0,event,11,0,11,6,0,0,5,4,0,1,0,0,0,114,101,0.1583,0.1403,5.958
pessimistic,40,bramev_event_score,42,42,42,9,1,4,0.4875,1,event,16,0,16,10,0,0,6,3,0,0,3,0,0,190,87,0.3299,0.151,8.908
pessimistic,40,bramev_event_score,42,42,42,10,0,5,0.3053,0,event,10,2,8,5,0,0,3,2,1,0,0,0,0,16,15,0.0222,0.0208,0.917
pessimistic,40,bramev_event_score,42,42,42,11,0,4,0.2502,0,event,18,5,13,3,0,0,10,2,2,2,4,0,0,278,69,0.4826,0.1198,10.583
