scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
pessimistic,20,bramev_event_score,42,42,42,0,0,5,0.291,0,event,6,0,6,2,0,0,4,3,0,1,0,0,0,174,130,0.2417,0.1806,8.983
pessimistic,20,bramev_event_score,42,42,42,1,1,5,0.2613,1,event,7,2,5,4,0,0,1,0,0,0,1,0,0,35,0,0.0486,0.0,1.458
pessimistic,20,bramev_event_score,42,42,42,2,1,5,0.7392,1,event,2,0,2,1,0,0,1,1,0,0,0,0,0,33,33,0.0458,0.0458,1.65
pessimistic,20,bramev_event_score,42,42,42,3,1,5,0.8901,1,event,12,0,12,0,0,0,12,5,0,3,4,0,0,370,151,0.5139,0.2097,15.7
pessimistic,20,bramev_event_score,42,42,42,4,2,5,0.1427,2,event,7,1,6,3,0,0,3,2,0,0,1,0,0,123,103,0.1708,0.1431,5.15
pessimistic,20,bramev_event_score,42,42,42,5,0,4,0.2198,0,event,6,2,4,2,0,0,2,1,1,0,0,0,0,102,45,0.1771,0.0781,2.25
pessimistic,20,bramev_event_score,42,42,42,6,0,6,0.7086,0,event,5,0,5,4,0,0,1,1,0,0,0,0,0,34,34,0.0394,0.0394,1.7
pessimistic,20,bramev_event_score,42,42,42,7,0,6,0.5708,0,event,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
pessimistic,20,bramev_event_score,42,42,42,8,0,5,0.808,0,event,7,0,7,1,0,0,6,2,1,2,1,0,0,121,36,0.1681,0.05,4.833
pessimistic,20,bramev_event_score,42,42,42,9,1,4,0.4875,1,event,7,0,7,4,0,0,3,1,0,0,2,0,0,76,16,0.1319,0.0278,3.592
pessimistic,20,bramev_event_score,42,42,42,10,0,5,0.3053,0,event,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
pessimistic,20,bramev_event_score,42,42,42,11,0,4,0.2502,0,event,18,12,6,1,0,0,5,1,2,1,1,0,0,131,33,0.2274,0.0573,3.417
