scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
pessimistic,40,greedy,42,42,42,0,0,5,0.291,0,duration,9,0,9,0,0,0,9,6,1,1,1,0,0,377,252,0.5236,0.35,16.642
pessimistic,40,greedy,42,42,42,1,1,5,0.2613,1,duration,7,0,7,0,0,0,7,4,1,0,2,0,0,261,160,0.3625,0.2222,10.333
pessimistic,40,greedy,42,42,42,2,1,5,0.7392,1,duration,1,0,1,0,0,0,1,1,0,0,0,0,0,33,33,0.0458,0.0458,1.65
pessimistic,40,greedy,42,42,42,3,1,5,0.8901,1,duration,16,0,16,0,0,0,16,9,0,4,3,0,0,446,236,0.6194,0.3278,20.633
pessimistic,40,greedy,42,42,42,4,2,5,0.1427,2,duration,7,0,7,0,0,0,7,4,1,0,2,0,0,225,141,0.3125,0.1958,10.175
pessimistic,40,greedy,42,42,42,5,0,4,0.2198,0,duration,3,0,3,0,0,0,3,1,2,0,0,0,0,153,45,0.2656,0.0781,2.25
pessimistic,40,greedy,42,42,42,6,0,6,0.7086,0,duration,2,0,2,0,0,0,2,1,0,1,0,0,0,62,34,0.0718,0.0394,3.1
pessimistic,40,greedy,42,42,42,7,0,6,0.5708,0,duration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
pessimistic,40,greedy,42,42,42,8,0,5,0.808,0,duration,1,0,1,0,0,0,1,1,0,0,0,0,0,23,23,0.0319,0.0319,0.958
pessimistic,40,greedy,42,42,42,9,1,4,0.4875,1,duration,4,0,4,0,0,0,4,1,0,0,3,0,0,140,37,0.2431,0.0642,5.858
pessimistic,40,greedy,42,42,42,10,0,5,0.3053,0,duration,4,0,4,0,0,0,4,2,1,0,1,0,0,79,41,0.1097,0.0569,3.683
pessimistic,40,greedy,42,42,42,11,0,4,0.2502,0,duration,17,0,17,0,0,0,17,4,4,4,5,0,0,458,112,0.7951,0.1944,15.708
