kind,metric,metric_label,goal,unit,step,component,from_method,to_method,nb_worlds,mean_value_from,mean_value_to,mean_delta,mean_delta_pct,nb_improved,share_improved
variant,abandon_rate,Abandoned searches,down,%,0,Per-company reputation,bramev,bramev_global_rep,3,0.0149,0.006633,-0.008267,-58.2954,3,1.0
variant,request_rejection_rate,Unserved demands,down,%,0,Per-company reputation,bramev,bramev_global_rep,3,0.019333,0.012633,-0.0067,-36.6528,3,1.0
variant,nb_station_level_rejections,Rejected demands,down,,0,Per-company reputation,bramev,bramev_global_rep,3,286.333333,185.666667,-100.666667,-36.7478,3,1.0
variant,station_rejection_rate,Station rejection rate,down,%,0,Per-company reputation,bramev,bramev_global_rep,3,0.222667,0.154733,-0.067933,-32.2575,3,1.0
variant,total_ms_mean,End-to-end latency,down,ms,0,Per-company reputation,bramev,bramev_global_rep,3,513.328667,564.467667,51.139,10.3983,0,0.0
variant,wall_time_s,Wall time,down,s,0,Per-company reputation,bramev,bramev_global_rep,3,43.955333,47.257,3.301667,7.6723,0,0.0
baseline,exact_satisfaction,Exact satisfaction,up,%,0,Random Feasible,random_feasible,bramev,3,0.729467,0.751467,0.022,3.1386,3,1.0
baseline,needs_satisfaction,Needs satisfied,up,%,0,Random Feasible,random_feasible,bramev,3,0.7413,0.763967,0.022667,3.1607,3,1.0
baseline,confirm_rate,Confirmation rate,up,%,0,Random Feasible,random_feasible,bramev,3,0.976467,0.980667,0.0042,0.4409,1,0.3333
baseline,mean_waiting_time_min,Mean waiting time,down,min,0,Random Feasible,random_feasible,bramev,3,26.93,21.026,-5.904,-24.1039,3,1.0
baseline,mean_travel_distance_km,Mean distance,down,km,0,Random Feasible,random_feasible,bramev,3,0.817667,0.720633,-0.097033,-11.7439,3,1.0
baseline,rate_pres,Show-up rate,up,%,0,Random Feasible,random_feasible,bramev,3,0.410867,0.412233,0.001367,0.3501,2,0.6667
baseline,rate_abs,No-show rate,down,%,0,Random Feasible,random_feasible,bramev,3,0.216667,0.2196,0.002933,1.3081,0,0.0
baseline,nb_no_show,No-shows,down,,0,Random Feasible,random_feasible,bramev,3,95.666667,94.666667,-1.0,-1.1163,2,0.6667
baseline,nb_reservations,Confirmed reservations,up,,0,Random Feasible,random_feasible,bramev,3,442.666667,431.666667,-11.0,-2.3942,0,0.0
baseline,mean_occupancy_rate,Occupancy rate,up,%,0,Random Feasible,random_feasible,bramev,3,0.809433,0.826033,0.0166,2.045,3,1.0
baseline,mean_service_rate,Service rate,up,%,0,Random Feasible,random_feasible,bramev,3,0.332933,0.340767,0.007833,2.3214,3,1.0
baseline,slot_waste_rate,Wasted reserved slots,down,%,0,Random Feasible,random_feasible,bramev,3,0.5912,0.5893,-0.0019,-0.3186,2,0.6667
baseline,no_offer_rate,Demands with no offer,down,%,0,Random Feasible,random_feasible,bramev,3,0.023533,0.019333,-0.0042,-0.3586,1,0.3333
baseline,abandon_rate,Abandoned searches,down,%,0,Random Feasible,random_feasible,bramev,3,0.015767,0.0149,-0.000867,43.112,1,0.3333
baseline,request_rejection_rate,Unserved demands,down,%,0,Random Feasible,random_feasible,bramev,3,0.023533,0.019333,-0.0042,-0.3586,1,0.3333
baseline,nb_station_level_rejections,Rejected demands,down,,0,Random Feasible,random_feasible,bramev,3,334.0,286.333333,-47.666667,-8.9802,2,0.6667
baseline,station_rejection_rate,Station rejection rate,down,%,0,Random Feasible,random_feasible,bramev,3,0.246767,0.222667,-0.0241,-8.7653,2,0.6667
baseline,total_ms_mean,End-to-end latency,down,ms,0,Random Feasible,random_feasible,bramev,3,503.169,513.328667,10.159667,3.3963,1,0.3333
baseline,wall_time_s,Wall time,down,s,0,Random Feasible,random_feasible,bramev,3,43.43,43.955333,0.525333,1.6659,1,0.3333
