scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
optimistic,50,multistation,42,42,42,t00000-c00008,8,0,6,6,True,1,112.25816599835525,2618.9040829995065,973.5254579973116,0.042917003156617284,3592.4724579999747
optimistic,50,multistation,42,42,42,t00000-c00020,20,0,10,10,True,1,236.26183300075354,3350.650874999701,241.88437500197324,0.011083000572398305,3592.5463330022467
optimistic,50,multistation,42,42,42,t00000-c00024,24,0,12,12,True,1,236.22758300189162,3592.3079999993206,0.23883300309535116,0.007499998901039362,3592.554333001317
optimistic,50,multistation,42,42,42,t00000-c00025,25,0,5,5,True,1,504.597791001288,3592.2760409994225,0.26645899924915284,0.005207999492995441,3592.5477079981647
optimistic,50,multistation,42,42,42,t00000-c00033,33,0,5,5,True,1,112.11858399838093,2618.764458999067,973.769041000196,0.004792000254383311,3592.5382919995172
optimistic,50,multistation,42,42,42,t00000-c00034,34,0,6,6,True,1,310.9086659969762,3393.1131249992177,199.41254099830985,0.005084002623334527,3592.530750000151
optimistic,50,multistation,42,42,42,t00000-c00048,48,0,7,7,True,1,310.877709001943,2618.702709001809,973.8147079988266,0.004624998837243766,3592.522041999473
optimistic,50,multistation,42,42,42,t00009-c00047,47,9,7,7,True,1,37.47066700088908,297.10466699907556,0.01966700074262917,0.017333000869257376,297.14166700068745
optimistic,50,multistation,42,42,42,t00010-c00047,47,10,3,3,True,1,31.418666996614775,108.27537499790196,0.017917001969181,0.014332999853650108,108.3076249997248
optimistic,50,multistation,42,42,42,t00011-c00019,19,11,15,15,True,1,77.36683300026925,769.4247500003257,0.022083000658312812,0.017708000086713582,769.4645410010708
optimistic,50,multistation,42,42,42,t00011-c00047,47,11,3,3,True,1,28.689750000921777,580.8956670007319,188.62495799839962,0.006334001227514818,769.526959000359
optimistic,50,multistation,42,42,42,t00012-c00019,19,12,11,11,True,1,74.79516600142233,709.7336250008084,0.018915998225566,0.01604200224392116,709.7685830012779
optimistic,50,multistation,42,42,42,t00021-c00005,5,21,3,3,True,1,18.481915998563636,67.03991600079462,0.01049999991664663,0.011166997865075245,67.06158299857634
optimistic,50,multistation,42,42,42,t00022-c00031,31,22,3,3,True,1,30.433291001827456,129.23695800054702,0.015166999219218269,0.014750003174412996,129.26687500294065
optimistic,50,multistation,42,42,42,t00025-c00037,37,25,8,8,True,1,39.99716699763667,341.29387499706354,0.019582999811973423,0.01645900192670524,341.3299169988022
optimistic,50,multistation,42,42,42,t00027-c00049,49,27,5,5,True,1,29.021416998148197,195.5300419976993,0.018582999473437667,0.015000001440057531,195.5636249986128
optimistic,50,multistation,42,42,42,t00030-c00016,16,30,5,5,True,1,62.669417002325645,300.5148330012162,0.015792000340297818,0.016250000044237822,300.5468750016007
optimistic,50,multistation,42,42,42,t00037-c00040,40,37,5,5,True,1,20.233625000400934,151.57299999918905,0.017624999600229785,0.01487500048824586,151.60549999927753
optimistic,50,multistation,42,42,42,t00038-c00010,10,38,9,9,True,1,52.20874999940861,398.9407500012021,0.018374998035142198,0.01820800025598146,398.9773329994932
optimistic,50,multistation,42,42,42,t00039-c00010,10,39,7,7,True,1,176.3082499965094,1085.6669999993755,0.016582998796366155,0.015249999705702066,1085.6988329978776
optimistic,50,multistation,42,42,42,t00039-c00014,14,39,7,7,True,1,92.71904200068093,1027.3947919995408,58.33754099876387,0.006792000931454822,1085.739124999236
optimistic,50,multistation,42,42,42,t00043-c00025,25,43,5,5,True,1,60.22366699835402,491.08049999995274,0.018167000234825537,0.015833000361453742,491.114500000549
optimistic,50,multistation,42,42,42,t00044-c00027,27,44,3,3,True,1,41.829624999081716,128.22049999886076,0.015499997971346602,0.013792003301205114,128.2497920001333
optimistic,50,multistation,42,42,42,t00045-c00002,2,45,11,11,True,1,43.168707998120226,478.08079199967324,0.018875001842388883,0.015082998288562521,478.1147499998042
optimistic,50,multistation,42,42,42,t00050-c00007,7,50,4,4,True,1,78.90216699888697,327.4809579997964,0.015375000657513738,0.014083998394198716,327.5104169988481
optimistic,50,multistation,42,42,42,t00050-c00013,13,50,6,6,True,1,78.86575000156881,327.44437500150525,0.11712500054272823,0.006415997631847858,327.5679159996798
optimistic,50,multistation,42,42,42,t00051-c00007,7,51,4,4,True,1,46.107915997708915,202.4132499973348,0.014708002709085122,0.015833000361453742,202.44379100040533
optimistic,50,multistation,42,42,42,t00052-c00038,38,52,4,4,True,1,132.69454200053588,426.72454200146603,65.72229199809954,0.015749999874969944,492.46258399944054
optimistic,50,multistation,42,42,42,t00052-c00043,43,52,6,6,True,1,52.27500000182772,492.39483299970743,0.100583001767518,0.006791997293476015,492.5022079987684
optimistic,50,multistation,42,42,42,t00053-c00043,43,53,7,7,True,1,53.175582997937454,469.2019159992924,0.02120899807778187,0.014250003005145118,469.2373750003753
optimistic,50,multistation,42,42,42,t00055-c00046,46,55,4,4,True,1,23.768708000716288,110.94883300029323,0.016166999557754025,0.012458000128390267,110.97745799997938
optimistic,50,multistation,42,42,42,t00057-c00023,23,57,3,3,True,1,64.9507909984095,228.36254099820508,0.016834001144161448,0.015165998775046319,228.39454099812428
optimistic,50,multistation,42,42,42,t00058-c00001,1,58,3,3,True,1,86.76337499855435,338.6922079989745,0.01529200017102994,0.016499998309882358,338.7239999974554
optimistic,50,multistation,42,42,42,t00058-c00023,23,58,3,3,True,1,48.12241699983133,249.04341699948418,89.72170800188906,0.006916998245287687,338.7720419996185
optimistic,50,multistation,42,42,42,t00060-c00003,3,60,3,3,True,1,66.7167920000793,250.53349999870989,0.01633400097489357,0.01458300175727345,250.56441700144205
optimistic,50,multistation,42,42,42,t00061-c00012,12,61,7,7,True,1,40.56000000127824,207.9797080004937,0.017292000848101452,0.013791999663226306,208.01079200100503
optimistic,50,multistation,42,42,42,t00062-c00040,40,62,6,6,True,1,25.915333000739338,170.11887500120793,0.019249997421866283,0.014707999071106315,170.1528329977009
optimistic,50,multistation,42,42,42,t00066-c00036,36,66,9,9,True,1,50.15787500087754,370.4995420011983,0.019832998077617958,0.01654200241318904,370.5359170016891
optimistic,50,multistation,42,42,42,t00067-c00039,39,67,7,7,True,1,60.77400000140187,298.0924170005892,0.01766700006555766,0.014707999071106315,298.12479199972586
optimistic,50,multistation,42,42,42,t00068-c00039,39,68,3,3,True,1,31.01841600073385,127.61937500181375,0.017374997696606442,0.01208300091093406,127.64883300042129
optimistic,50,multistation,42,42,42,t00074-c00016,16,74,6,6,True,1,55.70112500208779,455.92312500230037,0.017499998648418114,0.014291999832494184,455.9549170007813
optimistic,50,multistation,42,42,42,t00084-c00038,38,84,4,4,True,1,26.271499998983927,181.23833400022704,0.017374997696606442,0.01416600207448937,181.26987499999814
optimistic,50,multistation,42,42,42,t00085-c00006,6,85,3,3,True,1,24.00462500008871,116.49804199987557,0.01237499964190647,0.011416999768698588,116.52183399928617
optimistic,50,multistation,42,42,42,t00089-c00018,18,89,6,6,True,1,41.61420799937332,276.7845410016889,0.016916997992666438,0.016125002730404958,276.817583002412
optimistic,50,multistation,42,42,42,t00091-c00032,32,91,7,7,True,1,50.32304199994542,273.0228749969683,0.016666999727021903,0.012500000593718141,273.05204199728905
