scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
optimistic,250,multistation,42,42,42,0,1,5,0.291,1,duration,439,10,429,219,0,0,210,156,17,3,33,1,0,7296,5143,1.0133,0.7143,318.258
optimistic,250,multistation,42,42,42,1,2,5,0.2613,2,duration,515,0,515,500,0,0,15,12,1,0,2,0,0,601,414,0.0835,0.0575,24.05
optimistic,250,multistation,42,42,42,2,1,5,0.7392,1,duration,247,0,247,235,0,0,12,11,1,0,0,0,0,390,338,0.0542,0.0469,18.925
optimistic,250,multistation,42,42,42,3,1,5,0.8901,1,duration,442,0,442,325,0,0,117,91,10,0,16,0,0,4180,3089,0.5806,0.429,189.167
optimistic,250,multistation,42,42,42,4,3,5,0.1427,3,duration,460,1,459,291,0,0,168,126,20,0,21,0,1,5857,4317,0.8135,0.5996,258.758
optimistic,250,multistation,42,42,42,5,1,4,0.2198,1,duration,210,0,210,193,0,0,17,14,3,0,0,0,0,676,563,0.1174,0.0977,28.017
optimistic,250,multistation,42,42,42,6,0,6,0.7086,0,duration,195,0,195,188,0,0,7,5,2,0,0,0,0,229,159,0.0265,0.0184,9.492
optimistic,250,multistation,42,42,42,7,1,6,0.5708,1,duration,247,0,247,223,0,0,24,20,2,0,2,0,0,980,776,0.1134,0.0898,44.625
optimistic,250,multistation,42,42,42,8,0,5,0.808,0,duration,252,0,252,245,0,0,7,5,2,0,0,0,0,255,181,0.0354,0.0251,10.05
optimistic,250,multistation,42,42,42,9,2,4,0.4875,2,duration,486,0,486,421,0,0,65,46,7,0,12,0,0,2321,1595,0.403,0.2769,104.483
optimistic,250,multistation,42,42,42,10,0,5,0.3053,0,duration,254,0,254,192,0,1,62,49,4,0,9,0,0,2111,1626,0.2932,0.2258,99.342
optimistic,250,multistation,42,42,42,11,0,4,0.2502,0,duration,472,2,470,312,0,0,158,118,17,2,21,0,0,5667,4110,0.9839,0.7135,242.433
optimistic,250,multistation,42,42,42,12,3,6,0.3167,3,duration,474,0,474,441,0,0,33,27,2,0,4,0,0,1034,791,0.1197,0.0916,50.333
optimistic,250,multistation,42,42,42,13,3,4,0.8089,3,duration,246,0,246,178,0,0,68,49,6,0,13,0,0,2432,1735,0.4222,0.3012,104.75
optimistic,250,multistation,42,42,42,14,3,4,0.6168,3,duration,458,0,458,408,0,0,50,38,3,0,9,0,0,1740,1243,0.3021,0.2158,85.067
optimistic,250,multistation,42,42,42,15,0,5,0.5092,0,duration,233,0,233,146,0,0,87,64,12,0,11,0,0,3314,2333,0.4603,0.324,134.692
optimistic,250,multistation,42,42,42,16,2,6,0.5233,2,duration,190,0,190,187,0,0,3,3,0,0,0,0,0,83,77,0.0096,0.0089,4.458
optimistic,250,multistation,42,42,42,17,2,4,0.8252,2,duration,296,0,296,291,0,0,5,5,0,0,0,0,0,191,182,0.0332,0.0316,9.792
optimistic,250,multistation,42,42,42,18,2,5,0.8535,2,duration,320,0,320,251,0,0,69,56,3,0,10,0,0,2428,1751,0.3372,0.2432,108.042
optimistic,250,multistation,42,42,42,19,3,6,0.7576,3,duration,204,0,204,193,0,0,11,10,1,0,0,0,0,333,275,0.0385,0.0318,15.675
optimistic,250,multistation,42,42,42,20,2,4,0.4983,2,duration,359,0,359,354,0,0,5,4,0,0,1,0,0,210,168,0.0365,0.0292,9.225
optimistic,250,multistation,42,42,42,21,2,6,0.8027,2,duration,142,0,142,137,0,0,5,5,0,0,0,0,0,173,165,0.02,0.0191,9.708
optimistic,250,multistation,42,42,42,22,2,4,0.549,2,duration,459,2,457,354,0,0,103,80,7,1,15,0,0,3356,2434,0.5826,0.4226,164.183
