scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
balance,200,multistation_rep,42,42,42,0,1,5,0.291,1,duration,471,212,259,100,0,0,159,89,32,3,34,1,0,6082,3301,0.8447,0.4585,234.85
balance,200,multistation_rep,42,42,42,1,2,5,0.2613,2,duration,498,152,346,330,0,0,16,10,3,0,3,0,0,588,308,0.0817,0.0428,21.033
balance,200,multistation_rep,42,42,42,2,1,5,0.7392,1,duration,235,100,135,127,0,0,8,5,3,0,0,0,0,228,131,0.0317,0.0182,8.125
balance,200,multistation_rep,42,42,42,3,1,5,0.8901,1,duration,547,236,311,209,0,0,102,62,16,0,24,0,0,3713,2102,0.5157,0.2919,150.433
balance,200,multistation_rep,42,42,42,4,3,5,0.1427,3,duration,420,153,267,149,0,0,118,79,19,0,17,3,0,4299,2622,0.5971,0.3642,172.792
balance,200,multistation_rep,42,42,42,5,1,4,0.2198,1,duration,262,108,154,122,0,0,32,19,8,0,5,0,0,1276,741,0.2215,0.1286,44.317
balance,200,multistation_rep,42,42,42,6,0,6,0.7086,0,duration,184,51,133,129,0,0,4,1,1,0,2,0,0,158,30,0.0183,0.0035,5.658
balance,200,multistation_rep,42,42,42,7,1,6,0.5708,1,duration,239,104,135,115,0,0,20,11,4,0,5,0,0,771,456,0.0892,0.0528,32.033
balance,200,multistation_rep,42,42,42,8,0,5,0.808,0,duration,218,57,161,144,0,0,17,8,4,0,5,0,0,591,236,0.0821,0.0328,22.075
balance,200,multistation_rep,42,42,42,9,2,4,0.4875,2,duration,438,124,314,263,0,0,51,30,9,0,12,0,0,1754,900,0.3045,0.1562,75.017
balance,200,multistation_rep,42,42,42,10,0,5,0.3053,0,duration,228,54,174,122,0,0,52,35,8,0,9,0,0,1759,1166,0.2443,0.1619,79.517
balance,200,multistation_rep,42,42,42,11,0,4,0.2502,0,duration,489,137,352,195,0,0,157,89,35,3,28,2,0,5854,3139,1.0163,0.545,212.892
balance,200,multistation_rep,42,42,42,12,3,6,0.3167,3,duration,567,249,318,286,0,0,32,18,6,0,8,0,0,1197,618,0.1385,0.0715,44.467
balance,200,multistation_rep,42,42,42,13,3,4,0.8089,3,duration,214,73,141,104,0,0,37,22,9,0,6,0,0,1270,693,0.2205,0.1203,49.942
balance,200,multistation_rep,42,42,42,14,3,4,0.6168,3,duration,457,180,277,216,0,0,61,36,13,0,12,0,0,2091,1135,0.363,0.197,77.283
balance,200,multistation_rep,42,42,42,15,0,5,0.5092,0,duration,222,57,165,96,0,0,69,45,15,0,9,0,0,2570,1612,0.3569,0.2239,96.792
balance,200,multistation_rep,42,42,42,16,2,6,0.5233,2,duration,215,72,143,141,0,0,2,1,0,0,1,0,0,107,58,0.0124,0.0067,4.458
balance,200,multistation_rep,42,42,42,17,2,4,0.8252,2,duration,300,110,190,172,0,0,18,8,5,0,4,1,0,755,328,0.1311,0.0569,21.242
balance,200,multistation_rep,42,42,42,18,2,5,0.8535,2,duration,309,102,207,149,0,0,58,35,9,0,14,0,0,2211,1275,0.3071,0.1771,87.025
balance,200,multistation_rep,42,42,42,19,3,6,0.7576,3,duration,221,72,149,136,0,0,13,7,2,0,4,0,0,481,258,0.0557,0.0299,20.025
balance,200,multistation_rep,42,42,42,20,2,4,0.4983,2,duration,346,105,241,235,0,0,6,1,3,0,2,0,0,217,28,0.0377,0.0049,4.158
balance,200,multistation_rep,42,42,42,21,2,6,0.8027,2,duration,138,41,97,89,0,0,8,6,1,0,1,0,0,254,137,0.0294,0.0159,10.275
balance,200,multistation_rep,42,42,42,22,2,4,0.549,2,duration,415,122,293,193,0,0,100,57,20,3,19,1,0,3650,2031,0.6337,0.3526,137.883
balance,200,multistation_rep,42,42,42,23,0,4,0.1812,0,duration,234,65,169,126,0,0,43,28,9,0,6,0,0,1607,992,0.279,0.1722,62.225
balance,200,multistation_rep,42,42,42,24,1,4,0.899,1,duration,509,192,317,302,0,0,15,9,5,0,1,0,0,419,242,0.0727,0.042,15.842
balance,200,multistation_rep,42,42,42,25,2,6,0.6409,2,duration,479,185,294,209,0,0,85,49,19,0,16,1,0,3106,1607,0.3595,0.186,114.417
balance,200,multistation_rep,42,42,42,26,3,5,0.1612,3,duration,512,235,277,113,0,0,164,99,30,3,31,1,0,5837,3397,0.8107,0.4718,230.042
balance,200,multistation_rep,42,42,42,27,2,4,0.399,2,duration,252,92,160,145,0,0,15,9,4,0,2,0,0,472,283,0.0819,0.0491,17.225
balance,200,multistation_rep,42,42,42,28,3,4,0.8962,3,duration,418,140,278,234,0,0,44,28,4,0,12,0,0,1637,877,0.2842,0.1523,71.075
balance,200,multistation_rep,42,42,42,29,3,5,0.2195,3,duration,459,191,268,176,0,0,92,46,22,0,24,0,0,3155,1524,0.4382,0.2117,122.092
balance,200,multistation_rep,42,42,42,30,1,6,0.1037,1,duration,490,210,280,172,0,0,108,68,19,0,20,1,0,4014,2384,0.4646,0.2759,163.425
balance,200,multistation_rep,42,42,42,31,2,5,0.4794,2,duration,268,100,168,124,0,0,44,27,6,0,11,0,0,1561,862,0.2168,0.1197,66.708
balance,200,multistation_rep,42,42,42,32,0,5,0.2756,0,duration,104,29,75,56,0,0,19,12,4,0,3,0,0,692,427,0.0961,0.0593,27.108
balance,200,multistation_rep,42,42,42,33,1,4,0.6703,1,duration,110,33,77,63,0,0,14,10,1,0,3,0,0,553,393,0.096,0.0682,26.25
