scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
balance,250,multistation,42,42,42,0,1,5,0.291,1,duration,508,8,500,271,0,0,229,138,41,8,39,3,0,8021,4775,1.114,0.6632,314.95
balance,250,multistation,42,42,42,1,2,5,0.2613,2,duration,561,0,561,543,0,0,18,13,3,0,2,0,0,689,465,0.0957,0.0646,26.542
balance,250,multistation,42,42,42,2,1,5,0.7392,1,duration,267,0,267,253,0,0,14,10,3,0,1,0,0,391,238,0.0543,0.0331,16.667
balance,250,multistation,42,42,42,3,1,5,0.8901,1,duration,533,1,532,398,0,0,134,78,26,0,29,0,1,4684,2540,0.6506,0.3528,184.308
balance,250,multistation,42,42,42,4,3,5,0.1427,3,duration,491,0,491,311,0,0,180,111,36,1,31,1,0,6362,3807,0.8836,0.5288,250.125
balance,250,multistation,42,42,42,5,1,4,0.2198,1,duration,259,0,259,226,0,0,33,22,7,0,4,0,0,1223,769,0.2123,0.1335,44.3
balance,250,multistation,42,42,42,6,0,6,0.7086,0,duration,237,0,237,224,0,0,13,9,3,0,1,0,0,495,318,0.0573,0.0368,17.175
balance,250,multistation,42,42,42,7,1,6,0.5708,1,duration,269,0,269,245,0,0,24,12,6,0,6,0,0,920,452,0.1065,0.0523,36.117
balance,250,multistation,42,42,42,8,0,5,0.808,0,duration,267,0,267,263,0,0,4,2,1,0,1,0,0,167,105,0.0232,0.0146,5.333
balance,250,multistation,42,42,42,9,2,4,0.4875,2,duration,519,0,519,456,0,0,63,41,12,0,8,1,1,2423,1452,0.4207,0.2521,89.833
balance,250,multistation,42,42,42,10,0,5,0.3053,0,duration,272,0,272,205,0,1,67,44,10,0,12,1,0,2302,1473,0.3197,0.2046,102.117
balance,250,multistation,42,42,42,11,0,4,0.2502,0,duration,576,3,573,390,0,0,183,106,33,2,39,3,0,6613,3583,1.1481,0.622,266.758
balance,250,multistation,42,42,42,12,3,6,0.3167,3,duration,553,0,553,506,0,0,47,30,11,0,5,1,0,1723,933,0.1994,0.108,59.658
balance,250,multistation,42,42,42,13,3,4,0.8089,3,duration,263,0,263,198,0,0,65,41,11,0,11,2,0,2395,1467,0.4158,0.2547,93.2
balance,250,multistation,42,42,42,14,3,4,0.6168,3,duration,541,0,541,466,0,0,75,44,14,0,15,2,0,2679,1389,0.4651,0.2411,101.308
balance,250,multistation,42,42,42,15,0,5,0.5092,0,duration,301,0,301,204,0,0,97,61,14,0,20,2,0,3590,2088,0.4986,0.29,144.775
balance,250,multistation,42,42,42,16,2,6,0.5233,2,duration,237,0,237,235,0,0,2,1,0,0,1,0,0,42,17,0.0049,0.002,2.8
balance,250,multistation,42,42,42,17,2,4,0.8252,2,duration,364,0,364,352,0,0,12,6,4,0,2,0,0,574,340,0.0997,0.059,16.842
balance,250,multistation,42,42,42,18,2,5,0.8535,2,duration,342,0,342,274,0,0,68,40,17,0,10,1,0,2636,1445,0.3661,0.2007,88.308
balance,250,multistation,42,42,42,19,3,6,0.7576,3,duration,238,0,238,224,0,0,14,11,2,0,1,0,0,495,373,0.0573,0.0432,21.017
balance,250,multistation,42,42,42,20,2,4,0.4983,2,duration,388,0,388,384,0,0,4,1,1,0,2,0,0,198,42,0.0344,0.0073,6.058
balance,250,multistation,42,42,42,21,2,6,0.8027,2,duration,175,0,175,164,0,0,11,7,2,0,2,0,0,378,204,0.0437,0.0236,14.792
balance,250,multistation,42,42,42,22,2,4,0.549,2,duration,478,2,476,368,0,0,108,50,31,1,25,1,0,3654,1600,0.6344,0.2778,134.083
balance,250,multistation,42,42,42,23,0,4,0.1812,0,duration,258,0,258,214,0,0,44,29,7,0,8,0,0,1627,1066,0.2825,0.1851,67.442
balance,250,multistation,42,42,42,24,1,4,0.899,1,duration,573,0,573,569,0,0,4,3,0,0,1,0,0,140,84,0.0243,0.0146,6.9
balance,250,multistation,42,42,42,25,2,6,0.6409,2,duration,502,0,502,405,0,0,97,57,20,1,17,2,0,4016,2221,0.4648,0.2571,141.833
balance,250,multistation,42,42,42,26,3,5,0.1612,3,duration,483,7,476,262,0,0,214,131,34,6,42,1,0,7487,4552,1.0399,0.6322,315.442
balance,250,multistation,42,42,42,27,2,4,0.399,2,duration,255,0,255,238,0,0,17,8,6,0,3,0,0,615,288,0.1068,0.05,20.658
balance,250,multistation,42,42,42,28,3,4,0.8962,3,duration,476,1,475,409,0,0,66,40,15,0,11,0,0,2488,1413,0.4319,0.2453,91.275
balance,250,multistation,42,42,42,29,3,5,0.2195,3,duration,529,0,529,391,0,0,138,81,18,0,39,0,0,4870,2627,0.6764,0.3649,204.358
balance,250,multistation,42,42,42,30,1,6,0.1037,1,duration,580,1,579,400,0,0,179,101,38,5,34,1,0,6536,3552,0.7565,0.4111,251.192
balance,250,multistation,42,42,42,31,2,5,0.4794,2,duration,268,0,268,209,0,0,59,35,12,0,11,1,0,2163,1241,0.3004,0.1724,80.658
balance,250,multistation,42,42,42,32,0,5,0.2756,0,duration,129,0,129,103,0,0,26,15,6,0,5,0,0,858,493,0.1192,0.0685,33.667
balance,250,multistation,42,42,42,33,1,4,0.6703,1,duration,131,0,131,119,0,0,12,8,2,0,2,0,0,489,306,0.0849,0.0531,19.225
balance,250,multistation,42,42,42,34,0,5,0.3553,0,duration,133,0,133,122,0,0,11,5,3,0,3,0,0,393,199,0.0546,0.0276,15.767
balance,250,multistation,42,42,42,35,0,6,0.6129,0,duration,257,0,257,230,0,0,27,20,3,0,4,0,0,927,649,0.1073,0.0751,44.733
balance,250,multistation,42,42,42,36,3,6,0.4159,3,duration,283,0,283,257,0,0,26,18,4,0,3,1,0,941,553,0.1089,0.064,37.35
balance,250,multistation,42,42,42,37,0,4,0.6312,0,duration,566,2,564,549,0,0,15,10,4,0,1,0,0,596,360,0.1035,0.0625,18.925
balance,250,multistation,42,42,42,38,3,6,0.7902,3,duration,595,0,595,574,0,0,21,12,4,0,5,0,0,692,381,0.0801,0.0441,27.733
balance,250,multistation,42,42,42,39,1,6,0.6455,1,duration,286,0,286,255,0,0,31,18,7,0,6,0,0,1063,546,0.123,0.0632,41.433
