scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
pessimistic,100,multistation,42,42,42,0,1,5,0.291,1,duration,265,1,264,105,0,0,159,73,30,0,53,3,0,6104,2543,0.8478,0.3532,227.183
pessimistic,100,multistation,42,42,42,1,2,5,0.2613,2,duration,284,0,284,280,0,0,4,3,0,0,1,0,0,141,107,0.0196,0.0149,6.092
pessimistic,100,multistation,42,42,42,2,1,5,0.7392,1,duration,138,0,138,129,0,0,9,3,3,0,3,0,0,290,80,0.0403,0.0111,9.008
pessimistic,100,multistation,42,42,42,3,1,5,0.8901,1,duration,300,0,300,244,0,0,56,19,16,0,21,0,0,2061,650,0.2863,0.0903,70.933
pessimistic,100,multistation,42,42,42,4,3,5,0.1427,3,duration,243,0,243,112,0,0,131,63,26,0,42,0,0,4642,2068,0.6447,0.2872,184.717
pessimistic,100,multistation,42,42,42,5,1,4,0.2198,1,duration,144,0,144,125,0,0,19,6,5,0,8,0,0,691,219,0.12,0.038,25.392
pessimistic,100,multistation,42,42,42,6,0,6,0.7086,0,duration,105,0,105,103,0,0,2,1,1,0,0,0,0,139,78,0.0161,0.009,2.7
pessimistic,100,multistation,42,42,42,7,1,6,0.5708,1,duration,135,0,135,125,0,0,10,5,2,0,3,0,0,328,167,0.038,0.0193,14.067
pessimistic,100,multistation,42,42,42,8,0,5,0.808,0,duration,135,0,135,134,0,0,1,0,1,0,0,0,0,38,0,0.0053,0.0,0.0
pessimistic,100,multistation,42,42,42,9,2,4,0.4875,2,duration,252,0,252,227,0,0,25,11,8,0,6,0,0,919,366,0.1595,0.0635,32.2
pessimistic,100,multistation,42,42,42,10,0,5,0.3053,0,duration,148,0,148,105,0,0,43,19,7,0,17,0,0,1590,746,0.2208,0.1036,64.842
pessimistic,100,multistation,42,42,42,11,0,4,0.2502,0,duration,289,5,284,140,0,0,144,52,34,0,55,3,0,5619,1944,0.9755,0.3375,197.2
pessimistic,100,multistation,42,42,42,12,3,6,0.3167,3,duration,310,0,310,300,0,0,10,5,2,0,3,0,0,327,162,0.0378,0.0187,13.467
pessimistic,100,multistation,42,42,42,13,3,4,0.8089,3,duration,112,0,112,86,0,0,26,11,4,0,10,1,0,908,323,0.1576,0.0561,34.475
pessimistic,100,multistation,42,42,42,14,3,4,0.6168,3,duration,294,0,294,267,0,0,27,11,5,0,11,0,0,1077,401,0.187,0.0696,41.75
pessimistic,100,multistation,42,42,42,15,0,5,0.5092,0,duration,114,0,114,74,0,0,40,19,9,0,10,2,0,1583,756,0.2199,0.105,54.675
pessimistic,100,multistation,42,42,42,16,2,6,0.5233,2,duration,119,0,119,118,0,0,1,0,0,0,1,0,0,53,0,0.0061,0.0,2.208
pessimistic,100,multistation,42,42,42,17,2,4,0.8252,2,duration,164,0,164,162,0,0,2,0,0,0,2,0,0,55,0,0.0095,0.0,3.2
pessimistic,100,multistation,42,42,42,18,2,5,0.8535,2,duration,171,0,171,130,0,0,41,14,12,0,15,0,0,1594,504,0.2214,0.07,52.325
pessimistic,100,multistation,42,42,42,19,3,6,0.7576,3,duration,120,0,120,114,0,0,6,1,1,0,2,2,0,216,38,0.025,0.0044,5.15
pessimistic,100,multistation,42,42,42,20,2,4,0.4983,2,duration,175,0,175,170,0,0,5,0,1,0,4,0,0,167,0,0.029,0.0,6.758
pessimistic,100,multistation,42,42,42,21,2,6,0.8027,2,duration,74,0,74,72,0,0,2,0,1,0,1,0,0,33,0,0.0038,0.0,0.208
pessimistic,100,multistation,42,42,42,22,2,4,0.549,2,duration,247,0,247,212,0,0,35,15,6,0,14,0,0,1300,518,0.2257,0.0899,51.083
pessimistic,100,multistation,42,42,42,23,0,4,0.1812,0,duration,136,0,136,110,0,0,26,8,7,0,10,1,0,871,211,0.1512,0.0366,28.933
pessimistic,100,multistation,42,42,42,24,1,4,0.899,1,duration,292,0,292,290,0,0,2,1,0,0,0,1,0,83,38,0.0144,0.0066,1.667
pessimistic,100,multistation,42,42,42,25,2,6,0.6409,2,duration,263,0,263,217,0,0,46,21,9,0,16,0,0,1629,771,0.1885,0.0892,68.075
pessimistic,100,multistation,42,42,42,26,3,5,0.1612,3,duration,277,1,276,116,0,0,160,72,33,1,53,1,0,6287,2807,0.8732,0.3899,234.55
pessimistic,100,multistation,42,42,42,27,2,4,0.399,2,duration,143,0,143,132,0,0,11,3,4,0,4,0,0,364,86,0.0632,0.0149,10.133
pessimistic,100,multistation,42,42,42,28,3,4,0.8962,3,duration,259,0,259,229,0,0,30,9,6,0,14,1,0,1238,350,0.2149,0.0608,44.675
pessimistic,100,multistation,42,42,42,29,3,5,0.2195,3,duration,275,0,275,233,0,0,42,22,7,0,13,0,0,1557,712,0.2162,0.0989,64.017
pessimistic,100,multistation,42,42,42,30,1,6,0.1037,1,duration,291,0,291,217,0,0,74,32,16,0,25,1,0,2847,1184,0.3295,0.137,104.208
pessimistic,100,multistation,42,42,42,31,2,5,0.4794,2,duration,147,0,147,115,0,0,32,11,7,0,14,0,0,1223,416,0.1699,0.0578,46.042
pessimistic,100,multistation,42,42,42,32,0,5,0.2756,0,duration,64,0,64,47,0,0,17,5,5,0,6,1,0,704,227,0.0978,0.0315,20.975
pessimistic,100,multistation,42,42,42,33,1,4,0.6703,1,duration,68,0,68,63,0,0,5,4,0,0,1,0,0,180,123,0.0312,0.0214,7.275
pessimistic,100,multistation,42,42,42,34,0,5,0.3553,0,duration,53,0,53,50,0,0,3,1,1,0,1,0,0,118,33,0.0164,0.0046,3.65
pessimistic,100,multistation,42,42,42,35,0,6,0.6129,0,duration,143,0,143,136,0,0,7,3,1,0,3,0,0,252,113,0.0292,0.0131,10.892
pessimistic,100,multistation,42,42,42,36,3,6,0.4159,3,duration,149,0,149,135,0,0,14,8,1,0,5,0,0,474,287,0.0549,0.0332,22.683
pessimistic,100,multistation,42,42,42,37,0,4,0.6312,0,duration,275,0,275,272,0,0,3,2,0,0,1,0,0,167,116,0.029,0.0201,6.367
pessimistic,100,multistation,42,42,42,38,3,6,0.7902,3,duration,347,0,347,338,0,0,9,7,0,0,2,0,0,321,255,0.0372,0.0295,16.5
pessimistic,100,multistation,42,42,42,39,1,6,0.6455,1,duration,115,0,115,106,0,0,9,2,3,0,4,0,0,322,91,0.0373,0.0105,10.392
