scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
balance,100,multistation_rep,42,42,42,0,1,5,0.291,1,duration,225,119,106,38,0,0,68,37,9,0,22,0,0,2614,1268,0.3631,0.1761,107.175
balance,100,multistation_rep,42,42,42,1,2,5,0.2613,2,duration,260,85,175,164,0,0,11,5,4,0,1,1,0,454,191,0.0631,0.0265,10.517
balance,100,multistation_rep,42,42,42,2,1,5,0.7392,1,duration,119,53,66,60,0,0,6,5,1,0,0,0,0,185,130,0.0257,0.0181,6.975
balance,100,multistation_rep,42,42,42,3,1,5,0.8901,1,duration,241,95,146,103,0,0,43,28,5,0,10,0,0,1557,934,0.2162,0.1297,68.317
balance,100,multistation_rep,42,42,42,4,3,5,0.1427,3,duration,230,89,141,79,0,0,62,41,11,0,10,0,0,2163,1357,0.3004,0.1885,90.6
balance,100,multistation_rep,42,42,42,5,1,4,0.2198,1,duration,117,54,63,52,0,0,11,4,3,0,4,0,0,375,138,0.0651,0.024,14.15
balance,100,multistation_rep,42,42,42,6,0,6,0.7086,0,duration,93,21,72,69,0,0,3,2,0,0,1,0,0,86,43,0.01,0.005,3.792
balance,100,multistation_rep,42,42,42,7,1,6,0.5708,1,duration,115,53,62,53,0,0,9,6,0,0,3,0,0,345,249,0.0399,0.0288,17.833
balance,100,multistation_rep,42,42,42,8,0,5,0.808,0,duration,120,26,94,90,0,0,4,3,0,0,1,0,0,137,106,0.019,0.0147,7.333
balance,100,multistation_rep,42,42,42,9,2,4,0.4875,2,duration,237,76,161,133,0,0,28,16,4,0,8,0,0,997,523,0.1731,0.0908,42.325
balance,100,multistation_rep,42,42,42,10,0,5,0.3053,0,duration,126,28,98,62,0,0,36,19,5,0,11,1,0,1398,724,0.1942,0.1006,53.483
