scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
pessimistic,150,greedy,42,42,42,0,1,5,0.291,1,duration,279,3,276,0,0,0,276,127,45,16,85,2,1,9032,4127,1.2544,0.5732,362.483
pessimistic,150,greedy,42,42,42,1,2,5,0.2613,2,duration,5,0,5,0,0,0,5,2,1,0,2,0,0,171,104,0.0238,0.0144,7.033
pessimistic,150,greedy,42,42,42,2,1,5,0.7392,1,duration,13,0,13,0,0,0,13,8,3,0,1,1,0,420,191,0.0583,0.0265,14.4
pessimistic,150,greedy,42,42,42,3,1,5,0.8901,1,duration,76,0,76,0,0,0,76,28,21,0,25,1,1,2757,916,0.3829,0.1272,95.1
pessimistic,150,greedy,42,42,42,4,3,5,0.1427,3,duration,248,11,237,0,0,0,237,107,41,18,67,4,0,8081,3437,1.1224,0.4774,327.45
pessimistic,150,greedy,42,42,42,5,1,4,0.2198,1,duration,25,0,25,0,0,0,25,11,6,0,8,0,0,898,338,0.1559,0.0587,34.9
pessimistic,150,greedy,42,42,42,6,0,6,0.7086,0,duration,5,0,5,0,0,0,5,2,2,0,1,0,0,150,55,0.0174,0.0064,3.758
pessimistic,150,greedy,42,42,42,7,1,6,0.5708,1,duration,7,0,7,0,0,0,7,4,1,0,2,0,0,189,96,0.0219,0.0111,8.75
pessimistic,150,greedy,42,42,42,8,0,5,0.808,0,duration,8,0,8,0,0,0,8,1,3,0,4,0,0,344,38,0.0478,0.0053,10.383
pessimistic,150,greedy,42,42,42,9,2,4,0.4875,2,duration,51,0,51,0,0,0,51,25,9,0,17,0,0,1974,961,0.3427,0.1668,78.017
pessimistic,150,greedy,42,42,42,10,0,5,0.3053,0,duration,46,0,46,0,0,0,46,19,11,0,15,1,0,1641,685,0.2279,0.0951,60.483
pessimistic,150,greedy,42,42,42,11,0,4,0.2502,0,duration,293,39,254,0,0,1,254,94,64,24,68,4,0,7758,2770,1.3469,0.4809,273.992
pessimistic,150,greedy,42,42,42,12,3,6,0.3167,3,duration,12,0,12,0,0,0,12,5,3,0,4,0,0,356,155,0.0412,0.0179,15.242
pessimistic,150,greedy,42,42,42,13,3,4,0.8089,3,duration,50,0,50,0,0,0,50,20,10,0,18,1,1,1555,558,0.27,0.0969,63.908
pessimistic,150,greedy,42,42,42,14,3,4,0.6168,3,duration,48,0,48,0,0,0,48,25,7,0,15,1,0,1740,764,0.3021,0.1326,74.3
pessimistic,150,greedy,42,42,42,15,0,5,0.5092,0,duration,79,0,79,0,0,0,79,29,16,0,32,2,0,3098,1083,0.4303,0.1504,114.433
pessimistic,150,greedy,42,42,42,16,2,6,0.5233,2,duration,9,0,9,0,0,0,9,4,3,0,2,0,0,348,180,0.0403,0.0208,12.442
pessimistic,150,greedy,42,42,42,17,2,4,0.8252,2,duration,8,0,8,0,0,0,8,3,3,0,2,0,0,308,129,0.0535,0.0224,9.092
pessimistic,150,greedy,42,42,42,18,2,5,0.8535,2,duration,66,0,66,0,0,0,66,22,18,0,26,0,0,2464,801,0.3422,0.1113,85.042
pessimistic,150,greedy,42,42,42,19,3,6,0.7576,3,duration,10,0,10,0,0,0,10,4,2,0,3,1,0,338,147,0.0391,0.017,12.792
pessimistic,150,greedy,42,42,42,20,2,4,0.4983,2,duration,4,0,4,0,0,0,4,1,1,0,2,0,0,145,39,0.0252,0.0068,5.267
pessimistic,150,greedy,42,42,42,21,2,6,0.8027,2,duration,7,0,7,0,0,0,7,2,2,0,3,0,0,209,55,0.0242,0.0064,8.042
pessimistic,150,greedy,42,42,42,22,2,4,0.549,2,duration,49,0,49,0,0,0,49,16,13,0,17,3,0,1906,603,0.3309,0.1047,57.617
pessimistic,150,greedy,42,42,42,23,0,4,0.1812,0,duration,34,0,34,0,0,0,34,13,7,0,13,1,0,1095,430,0.1901,0.0747,43.975
pessimistic,150,greedy,42,42,42,24,1,4,0.899,1,duration,1,0,1,0,0,0,1,0,0,0,0,1,0,51,0,0.0089,0.0,0.0
pessimistic,150,greedy,42,42,42,25,2,6,0.6409,2,duration,53,0,53,0,0,0,53,23,10,0,20,0,0,1990,769,0.2303,0.089,80.425
pessimistic,150,greedy,42,42,42,26,3,5,0.1612,3,duration,286,15,271,0,0,0,271,119,66,11,70,5,0,8310,3541,1.1542,0.4918,297.492
pessimistic,150,greedy,42,42,42,27,2,4,0.399,2,duration,18,0,18,0,0,0,18,5,6,0,7,0,0,621,176,0.1078,0.0306,21.25
pessimistic,150,greedy,42,42,42,28,3,4,0.8962,3,duration,43,0,43,0,0,0,43,14,10,0,17,1,1,1581,477,0.2745,0.0828,60.25
pessimistic,150,greedy,42,42,42,29,3,5,0.2195,3,duration,53,0,53,0,0,0,53,17,14,0,22,0,0,1907,472,0.2649,0.0656,73.292
pessimistic,150,greedy,42,42,42,30,1,6,0.1037,1,duration,37,0,37,0,0,0,37,13,14,0,10,0,0,1311,402,0.1517,0.0465,40.333
pessimistic,150,greedy,42,42,42,31,2,5,0.4794,2,duration,41,0,41,0,0,0,41,17,8,0,16,0,0,1472,576,0.2044,0.08,63.058
pessimistic,150,greedy,42,42,42,32,0,5,0.2756,0,duration,21,0,21,0,0,0,21,9,4,0,8,0,0,808,316,0.1122,0.0439,31.283
pessimistic,150,greedy,42,42,42,33,1,4,0.6703,1,duration,6,0,6,0,0,0,6,4,0,0,2,0,0,208,149,0.0361,0.0259,10.075
pessimistic,150,greedy,42,42,42,34,0,5,0.3553,0,duration,5,0,5,0,0,0,5,4,1,0,0,0,0,176,136,0.0244,0.0189,6.242
