scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
balance,50,multistation,42,42,42,0,1,5,0.291,1,duration,104,0,104,27,0,0,77,50,9,0,18,0,0,2742,1707,0.3808,0.2371,117.708
balance,50,multistation,42,42,42,1,2,5,0.2613,2,duration,121,0,121,118,0,0,3,1,2,0,0,0,0,120,36,0.0167,0.005,1.9
balance,50,multistation,42,42,42,2,1,5,0.7392,1,duration,57,0,57,54,0,0,3,2,1,0,0,0,0,103,54,0.0143,0.0075,2.692
balance,50,multistation,42,42,42,3,1,5,0.8901,1,duration,96,0,96,88,0,0,8,2,4,0,2,0,0,266,75,0.0369,0.0104,6.325
balance,50,multistation,42,42,42,4,3,5,0.1427,3,duration,100,0,100,47,0,0,53,30,9,0,11,3,0,2121,1087,0.2946,0.151,77.225
balance,50,multistation,42,42,42,5,1,4,0.2198,1,duration,41,0,41,29,0,0,12,8,2,0,2,0,0,431,263,0.0748,0.0457,16.283
balance,50,multistation,42,42,42,6,0,6,0.7086,0,duration,37,0,37,36,0,0,1,1,0,0,0,0,0,29,27,0.0034,0.0031,0.967
balance,50,multistation,42,42,42,7,1,6,0.5708,1,duration,57,0,57,56,0,0,1,0,0,0,1,0,0,32,0,0.0037,0.0,1.867
balance,50,multistation,42,42,42,8,0,5,0.808,0,duration,44,0,44,43,0,0,1,1,0,0,0,0,0,38,36,0.0053,0.005,1.9
balance,50,multistation,42,42,42,9,2,4,0.4875,2,duration,100,0,100,89,0,0,11,8,1,0,2,0,0,377,250,0.0655,0.0434,17.717
balance,50,multistation,42,42,42,10,0,5,0.3053,0,duration,45,0,45,35,0,0,10,6,0,0,3,1,0,343,206,0.0476,0.0286,14.975
balance,50,multistation,42,42,42,11,0,4,0.2502,0,duration,109,0,109,33,0,0,76,42,15,0,17,1,1,2674,1456,0.4642,0.2528,102.833
balance,50,multistation,42,42,42,12,3,6,0.3167,3,duration,97,0,97,94,0,0,3,2,1,0,0,0,0,71,30,0.0082,0.0035,2.2
balance,50,multistation,42,42,42,13,3,4,0.8089,3,duration,43,0,43,34,0,0,9,4,2,0,3,0,0,305,127,0.053,0.022,11.775
