scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
pessimistic,50,multistation_rep,42,42,42,0,1,5,0.291,1,duration,294,241,53,19,0,0,34,16,8,0,10,0,0,1382,659,0.1919,0.0915,49.917
pessimistic,50,multistation_rep,42,42,42,1,2,5,0.2613,2,duration,318,232,86,79,0,0,7,2,3,0,2,0,0,231,64,0.0321,0.0089,6.983
pessimistic,50,multistation_rep,42,42,42,2,1,5,0.7392,1,duration,138,106,32,22,0,0,10,3,2,0,5,0,0,451,126,0.0626,0.0175,16.158
pessimistic,50,multistation_rep,42,42,42,3,1,5,0.8901,1,duration,303,233,70,45,0,0,25,12,3,0,10,0,0,1007,507,0.1399,0.0704,42.533
pessimistic,50,multistation_rep,42,42,42,4,3,5,0.1427,3,duration,282,206,76,35,0,0,41,19,8,0,13,1,0,1486,655,0.2064,0.091,55.283
pessimistic,50,multistation_rep,42,42,42,5,1,4,0.2198,1,duration,132,104,28,21,0,0,7,3,2,0,2,0,0,286,133,0.0497,0.0231,10.5
pessimistic,50,multistation_rep,42,42,42,6,0,6,0.7086,0,duration,108,82,26,26,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
pessimistic,50,multistation_rep,42,42,42,7,1,6,0.5708,1,duration,136,105,31,26,0,0,5,1,2,0,2,0,0,183,38,0.0212,0.0044,5.742
pessimistic,50,multistation_rep,42,42,42,8,0,5,0.808,0,duration,134,106,28,23,0,0,5,3,0,0,1,1,0,219,118,0.0304,0.0164,8.1
pessimistic,50,multistation_rep,42,42,42,9,2,4,0.4875,2,duration,277,202,75,61,0,0,14,6,4,0,4,0,0,543,221,0.0943,0.0384,17.5
pessimistic,50,multistation_rep,42,42,42,10,0,5,0.3053,0,duration,140,107,33,21,0,0,12,7,5,0,0,0,0,432,259,0.06,0.036,13.392
pessimistic,50,multistation_rep,42,42,42,11,0,4,0.2502,0,duration,282,210,72,20,0,0,52,17,13,0,22,0,0,1955,601,0.3394,0.1043,70.15
pessimistic,50,multistation_rep,42,42,42,12,3,6,0.3167,3,duration,306,226,80,72,0,0,8,6,1,0,1,0,0,275,182,0.0318,0.0211,11.742
pessimistic,50,multistation_rep,42,42,42,13,3,4,0.8089,3,duration,111,83,28,19,0,0,9,5,0,0,4,0,0,288,165,0.05,0.0286,13.025
pessimistic,50,multistation_rep,42,42,42,14,3,4,0.6168,3,duration,289,212,77,57,0,0,20,8,5,0,7,0,0,713,256,0.1238,0.0444,23.508
pessimistic,50,multistation_rep,42,42,42,15,0,5,0.5092,0,duration,108,81,27,19,0,0,8,2,4,0,2,0,0,375,103,0.0521,0.0143,7.867
pessimistic,50,multistation_rep,42,42,42,16,2,6,0.5233,2,duration,111,76,35,35,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
pessimistic,50,multistation_rep,42,42,42,17,2,4,0.8252,2,duration,171,120,51,40,0,0,11,4,2,0,5,0,0,408,101,0.0708,0.0175,16.958
pessimistic,50,multistation_rep,42,42,42,18,2,5,0.8535,2,duration,161,110,51,24,0,0,27,11,3,0,13,0,0,981,373,0.1363,0.0518,41.75
