scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
balance,150,multistation_rep,42,42,42,0,1,5,0.291,1,duration,334,143,191,68,0,0,123,76,18,1,28,0,0,4668,2731,0.6483,0.3793,191.625
balance,150,multistation_rep,42,42,42,1,2,5,0.2613,2,duration,348,117,231,224,0,0,7,5,2,0,0,0,0,363,269,0.0504,0.0374,10.967
balance,150,multistation_rep,42,42,42,2,1,5,0.7392,1,duration,172,65,107,101,0,0,6,5,1,0,0,0,0,202,147,0.0281,0.0204,8.017
balance,150,multistation_rep,42,42,42,3,1,5,0.8901,1,duration,378,146,232,155,0,0,77,46,9,0,22,0,0,2702,1482,0.3753,0.2058,119.617
balance,150,multistation_rep,42,42,42,4,3,5,0.1427,3,duration,312,102,210,112,0,0,98,58,18,0,21,1,0,3677,2152,0.5107,0.2989,148.767
balance,150,multistation_rep,42,42,42,5,1,4,0.2198,1,duration,167,71,96,76,0,0,20,10,5,0,5,0,0,749,400,0.13,0.0694,24.883
balance,150,multistation_rep,42,42,42,6,0,6,0.7086,0,duration,136,31,105,100,0,0,5,5,0,0,0,0,0,133,122,0.0154,0.0141,6.383
balance,150,multistation_rep,42,42,42,7,1,6,0.5708,1,duration,176,68,108,94,0,0,14,8,3,0,3,0,0,499,325,0.0578,0.0376,23.167
balance,150,multistation_rep,42,42,42,8,0,5,0.808,0,duration,187,47,140,128,0,0,12,8,1,0,3,0,0,395,264,0.0549,0.0367,19.633
balance,150,multistation_rep,42,42,42,9,2,4,0.4875,2,duration,329,105,224,191,0,0,33,18,8,0,7,0,0,1168,522,0.2028,0.0906,43.367
balance,150,multistation_rep,42,42,42,10,0,5,0.3053,0,duration,178,36,142,96,0,0,46,26,8,0,11,1,0,1670,945,0.2319,0.1313,68.225
