scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
optimistic,250,multistation_rep,42,42,42,0,1,5,0.291,1,duration,410,69,341,153,0,0,188,141,13,3,30,0,1,6772,4905,0.9406,0.6813,299.333
optimistic,250,multistation_rep,42,42,42,1,2,5,0.2613,2,duration,495,99,396,379,0,0,17,14,0,0,3,0,0,686,524,0.0953,0.0728,31.625
optimistic,250,multistation_rep,42,42,42,2,1,5,0.7392,1,duration,239,34,205,195,0,0,10,10,0,0,0,0,0,349,328,0.0485,0.0456,17.008
optimistic,250,multistation_rep,42,42,42,3,1,5,0.8901,1,duration,511,126,385,261,0,0,124,97,12,2,13,0,0,4225,3143,0.5868,0.4365,190.508
optimistic,250,multistation_rep,42,42,42,4,3,5,0.1427,3,duration,441,100,341,183,0,0,158,120,20,0,16,0,2,5374,3932,0.7464,0.5461,235.217
optimistic,250,multistation_rep,42,42,42,5,1,4,0.2198,1,duration,206,41,165,143,0,0,22,16,4,0,2,0,0,839,627,0.1457,0.1089,32.492
optimistic,250,multistation_rep,42,42,42,6,0,6,0.7086,0,duration,202,34,168,158,0,0,10,10,0,0,0,0,0,272,251,0.0315,0.0291,14.967
optimistic,250,multistation_rep,42,42,42,7,1,6,0.5708,1,duration,235,35,200,174,0,0,26,17,3,0,6,0,0,1016,629,0.1176,0.0728,43.983
optimistic,250,multistation_rep,42,42,42,8,0,5,0.808,0,duration,258,52,206,193,0,0,13,6,2,0,5,0,0,461,245,0.064,0.034,19.167
optimistic,250,multistation_rep,42,42,42,9,2,4,0.4875,2,duration,455,91,364,321,0,0,43,30,5,0,8,0,0,1499,1013,0.2602,0.1759,64.067
optimistic,250,multistation_rep,42,42,42,10,0,5,0.3053,0,duration,255,48,207,156,0,1,51,32,7,0,11,1,0,1915,1164,0.266,0.1617,78.608
optimistic,250,multistation_rep,42,42,42,11,0,4,0.2502,0,duration,532,103,429,266,0,0,163,115,20,2,26,0,0,5797,4002,1.0064,0.6948,249.208
optimistic,250,multistation_rep,42,42,42,12,3,6,0.3167,3,duration,534,118,416,366,0,0,50,42,3,0,5,0,0,1801,1449,0.2084,0.1677,87.983
optimistic,250,multistation_rep,42,42,42,13,3,4,0.8089,3,duration,229,36,193,144,0,0,49,34,9,0,6,0,0,1822,1245,0.3163,0.2161,73.775
