scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
balance,250,greedy,42,42,42,0,1,5,0.291,1,duration,443,70,373,0,0,2,373,215,67,42,44,5,0,9006,5204,1.2508,0.7228,341.075
balance,250,greedy,42,42,42,1,2,5,0.2613,2,duration,11,0,11,0,0,0,11,4,3,0,4,0,0,464,190,0.0644,0.0264,15.583
balance,250,greedy,42,42,42,2,1,5,0.7392,1,duration,22,0,22,0,0,0,22,16,4,0,2,0,0,785,558,0.109,0.0775,32.108
balance,250,greedy,42,42,42,3,1,5,0.8901,1,duration,101,0,101,0,0,0,101,61,22,0,18,0,0,3602,2217,0.5003,0.3079,144.433
balance,250,greedy,42,42,42,4,3,5,0.1427,3,duration,327,24,303,0,0,2,303,189,54,21,34,5,0,8522,5114,1.1836,0.7103,326.1
balance,250,greedy,42,42,42,5,1,4,0.2198,1,duration,49,0,49,0,0,0,49,31,7,0,11,0,0,1835,1094,0.3186,0.1899,73.65
balance,250,greedy,42,42,42,6,0,6,0.7086,0,duration,10,0,10,0,0,0,10,7,2,0,1,0,0,348,234,0.0403,0.0271,14.25
balance,250,greedy,42,42,42,7,1,6,0.5708,1,duration,17,0,17,0,0,0,17,7,5,0,5,0,0,605,296,0.07,0.0343,23.725
balance,250,greedy,42,42,42,8,0,5,0.808,0,duration,5,0,5,0,0,0,5,4,1,0,0,0,0,182,137,0.0253,0.019,7.333
balance,250,greedy,42,42,42,9,2,4,0.4875,2,duration,71,0,71,0,0,0,71,41,11,1,17,0,1,2539,1319,0.4408,0.229,111.208
balance,250,greedy,42,42,42,10,0,5,0.3053,0,duration,93,0,93,0,0,0,93,61,15,0,17,0,0,3170,2065,0.4403,0.2868,139.025
balance,250,greedy,42,42,42,11,0,4,0.2502,0,duration,456,106,350,0,0,2,350,224,53,42,29,2,0,7087,4438,1.2304,0.7705,276.683
balance,250,greedy,42,42,42,12,3,6,0.3167,3,duration,15,0,15,0,0,0,15,12,2,0,1,0,0,502,372,0.0581,0.0431,23.317
balance,250,greedy,42,42,42,13,3,4,0.8089,3,duration,76,0,76,0,0,1,76,48,12,1,13,2,0,2744,1696,0.4764,0.2944,113.017
balance,250,greedy,42,42,42,14,3,4,0.6168,3,duration,79,0,79,0,0,0,79,46,15,0,18,0,0,2686,1447,0.4663,0.2512,110.975
balance,250,greedy,42,42,42,15,0,5,0.5092,0,duration,92,0,92,0,0,0,92,48,19,0,22,3,0,2911,1325,0.4043,0.184,124.267
balance,250,greedy,42,42,42,16,2,6,0.5233,2,duration,4,0,4,0,0,0,4,1,2,0,1,0,0,143,36,0.0166,0.0042,3.7
balance,250,greedy,42,42,42,17,2,4,0.8252,2,duration,6,0,6,0,0,0,6,2,3,0,1,0,0,248,77,0.0431,0.0134,6.15
balance,250,greedy,42,42,42,18,2,5,0.8535,2,duration,89,0,89,0,0,0,89,52,23,0,13,1,0,3201,1604,0.4446,0.2228,110.4
balance,250,greedy,42,42,42,19,3,6,0.7576,3,duration,19,0,19,0,0,0,19,12,4,0,3,0,0,673,361,0.0779,0.0418,26.1
balance,250,greedy,42,42,42,20,2,4,0.4983,2,duration,4,0,4,0,0,0,4,1,2,0,1,0,0,157,18,0.0273,0.0031,2.792
balance,250,greedy,42,42,42,21,2,6,0.8027,2,duration,9,0,9,0,0,0,9,5,4,0,0,0,0,345,197,0.0399,0.0228,10.35
balance,250,greedy,42,42,42,22,2,4,0.549,2,duration,89,2,87,0,0,0,87,51,20,0,15,1,0,2805,1495,0.487,0.2595,105.258
balance,250,greedy,42,42,42,23,0,4,0.1812,0,duration,49,0,49,0,0,0,49,30,7,0,11,0,1,1625,930,0.2821,0.1615,72.658
balance,250,greedy,42,42,42,24,1,4,0.899,1,duration,2,0,2,0,0,0,2,2,0,0,0,0,0,55,52,0.0095,0.009,2.967
balance,250,greedy,42,42,42,25,2,6,0.6409,2,duration,86,0,86,0,0,0,86,52,15,0,17,1,1,3012,1748,0.3486,0.2023,122.842
balance,250,greedy,42,42,42,26,3,5,0.1612,3,duration,458,81,377,0,0,1,377,215,87,38,37,0,0,8693,4746,1.2074,0.6592,312.583
balance,250,greedy,42,42,42,27,2,4,0.399,2,duration,23,0,23,0,0,0,23,17,5,0,1,0,0,888,638,0.1542,0.1108,35.0
balance,250,greedy,42,42,42,28,3,4,0.8962,3,duration,73,0,73,0,0,0,73,47,12,0,14,0,0,2601,1534,0.4516,0.2663,107.492
balance,250,greedy,42,42,42,29,3,5,0.2195,3,duration,81,0,81,0,0,0,81,47,15,0,18,1,0,2924,1558,0.4061,0.2164,109.633
balance,250,greedy,42,42,42,30,1,6,0.1037,1,duration,45,0,45,0,0,0,45,24,12,0,9,0,0,1480,733,0.1713,0.0848,57.9
balance,250,greedy,42,42,42,31,2,5,0.4794,2,duration,48,0,48,0,0,0,48,24,18,0,6,0,0,1606,787,0.2231,0.1093,52.725
balance,250,greedy,42,42,42,32,0,5,0.2756,0,duration,28,0,28,0,0,0,28,17,6,0,4,0,1,943,582,0.131,0.0808,37.025
balance,250,greedy,42,42,42,33,1,4,0.6703,1,duration,23,0,23,0,0,0,23,13,5,0,5,0,0,857,463,0.1488,0.0804,34.5
balance,250,greedy,42,42,42,34,0,5,0.3553,0,duration,8,0,8,0,0,0,8,5,2,0,1,0,0,341,218,0.0474,0.0303,11.975
balance,250,greedy,42,42,42,35,0,6,0.6129,0,duration,35,0,35,0,0,0,35,21,2,0,12,0,0,1133,587,0.1311,0.0679,54.15
balance,250,greedy,42,42,42,36,3,6,0.4159,3,duration,26,0,26,0,0,0,26,13,5,0,6,1,1,864,397,0.1,0.0459,32.667
balance,250,greedy,42,42,42,37,0,4,0.6312,0,duration,16,0,16,0,0,0,16,8,6,0,2,0,0,545,240,0.0946,0.0417,16.567
balance,250,greedy,42,42,42,38,3,6,0.7902,3,duration,16,0,16,0,0,0,16,12,2,0,2,0,0,610,459,0.0706,0.0531,25.925
balance,250,greedy,42,42,42,39,1,6,0.6455,1,duration,30,0,30,0,0,0,30,20,4,0,6,0,0,1044,627,0.1208,0.0726,45.425
