scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
balance,150,bramev,42,42,42,0,1,5,0.4162,1,duration,336,151,185,69,0,0,116,71,15,0,30,0,0,4429,2585,0.6151,0.359,182.7
balance,150,bramev,42,42,42,1,2,5,0.5004,2,duration,358,117,241,231,0,0,10,6,4,0,0,0,0,350,219,0.0486,0.0304,9.9
balance,150,bramev,42,42,42,2,1,5,0.5899,1,duration,177,64,113,102,0,0,11,9,1,0,1,0,0,363,273,0.0504,0.0379,17.183
balance,150,bramev,42,42,42,3,1,5,0.6484,1,duration,378,151,227,153,0,0,74,44,12,0,18,0,0,2607,1460,0.3621,0.2028,109.525
balance,150,bramev,42,42,42,4,3,5,0.1826,3,duration,326,116,210,119,0,0,91,55,18,0,17,1,0,3348,1955,0.465,0.2715,129.358
balance,150,bramev,42,42,42,5,1,4,0.3887,1,duration,167,74,93,75,0,0,18,8,6,0,4,0,0,719,343,0.1248,0.0595,22.05
balance,150,bramev,42,42,42,6,0,6,0.4743,0,duration,131,31,100,96,0,0,4,4,0,0,0,0,0,102,94,0.0118,0.0109,5.092
balance,150,bramev,42,42,42,7,1,6,0.5246,1,duration,178,67,111,94,0,0,17,9,3,0,5,0,0,624,359,0.0722,0.0416,29.417
balance,150,bramev,42,42,42,8,0,5,0.5129,0,duration,176,42,134,124,0,0,10,7,0,0,3,0,0,366,265,0.0508,0.0368,17.975
balance,150,bramev,42,42,42,9,2,4,0.588,2,duration,340,109,231,196,0,0,35,20,8,0,7,0,0,1330,630,0.2309,0.1094,48.942
balance,150,bramev,42,42,42,10,0,5,0.3181,0,duration,174,39,135,88,0,0,47,29,7,0,10,1,0,1732,1063,0.2406,0.1476,74.383
balance,150,bramev,42,42,42,11,0,4,0.2968,0,duration,345,98,247,113,0,0,134,88,25,2,18,1,0,5003,3102,0.8686,0.5385,190.883
balance,150,bramev,42,42,42,12,3,6,0.25,3,duration,392,144,248,223,0,0,25,17,4,0,4,0,0,780,505,0.0903,0.0584,33.875
balance,150,bramev,42,42,42,13,3,4,0.4406,3,duration,159,43,116,73,0,0,43,27,8,0,8,0,0,1480,893,0.2569,0.155,61.242
balance,150,bramev,42,42,42,14,3,4,0.3662,3,duration,332,124,208,166,0,0,42,27,4,0,11,0,0,1531,908,0.2658,0.1576,69.892
balance,150,bramev,42,42,42,15,0,5,0.3971,0,duration,161,40,121,83,0,0,38,24,6,0,7,1,0,1418,815,0.1969,0.1132,50.725
balance,150,bramev,42,42,42,16,2,6,0.6019,2,duration,149,54,95,91,0,0,4,1,2,0,1,0,0,132,4,0.0153,0.0005,2.117
balance,150,bramev,42,42,42,17,2,4,0.7189,2,duration,213,58,155,144,0,0,11,6,3,0,2,0,0,512,299,0.0889,0.0519,16.008
