scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
pessimistic,250,greedy,42,42,42,0,1,5,0.291,1,duration,564,77,487,0,0,6,487,214,88,69,111,4,1,10825,4886,1.5035,0.6786,425.642
pessimistic,250,greedy,42,42,42,1,2,5,0.2613,2,duration,14,0,14,0,0,0,14,5,4,0,5,0,0,519,213,0.0721,0.0296,19.2
pessimistic,250,greedy,42,42,42,2,1,5,0.7392,1,duration,19,0,19,0,0,0,19,7,7,0,5,0,0,613,179,0.0851,0.0249,17.683
pessimistic,250,greedy,42,42,42,3,1,5,0.8901,1,duration,150,0,150,0,0,0,150,46,36,1,64,3,0,5726,1735,0.7953,0.241,203.742
pessimistic,250,greedy,42,42,42,4,3,5,0.1427,3,duration,444,47,397,0,0,1,397,170,97,34,88,8,0,10204,4361,1.4172,0.6057,379.85
pessimistic,250,greedy,42,42,42,5,1,4,0.2198,1,duration,63,0,63,0,0,0,63,31,15,1,16,0,0,2365,1106,0.4106,0.192,89.058
pessimistic,250,greedy,42,42,42,6,0,6,0.7086,0,duration,16,0,16,0,0,0,16,8,1,0,7,0,0,462,219,0.0535,0.0253,25.942
pessimistic,250,greedy,42,42,42,7,1,6,0.5708,1,duration,31,0,31,0,0,0,31,9,11,0,9,2,0,1205,323,0.1395,0.0374,33.6
pessimistic,250,greedy,42,42,42,8,0,5,0.808,0,duration,6,0,6,0,0,0,6,2,2,0,2,0,0,177,61,0.0246,0.0085,8.733
pessimistic,250,greedy,42,42,42,9,2,4,0.4875,2,duration,76,0,76,0,0,0,76,31,15,0,29,1,0,2698,1062,0.4684,0.1844,107.683
pessimistic,250,greedy,42,42,42,10,0,5,0.3053,0,duration,96,0,96,0,0,0,96,39,24,0,32,0,1,3600,1477,0.5,0.2051,132.475
pessimistic,250,greedy,42,42,42,11,0,4,0.2502,0,duration,614,146,468,0,0,5,468,198,98,65,96,11,0,9105,3614,1.5807,0.6274,324.608
pessimistic,250,greedy,42,42,42,12,3,6,0.3167,3,duration,17,0,17,0,0,0,17,8,4,0,5,0,0,536,232,0.062,0.0269,22.408
pessimistic,250,greedy,42,42,42,13,3,4,0.8089,3,duration,108,0,108,0,0,1,108,39,27,0,41,1,0,3551,1314,0.6165,0.2281,137.075
pessimistic,250,greedy,42,42,42,14,3,4,0.6168,3,duration,89,0,89,0,0,0,89,40,19,1,28,1,0,3006,1219,0.5219,0.2116,124.858
pessimistic,250,greedy,42,42,42,15,0,5,0.5092,0,duration,143,0,143,0,0,0,143,63,31,3,46,0,0,5003,2148,0.6949,0.2983,203.008
pessimistic,250,greedy,42,42,42,16,2,6,0.5233,2,duration,10,0,10,0,0,0,10,5,3,0,2,0,0,340,164,0.0394,0.019,12.808
pessimistic,250,greedy,42,42,42,17,2,4,0.8252,2,duration,15,0,15,0,0,0,15,5,3,0,7,0,0,584,163,0.1014,0.0283,20.633
pessimistic,250,greedy,42,42,42,18,2,5,0.8535,2,duration,124,0,124,0,0,0,124,57,26,0,40,1,0,4482,1922,0.6225,0.2669,169.358
pessimistic,250,greedy,42,42,42,19,3,6,0.7576,3,duration,20,0,20,0,0,0,20,3,7,0,10,0,0,652,105,0.0755,0.0122,24.533
pessimistic,250,greedy,42,42,42,20,2,4,0.4983,2,duration,9,0,9,0,0,0,9,3,3,0,2,1,0,321,96,0.0557,0.0167,8.408
pessimistic,250,greedy,42,42,42,21,2,6,0.8027,2,duration,11,0,11,0,0,0,11,5,2,0,4,0,0,369,168,0.0427,0.0194,15.35
pessimistic,250,greedy,42,42,42,22,2,4,0.549,2,duration,131,3,128,0,0,0,128,53,22,1,49,3,0,4504,1792,0.7819,0.3111,183.942
pessimistic,250,greedy,42,42,42,23,0,4,0.1812,0,duration,56,0,56,0,0,0,56,24,11,0,19,2,0,2064,804,0.3583,0.1396,77.55
pessimistic,250,greedy,42,42,42,24,1,4,0.899,1,duration,5,0,5,0,0,0,5,3,2,0,0,0,0,154,75,0.0267,0.013,3.617
pessimistic,250,greedy,42,42,42,25,2,6,0.6409,2,duration,89,0,89,0,0,0,89,35,25,0,27,2,0,3162,1102,0.366,0.1275,110.883
pessimistic,250,greedy,42,42,42,26,3,5,0.1612,3,duration,570,97,473,0,0,5,473,202,105,72,88,6,0,10619,4517,1.4749,0.6274,391.425
pessimistic,250,greedy,42,42,42,27,2,4,0.399,2,duration,35,0,35,0,0,0,35,14,8,0,12,1,0,1119,378,0.1943,0.0656,41.15
pessimistic,250,greedy,42,42,42,28,3,4,0.8962,3,duration,86,0,86,0,0,0,86,37,22,0,27,0,0,3180,1270,0.5521,0.2205,119.367
pessimistic,250,greedy,42,42,42,29,3,5,0.2195,3,duration,94,0,94,0,0,0,94,40,21,1,32,0,0,3425,1442,0.4757,0.2003,132.742
pessimistic,250,greedy,42,42,42,30,1,6,0.1037,1,duration,68,0,68,0,0,0,68,24,13,0,28,2,1,2388,777,0.2764,0.0899,99.55
pessimistic,250,greedy,42,42,42,31,2,5,0.4794,2,duration,74,0,74,0,0,0,74,35,14,0,24,0,1,2553,1157,0.3546,0.1607,113.05
pessimistic,250,greedy,42,42,42,32,0,5,0.2756,0,duration,38,0,38,0,0,0,38,18,13,0,7,0,0,1421,667,0.1974,0.0926,43.3
pessimistic,250,greedy,42,42,42,33,1,4,0.6703,1,duration,9,0,9,0,0,0,9,7,0,0,1,1,0,372,279,0.0646,0.0484,14.175
pessimistic,250,greedy,42,42,42,34,0,5,0.3553,0,duration,11,0,11,0,0,0,11,3,4,0,4,0,0,503,103,0.0699,0.0143,16.042
pessimistic,250,greedy,42,42,42,35,0,6,0.6129,0,duration,36,0,36,0,0,0,36,13,7,0,16,0,0,1252,394,0.1449,0.0456,49.333
pessimistic,250,greedy,42,42,42,36,3,6,0.4159,3,duration,38,0,38,0,0,0,38,19,8,0,10,0,1,1335,708,0.1545,0.0819,54.875
pessimistic,250,greedy,42,42,42,37,0,4,0.6312,0,duration,21,0,21,0,0,0,21,8,8,0,5,0,0,634,210,0.1101,0.0365,20.65
pessimistic,250,greedy,42,42,42,38,3,6,0.7902,3,duration,30,0,30,0,0,0,30,10,11,0,7,1,1,1023,427,0.1184,0.0494,27.442
pessimistic,250,greedy,42,42,42,39,1,6,0.6455,1,duration,43,0,43,0,0,0,43,12,13,0,17,1,0,1455,397,0.1684,0.0459,55.267
