scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
balance,150,multistation,42,42,42,0,1,5,0.291,1,duration,315,2,313,118,0,0,195,117,24,2,52,0,0,6782,4008,0.9419,0.5567,298.658
balance,150,multistation,42,42,42,1,2,5,0.2613,2,duration,333,0,333,327,0,0,6,4,1,0,1,0,0,270,192,0.0375,0.0267,10.05
balance,150,multistation,42,42,42,2,1,5,0.7392,1,duration,159,0,159,153,0,0,6,4,1,0,1,0,0,186,101,0.0258,0.014,8.1
balance,150,multistation,42,42,42,3,1,5,0.8901,1,duration,339,0,339,265,0,0,74,42,13,0,19,0,0,2668,1452,0.3706,0.2017,105.158
balance,150,multistation,42,42,42,4,3,5,0.1427,3,duration,290,0,290,159,0,0,131,83,26,0,21,1,0,4877,2942,0.6774,0.4086,190.583
balance,150,multistation,42,42,42,5,1,4,0.2198,1,duration,153,0,153,128,0,0,25,14,7,0,4,0,0,913,477,0.1585,0.0828,30.417
balance,150,multistation,42,42,42,6,0,6,0.7086,0,duration,132,0,132,128,0,0,4,3,0,0,1,0,0,105,76,0.0122,0.0088,6.083
balance,150,multistation,42,42,42,7,1,6,0.5708,1,duration,160,0,160,155,0,0,5,4,0,0,1,0,0,185,144,0.0214,0.0167,8.817
balance,150,multistation,42,42,42,8,0,5,0.808,0,duration,170,0,170,169,0,0,1,1,0,0,0,0,0,38,36,0.0053,0.005,1.9
balance,150,multistation,42,42,42,9,2,4,0.4875,2,duration,302,0,302,260,0,0,42,23,9,0,8,2,0,1614,708,0.2802,0.1229,57.45
balance,150,multistation,42,42,42,10,0,5,0.3053,0,duration,171,0,171,124,0,0,47,30,7,0,9,1,0,1637,1078,0.2274,0.1497,71.033
balance,150,multistation,42,42,42,11,0,4,0.2502,0,duration,300,5,295,161,0,0,134,82,24,0,25,2,1,4981,2836,0.8648,0.4924,190.033
balance,150,multistation,42,42,42,12,3,6,0.3167,3,duration,356,0,356,330,0,0,26,20,5,0,1,0,0,858,603,0.0993,0.0698,35.542
balance,150,multistation,42,42,42,13,3,4,0.8089,3,duration,145,0,145,110,0,0,35,21,10,0,4,0,0,1272,683,0.2208,0.1186,42.225
balance,150,multistation,42,42,42,14,3,4,0.6168,3,duration,305,0,305,263,0,0,42,28,4,0,9,1,0,1640,957,0.2847,0.1661,67.85
balance,150,multistation,42,42,42,15,0,5,0.5092,0,duration,145,0,145,102,0,0,43,29,7,0,7,0,0,1648,1035,0.2289,0.1437,67.133
balance,150,multistation,42,42,42,16,2,6,0.5233,2,duration,128,0,128,126,0,0,2,0,1,0,1,0,0,78,0,0.009,0.0,1.533
balance,150,multistation,42,42,42,17,2,4,0.8252,2,duration,214,0,214,211,0,0,3,2,1,0,0,0,0,89,58,0.0155,0.0101,3.65
balance,150,multistation,42,42,42,18,2,5,0.8535,2,duration,214,0,214,174,0,0,40,24,6,0,10,0,0,1541,861,0.214,0.1196,60.325
