scenario,nb_cars,method,seed,world_seed,grid_seed,kind,label,count,rate
pessimistic,150,multistation_rep,42,42,42,observed,abs,370,0.2267
pessimistic,150,multistation_rep,42,42,42,observed,breakdown,21,0.0129
pessimistic,150,multistation_rep,42,42,42,observed,early,2,0.0012
pessimistic,150,multistation_rep,42,42,42,observed,late,557,0.3413
pessimistic,150,multistation_rep,42,42,42,observed,pres,680,0.4167
pessimistic,150,multistation_rep,42,42,42,observed,unresolved,2,0.0012
pessimistic,150,multistation_rep,42,42,42,intent,abs,391,0.2396
pessimistic,150,multistation_rep,42,42,42,intent,early,236,0.1446
pessimistic,150,multistation_rep,42,42,42,intent,late,323,0.1979
pessimistic,150,multistation_rep,42,42,42,intent,pres,682,0.4179
pessimistic,150,multistation_rep,42,42,42,reclassified,early->late,234,
