scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
optimistic,150,greedy,42,42,42,0,1,5,0.291,1,duration,178,1,177,0,0,0,177,135,13,2,27,0,0,6092,4544,0.8461,0.6311,275.067
optimistic,150,greedy,42,42,42,1,2,5,0.2613,2,duration,5,0,5,0,0,0,5,4,0,0,1,0,0,208,173,0.0289,0.024,8.583
optimistic,150,greedy,42,42,42,2,1,5,0.7392,1,duration,5,0,5,0,0,0,5,5,0,0,0,0,0,153,142,0.0213,0.0197,7.35
optimistic,150,greedy,42,42,42,3,1,5,0.8901,1,duration,45,0,45,0,0,0,45,32,7,0,6,0,0,1475,943,0.2049,0.131,63.758
optimistic,150,greedy,42,42,42,4,3,5,0.1427,3,duration,155,3,152,0,0,0,152,117,14,7,14,0,0,5218,3950,0.7247,0.5486,228.675
optimistic,150,greedy,42,42,42,5,1,4,0.2198,1,duration,22,0,22,0,0,0,22,15,4,0,3,0,0,806,508,0.1399,0.0882,30.617
optimistic,150,greedy,42,42,42,6,0,6,0.7086,0,duration,5,0,5,0,0,0,5,5,0,0,0,0,0,136,126,0.0157,0.0146,7.3
optimistic,150,greedy,42,42,42,7,1,6,0.5708,1,duration,6,0,6,0,0,0,6,4,0,0,2,0,0,223,132,0.0258,0.0153,11.458
optimistic,150,greedy,42,42,42,8,0,5,0.808,0,duration,1,0,1,0,0,0,1,1,0,0,0,0,0,38,36,0.0053,0.005,1.9
optimistic,150,greedy,42,42,42,9,2,4,0.4875,2,duration,34,0,34,0,0,0,34,25,1,0,8,0,0,1231,883,0.2137,0.1533,57.317
optimistic,150,greedy,42,42,42,10,0,5,0.3053,0,duration,27,0,27,0,0,0,27,21,3,0,3,0,0,895,690,0.1243,0.0958,43.133
optimistic,150,greedy,42,42,42,11,0,4,0.2502,0,duration,170,3,167,0,0,2,167,125,21,8,13,0,0,5207,3660,0.904,0.6354,213.15
optimistic,150,greedy,42,42,42,12,3,6,0.3167,3,duration,5,0,5,0,0,0,5,5,0,0,0,0,0,108,97,0.0125,0.0112,7.042
optimistic,150,greedy,42,42,42,13,3,4,0.8089,3,duration,32,0,32,0,0,0,32,24,6,0,2,0,0,1170,844,0.2031,0.1465,48.008
optimistic,150,greedy,42,42,42,14,3,4,0.6168,3,duration,37,0,37,0,0,0,37,30,1,0,6,0,0,1286,941,0.2233,0.1634,59.817
optimistic,150,greedy,42,42,42,15,0,5,0.5092,0,duration,51,0,51,0,0,0,51,35,7,0,9,0,0,1801,1174,0.2501,0.1631,75.233
optimistic,150,greedy,42,42,42,16,2,6,0.5233,2,duration,1,0,1,0,0,0,1,1,0,0,0,0,0,34,32,0.0039,0.0037,1.7
optimistic,150,greedy,42,42,42,17,2,4,0.8252,2,duration,4,0,4,0,0,0,4,3,0,0,1,0,0,170,124,0.0295,0.0215,7.9
optimistic,150,greedy,42,42,42,18,2,5,0.8535,2,duration,39,0,39,0,0,0,39,25,5,0,9,0,0,1315,802,0.1826,0.1114,54.558
optimistic,150,greedy,42,42,42,19,3,6,0.7576,3,duration,10,0,10,0,0,0,10,10,0,0,0,0,0,375,355,0.0434,0.0411,16.45
optimistic,150,greedy,42,42,42,20,2,4,0.4983,2,duration,6,0,6,0,0,0,6,5,0,0,1,0,0,257,213,0.0446,0.037,10.792
optimistic,150,greedy,42,42,42,21,2,6,0.8027,2,duration,4,0,4,0,0,0,4,4,0,0,0,0,0,115,107,0.0133,0.0124,6.533
optimistic,150,greedy,42,42,42,22,2,4,0.549,2,duration,42,0,42,0,0,0,42,31,2,0,9,0,0,1350,954,0.2344,0.1656,66.875
optimistic,150,greedy,42,42,42,23,0,4,0.1812,0,duration,15,0,15,0,0,0,15,12,0,0,3,0,0,489,350,0.0849,0.0608,26.35
optimistic,150,greedy,42,42,42,24,1,4,0.899,1,duration,2,0,2,0,0,0,2,0,1,0,1,0,0,49,0,0.0085,0.0,1.467
optimistic,150,greedy,42,42,42,25,2,6,0.6409,2,duration,33,0,33,0,0,0,33,26,3,0,4,0,0,1174,913,0.1359,0.1057,55.842
