scenario,nb_cars,method,seed,world_seed,grid_seed,kind,label,count,rate
pessimistic,250,multistation_rep,42,42,42,observed,abs,607,0.2259
pessimistic,250,multistation_rep,42,42,42,observed,breakdown,33,0.0123
pessimistic,250,multistation_rep,42,42,42,observed,early,21,0.0078
pessimistic,250,multistation_rep,42,42,42,observed,late,903,0.3361
pessimistic,250,multistation_rep,42,42,42,observed,pres,1122,0.4176
pessimistic,250,multistation_rep,42,42,42,observed,unresolved,1,0.0004
pessimistic,250,multistation_rep,42,42,42,intent,abs,640,0.2382
pessimistic,250,multistation_rep,42,42,42,intent,early,394,0.1466
pessimistic,250,multistation_rep,42,42,42,intent,late,530,0.1972
pessimistic,250,multistation_rep,42,42,42,intent,pres,1123,0.4179
pessimistic,250,multistation_rep,42,42,42,reclassified,early->late,373,
