kind,scenario,nb_cars,metric,metric_label,goal,unit,step,component,from_method,to_method,value_from,value_to,delta,delta_pct,improvement
variant,balance,200,nb_rejected_request,Demandes rejetées,down,,0,Score proportionnel à la durée,bramev,bramev_event_score,5072.0,1703.0,-3369.0,-66.4235,True
variant,balance,200,total_ms_mean,Latence bout-en-bout,down,ms,0,Score proportionnel à la durée,bramev,bramev_event_score,17989.497,18179.83,190.333,1.058,False
variant,balance,200,wall_time_s,Temps de calcul,down,s,0,Score proportionnel à la durée,bramev,bramev_event_score,1986.58,2065.162,78.582,3.9556,False
variant,balance,250,exact_satisfaction,Satisfaction exacte,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.7809,0.7234,-0.0575,-7.3633,False
variant,balance,250,needs_satisfaction,Besoins satisfaits,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.8003,0.7629,-0.0374,-4.6732,False
variant,balance,250,confirm_rate,Taux de confirmation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.8959,0.8018,-0.0941,-10.5034,False
variant,balance,250,mean_waiting_time_min,Attente moyenne,down,min,0,Utilité multicritère,bramev,bramev_nearest_offer,1.824,15.858,14.034,769.4079,False
variant,balance,250,mean_travel_distance_km,Distance moyenne,down,km,0,Utilité multicritère,bramev,bramev_nearest_offer,0.4015,0.3762,-0.0253,-6.3014,True
variant,balance,250,rate_pres,Taux de présentation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.5984,0.596,-0.0024,-0.4011,False
variant,balance,250,rate_abs,Taux de no-show,down,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.1926,0.1953,0.0027,1.4019,False
variant,balance,250,nb_no_show,No-shows,down,,0,Utilité multicritère,bramev,bramev_nearest_offer,469.0,482.0,13.0,2.7719,False
variant,balance,250,nb_reservations,Réservations confirmées,up,,0,Utilité multicritère,bramev,bramev_nearest_offer,2435.0,2468.0,33.0,1.3552,True
variant,balance,250,mean_occupancy_rate,Taux d'occupation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.3209,0.3118,-0.0091,-2.8358,False
variant,balance,250,mean_service_rate,Taux de service,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.1808,0.178,-0.0028,-1.5487,False
variant,balance,250,slot_waste_rate,Slots réservés perdus,down,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.434,0.4307,-0.0033,-0.7604,True
variant,balance,250,nb_rejected_request,Demandes rejetées,down,,0,Utilité multicritère,bramev,bramev_nearest_offer,5758.0,7833.0,2075.0,36.0368,False
variant,balance,250,total_ms_mean,Latence bout-en-bout,down,ms,0,Utilité multicritère,bramev,bramev_nearest_offer,55435.433,54738.63,-696.803,-1.257,True
variant,balance,250,wall_time_s,Temps de calcul,down,s,0,Utilité multicritère,bramev,bramev_nearest_offer,4861.792,4869.179,7.387,0.1519,False
variant,balance,250,exact_satisfaction,Satisfaction exacte,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.7809,0.7773,-0.0036,-0.461,False
variant,balance,250,needs_satisfaction,Besoins satisfaits,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.8003,0.796,-0.0043,-0.5373,False
variant,balance,250,confirm_rate,Taux de confirmation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.8959,0.8575,-0.0384,-4.2862,False
variant,balance,250,mean_waiting_time_min,Attente moyenne,down,min,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,1.824,1.746,-0.078,-4.2763,True
variant,balance,250,mean_travel_distance_km,Distance moyenne,down,km,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.4015,0.3956,-0.0059,-1.4695,True
variant,balance,250,rate_pres,Taux de présentation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.5984,0.5978,-0.0006,-0.1003,False
variant,balance,250,rate_abs,Taux de no-show,down,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.1926,0.1955,0.0029,1.5057,False
variant,balance,250,nb_no_show,No-shows,down,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,469.0,473.0,4.0,0.8529,False
variant,balance,250,nb_reservations,Réservations confirmées,up,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,2435.0,2419.0,-16.0,-0.6571,False
variant,balance,250,mean_occupancy_rate,Taux d'occupation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.3209,0.3192,-0.0017,-0.5298,False
variant,balance,250,mean_service_rate,Taux de service,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.1808,0.1805,-0.0003,-0.1659,False
variant,balance,250,slot_waste_rate,Slots réservés perdus,down,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.434,0.4345,0.0005,0.1152,False
variant,balance,250,nb_rejected_request,Demandes rejetées,down,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,5758.0,6518.0,760.0,13.199,False
variant,balance,250,total_ms_mean,Latence bout-en-bout,down,ms,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,55435.433,55861.845,426.412,0.7692,False
variant,balance,250,wall_time_s,Temps de calcul,down,s,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,4861.792,4877.621,15.829,0.3256,False
variant,balance,250,exact_satisfaction,Satisfaction exacte,up,%,0,Réputation par société,bramev,bramev_global_rep,0.7809,0.5132,-0.2677,-34.281,False
variant,balance,250,needs_satisfaction,Besoins satisfaits,up,%,0,Réputation par société,bramev,bramev_global_rep,0.8003,0.5258,-0.2745,-34.2996,False
variant,balance,250,confirm_rate,Taux de confirmation,up,%,0,Réputation par société,bramev,bramev_global_rep,0.8959,0.107,-0.7889,-88.0567,False
variant,balance,250,mean_waiting_time_min,Attente moyenne,down,min,0,Réputation par société,bramev,bramev_global_rep,1.824,0.96,-0.864,-47.3684,True
variant,balance,250,mean_travel_distance_km,Distance moyenne,down,km,0,Réputation par société,bramev,bramev_global_rep,0.4015,0.3023,-0.0992,-24.7073,True
variant,balance,250,rate_pres,Taux de présentation,up,%,0,Réputation par société,bramev,bramev_global_rep,0.5984,0.5997,0.0013,0.2172,True
variant,balance,250,rate_abs,Taux de no-show,down,%,0,Réputation par société,bramev,bramev_global_rep,0.1926,0.203,0.0104,5.3998,False
variant,balance,250,nb_no_show,No-shows,down,,0,Réputation par société,bramev,bramev_global_rep,469.0,287.0,-182.0,-38.806,True
variant,balance,250,nb_reservations,Réservations confirmées,up,,0,Réputation par société,bramev,bramev_global_rep,2435.0,1414.0,-1021.0,-41.9302,False
variant,balance,250,mean_occupancy_rate,Taux d'occupation,up,%,0,Réputation par société,bramev,bramev_global_rep,0.3209,0.182,-0.1389,-43.2845,False
variant,balance,250,mean_service_rate,Taux de service,up,%,0,Réputation par société,bramev,bramev_global_rep,0.1808,0.1034,-0.0774,-42.8097,False
variant,balance,250,slot_waste_rate,Slots réservés perdus,down,%,0,Réputation par société,bramev,bramev_global_rep,0.434,0.4304,-0.0036,-0.8295,True
variant,balance,250,nb_rejected_request,Demandes rejetées,down,,0,Réputation par société,bramev,bramev_global_rep,5758.0,67154.0,61396.0,1066.273,False
variant,balance,250,total_ms_mean,Latence bout-en-bout,down,ms,0,Réputation par société,bramev,bramev_global_rep,55435.433,95303.789,39868.356,71.9185,False
variant,balance,250,wall_time_s,Temps de calcul,down,s,0,Réputation par société,bramev,bramev_global_rep,4861.792,5253.169,391.377,8.0501,False
variant,balance,250,exact_satisfaction,Satisfaction exacte,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.7809,0.7823,0.0014,0.1793,True
variant,balance,250,needs_satisfaction,Besoins satisfaits,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.8003,0.8009,0.0006,0.075,True
variant,balance,250,confirm_rate,Taux de confirmation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.8959,0.9855,0.0896,10.0011,True
variant,balance,250,mean_waiting_time_min,Attente moyenne,down,min,0,Score proportionnel à la durée,bramev,bramev_event_score,1.824,1.614,-0.21,-11.5132,True
variant,balance,250,mean_travel_distance_km,Distance moyenne,down,km,0,Score proportionnel à la durée,bramev,bramev_event_score,0.4015,0.3596,-0.0419,-10.4359,True
variant,balance,250,rate_pres,Taux de présentation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.5984,0.5979,-0.0005,-0.0836,False
variant,balance,250,rate_abs,Taux de no-show,down,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.1926,0.1941,0.0015,0.7788,False
variant,balance,250,nb_no_show,No-shows,down,,0,Score proportionnel à la durée,bramev,bramev_event_score,469.0,474.0,5.0,1.0661,False
variant,balance,250,nb_reservations,Réservations confirmées,up,,0,Score proportionnel à la durée,bramev,bramev_event_score,2435.0,2442.0,7.0,0.2875,True
variant,balance,250,mean_occupancy_rate,Taux d'occupation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.3209,0.3206,-0.0003,-0.0935,False
variant,balance,250,mean_service_rate,Taux de service,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.1808,0.1822,0.0014,0.7743,True
variant,balance,250,slot_waste_rate,Slots réservés perdus,down,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.434,0.4338,-0.0002,-0.0461,True
variant,balance,250,nb_rejected_request,Demandes rejetées,down,,0,Score proportionnel à la durée,bramev,bramev_event_score,5758.0,2472.0,-3286.0,-57.0684,True
variant,balance,250,total_ms_mean,Latence bout-en-bout,down,ms,0,Score proportionnel à la durée,bramev,bramev_event_score,55435.433,55359.267,-76.166,-0.1374,True
variant,balance,250,wall_time_s,Temps de calcul,down,s,0,Score proportionnel à la durée,bramev,bramev_event_score,4861.792,4905.681,43.889,0.9027,False
variant,balance,50,exact_satisfaction,Satisfaction exacte,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.7563,0.7563,0.0,0.0,False
variant,balance,50,needs_satisfaction,Besoins satisfaits,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.7726,0.7726,0.0,0.0,False
variant,balance,50,confirm_rate,Taux de confirmation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.8996,0.8996,0.0,0.0,False
variant,balance,50,mean_waiting_time_min,Attente moyenne,down,min,0,Utilité multicritère,bramev,bramev_nearest_offer,0.0,0.0,0.0,,False
variant,balance,50,mean_travel_distance_km,Distance moyenne,down,km,0,Utilité multicritère,bramev,bramev_nearest_offer,0.3976,0.3976,0.0,0.0,False
variant,balance,50,rate_pres,Taux de présentation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.5992,0.5992,0.0,0.0,False
variant,balance,50,rate_abs,Taux de no-show,down,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.1839,0.1839,0.0,0.0,False
variant,balance,50,nb_no_show,No-shows,down,,0,Utilité multicritère,bramev,bramev_nearest_offer,89.0,89.0,0.0,0.0,False
variant,balance,50,nb_reservations,Réservations confirmées,up,,0,Utilité multicritère,bramev,bramev_nearest_offer,484.0,484.0,0.0,0.0,False
variant,balance,50,mean_occupancy_rate,Taux d'occupation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.0639,0.0639,0.0,0.0,False
variant,balance,50,mean_service_rate,Taux de service,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.036,0.036,0.0,0.0,False
variant,balance,50,slot_waste_rate,Slots réservés perdus,down,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.4336,0.4336,0.0,0.0,False
variant,balance,50,nb_rejected_request,Demandes rejetées,down,,0,Utilité multicritère,bramev,bramev_nearest_offer,1177.0,1177.0,0.0,0.0,False
variant,balance,50,total_ms_mean,Latence bout-en-bout,down,ms,0,Utilité multicritère,bramev,bramev_nearest_offer,430.988,432.294,1.306,0.303,False
variant,balance,50,wall_time_s,Temps de calcul,down,s,0,Utilité multicritère,bramev,bramev_nearest_offer,134.236,134.715,0.479,0.3568,False
variant,balance,50,exact_satisfaction,Satisfaction exacte,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.7563,0.7564,0.0001,0.0132,True
variant,balance,50,needs_satisfaction,Besoins satisfaits,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.7726,0.7726,0.0,0.0,False
variant,balance,50,confirm_rate,Taux de confirmation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.8996,0.9079,0.0083,0.9226,True
variant,balance,50,mean_waiting_time_min,Attente moyenne,down,min,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.0,0.0,0.0,,False
variant,balance,50,mean_travel_distance_km,Distance moyenne,down,km,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.3976,0.3957,-0.0019,-0.4779,True
variant,balance,50,rate_pres,Taux de présentation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.5992,0.6025,0.0033,0.5507,True
variant,balance,50,rate_abs,Taux de no-show,down,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.1839,0.1822,-0.0017,-0.9244,True
variant,balance,50,nb_no_show,No-shows,down,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,89.0,88.0,-1.0,-1.1236,True
variant,balance,50,nb_reservations,Réservations confirmées,up,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,484.0,483.0,-1.0,-0.2066,False
variant,balance,50,mean_occupancy_rate,Taux d'occupation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.0639,0.0639,0.0,0.0,False
variant,balance,50,mean_service_rate,Taux de service,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.036,0.0361,0.0001,0.2778,True
variant,balance,50,slot_waste_rate,Slots réservés perdus,down,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.4336,0.4318,-0.0018,-0.4151,True
variant,balance,50,nb_rejected_request,Demandes rejetées,down,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,1177.0,1159.0,-18.0,-1.5293,True
variant,balance,50,total_ms_mean,Latence bout-en-bout,down,ms,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,430.988,435.25,4.262,0.9889,False
variant,balance,50,wall_time_s,Temps de calcul,down,s,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,134.236,135.283,1.047,0.78,False
variant,balance,50,exact_satisfaction,Satisfaction exacte,up,%,0,Réputation par société,bramev,bramev_global_rep,0.7563,0.4372,-0.3191,-42.1923,False
variant,balance,50,needs_satisfaction,Besoins satisfaits,up,%,0,Réputation par société,bramev,bramev_global_rep,0.7726,0.4476,-0.325,-42.0658,False
variant,balance,50,confirm_rate,Taux de confirmation,up,%,0,Réputation par société,bramev,bramev_global_rep,0.8996,0.0666,-0.833,-92.5967,False
variant,balance,50,mean_waiting_time_min,Attente moyenne,down,min,0,Réputation par société,bramev,bramev_global_rep,0.0,0.0,0.0,,False
variant,balance,50,mean_travel_distance_km,Distance moyenne,down,km,0,Réputation par société,bramev,bramev_global_rep,0.3976,0.2978,-0.0998,-25.1006,True
variant,balance,50,rate_pres,Taux de présentation,up,%,0,Réputation par société,bramev,bramev_global_rep,0.5992,0.5991,-0.0001,-0.0167,False
variant,balance,50,rate_abs,Taux de no-show,down,%,0,Réputation par société,bramev,bramev_global_rep,0.1839,0.2026,0.0187,10.1686,False
variant,balance,50,nb_no_show,No-shows,down,,0,Réputation par société,bramev,bramev_global_rep,89.0,46.0,-43.0,-48.3146,True
variant,balance,50,nb_reservations,Réservations confirmées,up,,0,Réputation par société,bramev,bramev_global_rep,484.0,227.0,-257.0,-53.0992,False
variant,balance,50,mean_occupancy_rate,Taux d'occupation,up,%,0,Réputation par société,bramev,bramev_global_rep,0.0639,0.0307,-0.0332,-51.9562,False
variant,balance,50,mean_service_rate,Taux de service,up,%,0,Réputation par société,bramev,bramev_global_rep,0.036,0.0176,-0.0184,-51.1111,False
variant,balance,50,slot_waste_rate,Slots réservés perdus,down,%,0,Réputation par société,bramev,bramev_global_rep,0.4336,0.431,-0.0026,-0.5996,True
variant,balance,50,nb_rejected_request,Demandes rejetées,down,,0,Réputation par société,bramev,bramev_global_rep,1177.0,18039.0,16862.0,1432.6253,False
variant,balance,50,total_ms_mean,Latence bout-en-bout,down,ms,0,Réputation par société,bramev,bramev_global_rep,430.988,789.977,358.989,83.2944,False
variant,balance,50,wall_time_s,Temps de calcul,down,s,0,Réputation par société,bramev,bramev_global_rep,134.236,281.93,147.694,110.0256,False
variant,balance,50,exact_satisfaction,Satisfaction exacte,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.7563,0.7598,0.0035,0.4628,True
variant,balance,50,needs_satisfaction,Besoins satisfaits,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.7726,0.7764,0.0038,0.4918,True
variant,balance,50,confirm_rate,Taux de confirmation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.8996,0.9897,0.0901,10.0156,True
variant,balance,50,mean_waiting_time_min,Attente moyenne,down,min,0,Score proportionnel à la durée,bramev,bramev_event_score,0.0,0.0,0.0,,False
variant,balance,50,mean_travel_distance_km,Distance moyenne,down,km,0,Score proportionnel à la durée,bramev,bramev_event_score,0.3976,0.3246,-0.073,-18.3602,True
variant,balance,50,rate_pres,Taux de présentation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.5992,0.6075,0.0083,1.3852,True
variant,balance,50,rate_abs,Taux de no-show,down,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.1839,0.1795,-0.0044,-2.3926,True
variant,balance,50,nb_no_show,No-shows,down,,0,Score proportionnel à la durée,bramev,bramev_event_score,89.0,86.0,-3.0,-3.3708,True
variant,balance,50,nb_reservations,Réservations confirmées,up,,0,Score proportionnel à la durée,bramev,bramev_event_score,484.0,479.0,-5.0,-1.0331,False
variant,balance,50,mean_occupancy_rate,Taux d'occupation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.0639,0.0636,-0.0003,-0.4695,False
variant,balance,50,mean_service_rate,Taux de service,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.036,0.0364,0.0004,1.1111,True
variant,balance,50,slot_waste_rate,Slots réservés perdus,down,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.4336,0.428,-0.0056,-1.2915,True
variant,balance,50,nb_rejected_request,Demandes rejetées,down,,0,Score proportionnel à la durée,bramev,bramev_event_score,1177.0,353.0,-824.0,-70.0085,True
variant,balance,50,total_ms_mean,Latence bout-en-bout,down,ms,0,Score proportionnel à la durée,bramev,bramev_event_score,430.988,470.791,39.803,9.2353,False
variant,balance,50,wall_time_s,Temps de calcul,down,s,0,Score proportionnel à la durée,bramev,bramev_event_score,134.236,143.011,8.775,6.537,False
variant,optimistic,100,exact_satisfaction,Satisfaction exacte,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.8909,0.8861,-0.0048,-0.5388,False
variant,optimistic,100,needs_satisfaction,Besoins satisfaits,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.9115,0.9087,-0.0028,-0.3072,False
variant,optimistic,100,confirm_rate,Taux de confirmation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.8996,0.9006,0.001,0.1112,True
variant,optimistic,100,mean_waiting_time_min,Attente moyenne,down,min,0,Utilité multicritère,bramev,bramev_nearest_offer,0.024,1.272,1.248,5200.0,False
variant,optimistic,100,mean_travel_distance_km,Distance moyenne,down,km,0,Utilité multicritère,bramev,bramev_nearest_offer,0.3391,0.3366,-0.0025,-0.7372,True
variant,optimistic,100,rate_pres,Taux de présentation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.7458,0.7473,0.0015,0.2011,True
variant,optimistic,100,rate_abs,Taux de no-show,down,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.0938,0.0949,0.0011,1.1727,False
variant,optimistic,100,nb_no_show,No-shows,down,,0,Utilité multicritère,bramev,bramev_nearest_offer,79.0,80.0,1.0,1.2658,False
variant,optimistic,100,nb_reservations,Réservations confirmées,up,,0,Utilité multicritère,bramev,bramev_nearest_offer,842.0,843.0,1.0,0.1188,True
variant,optimistic,100,mean_occupancy_rate,Taux d'occupation,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.1124,0.1119,-0.0005,-0.4448,False
variant,optimistic,100,mean_service_rate,Taux de service,up,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.0802,0.0801,-0.0001,-0.1247,False
variant,optimistic,100,slot_waste_rate,Slots réservés perdus,down,%,0,Utilité multicritère,bramev,bramev_nearest_offer,0.2849,0.2835,-0.0014,-0.4914,True
variant,optimistic,100,nb_rejected_request,Demandes rejetées,down,,0,Utilité multicritère,bramev,bramev_nearest_offer,1344.0,1273.0,-71.0,-5.2827,True
variant,optimistic,100,total_ms_mean,Latence bout-en-bout,down,ms,0,Utilité multicritère,bramev,bramev_nearest_offer,1110.55,1093.14,-17.41,-1.5677,True
variant,optimistic,100,wall_time_s,Temps de calcul,down,s,0,Utilité multicritère,bramev,bramev_nearest_offer,321.158,316.964,-4.194,-1.3059,True
variant,optimistic,100,exact_satisfaction,Satisfaction exacte,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.8909,0.8909,0.0,0.0,False
variant,optimistic,100,needs_satisfaction,Besoins satisfaits,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.9115,0.9115,0.0,0.0,False
variant,optimistic,100,confirm_rate,Taux de confirmation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.8996,0.8994,-0.0002,-0.0222,False
variant,optimistic,100,mean_waiting_time_min,Attente moyenne,down,min,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.024,0.042,0.018,75.0,False
variant,optimistic,100,mean_travel_distance_km,Distance moyenne,down,km,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.3391,0.3367,-0.0024,-0.7078,True
variant,optimistic,100,rate_pres,Taux de présentation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.7458,0.7464,0.0006,0.0805,True
variant,optimistic,100,rate_abs,Taux de no-show,down,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.0938,0.094,0.0002,0.2132,False
variant,optimistic,100,nb_no_show,No-shows,down,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,79.0,79.0,0.0,0.0,False
variant,optimistic,100,nb_reservations,Réservations confirmées,up,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,842.0,840.0,-2.0,-0.2375,False
variant,optimistic,100,mean_occupancy_rate,Taux d'occupation,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.1124,0.1119,-0.0005,-0.4448,False
variant,optimistic,100,mean_service_rate,Taux de service,up,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.0802,0.0799,-0.0003,-0.3741,False
variant,optimistic,100,slot_waste_rate,Slots réservés perdus,down,%,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,0.2849,0.2847,-0.0002,-0.0702,True
variant,optimistic,100,nb_rejected_request,Demandes rejetées,down,,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,1344.0,1350.0,6.0,0.4464,False
variant,optimistic,100,total_ms_mean,Latence bout-en-bout,down,ms,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,1110.55,1101.608,-8.942,-0.8052,True
variant,optimistic,100,wall_time_s,Temps de calcul,down,s,0,Hétérogénéité des alpha,bramev,bramev_fixed_alpha,321.158,321.897,0.739,0.2301,False
variant,optimistic,100,exact_satisfaction,Satisfaction exacte,up,%,0,Réputation par société,bramev,bramev_global_rep,0.8909,0.6931,-0.1978,-22.2023,False
variant,optimistic,100,needs_satisfaction,Besoins satisfaits,up,%,0,Réputation par société,bramev,bramev_global_rep,0.9115,0.7094,-0.2021,-22.1722,False
variant,optimistic,100,confirm_rate,Taux de confirmation,up,%,0,Réputation par société,bramev,bramev_global_rep,0.8996,0.1663,-0.7333,-81.514,False
variant,optimistic,100,mean_waiting_time_min,Attente moyenne,down,min,0,Réputation par société,bramev,bramev_global_rep,0.024,0.06,0.036,150.0,False
variant,optimistic,100,mean_travel_distance_km,Distance moyenne,down,km,0,Réputation par société,bramev,bramev_global_rep,0.3391,0.287,-0.0521,-15.3642,True
variant,optimistic,100,rate_pres,Taux de présentation,up,%,0,Réputation par société,bramev,bramev_global_rep,0.7458,0.7451,-0.0007,-0.0939,False
variant,optimistic,100,rate_abs,Taux de no-show,down,%,0,Réputation par société,bramev,bramev_global_rep,0.0938,0.0925,-0.0013,-1.3859,True
variant,optimistic,100,nb_no_show,No-shows,down,,0,Réputation par société,bramev,bramev_global_rep,79.0,57.0,-22.0,-27.8481,True
variant,optimistic,100,nb_reservations,Réservations confirmées,up,,0,Réputation par société,bramev,bramev_global_rep,842.0,616.0,-226.0,-26.8409,False
variant,optimistic,100,mean_occupancy_rate,Taux d'occupation,up,%,0,Réputation par société,bramev,bramev_global_rep,0.1124,0.0807,-0.0317,-28.2028,False
variant,optimistic,100,mean_service_rate,Taux de service,up,%,0,Réputation par société,bramev,bramev_global_rep,0.0802,0.0577,-0.0225,-28.0549,False
variant,optimistic,100,slot_waste_rate,Slots réservés perdus,down,%,0,Réputation par société,bramev,bramev_global_rep,0.2849,0.2856,0.0007,0.2457,False
variant,optimistic,100,nb_rejected_request,Demandes rejetées,down,,0,Réputation par société,bramev,bramev_global_rep,1344.0,17509.0,16165.0,1202.753,False
variant,optimistic,100,total_ms_mean,Latence bout-en-bout,down,ms,0,Réputation par société,bramev,bramev_global_rep,1110.55,1539.787,429.237,38.6508,False
variant,optimistic,100,wall_time_s,Temps de calcul,down,s,0,Réputation par société,bramev,bramev_global_rep,321.158,480.772,159.614,49.6995,False
variant,optimistic,100,exact_satisfaction,Satisfaction exacte,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.8909,0.8955,0.0046,0.5163,True
variant,optimistic,100,needs_satisfaction,Besoins satisfaits,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.9115,0.9161,0.0046,0.5047,True
variant,optimistic,100,confirm_rate,Taux de confirmation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.8996,0.993,0.0934,10.3824,True
variant,optimistic,100,mean_waiting_time_min,Attente moyenne,down,min,0,Score proportionnel à la durée,bramev,bramev_event_score,0.024,0.036,0.012,50.0,False
variant,optimistic,100,mean_travel_distance_km,Distance moyenne,down,km,0,Score proportionnel à la durée,bramev,bramev_event_score,0.3391,0.3185,-0.0206,-6.0749,True
variant,optimistic,100,rate_pres,Taux de présentation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.7458,0.7471,0.0013,0.1743,True
variant,optimistic,100,rate_abs,Taux de no-show,down,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.0938,0.0937,-0.0001,-0.1066,True
variant,optimistic,100,nb_no_show,No-shows,down,,0,Score proportionnel à la durée,bramev,bramev_event_score,79.0,80.0,1.0,1.2658,False
variant,optimistic,100,nb_reservations,Réservations confirmées,up,,0,Score proportionnel à la durée,bramev,bramev_event_score,842.0,854.0,12.0,1.4252,True
variant,optimistic,100,mean_occupancy_rate,Taux d'occupation,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.1124,0.1138,0.0014,1.2456,True
variant,optimistic,100,mean_service_rate,Taux de service,up,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.0802,0.0812,0.001,1.2469,True
variant,optimistic,100,slot_waste_rate,Slots réservés perdus,down,%,0,Score proportionnel à la durée,bramev,bramev_event_score,0.2849,0.2862,0.0013,0.4563,False
