scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
pessimistic,150,bramev_fixed_alpha,42,42,42,0,1,5,0.5,1,duration,795,635,160,57,0,0,103,53,24,0,26,0,0,3619,1735,0.5026,0.241,141.008
pessimistic,150,bramev_fixed_alpha,42,42,42,1,2,5,0.5,2,duration,958,721,237,222,0,0,15,9,2,0,3,1,0,557,319,0.0774,0.0443,21.117
pessimistic,150,bramev_fixed_alpha,42,42,42,2,1,5,0.5,1,duration,377,294,83,72,0,0,11,3,6,0,2,0,0,360,82,0.05,0.0114,9.567
pessimistic,150,bramev_fixed_alpha,42,42,42,3,1,5,0.5,1,duration,887,670,217,116,0,0,101,44,23,0,32,0,2,3342,1422,0.4642,0.1975,126.075
pessimistic,150,bramev_fixed_alpha,42,42,42,4,3,5,0.5,3,duration,871,710,161,72,0,0,89,34,18,0,34,3,0,3407,1304,0.4732,0.1811,127.017
pessimistic,150,bramev_fixed_alpha,42,42,42,5,1,4,0.5,1,duration,399,300,99,75,0,0,24,9,7,0,8,0,0,967,339,0.1679,0.0589,33.758
pessimistic,150,bramev_fixed_alpha,42,42,42,6,0,6,0.5,0,duration,347,262,85,81,0,0,4,0,1,0,3,0,0,165,0,0.0191,0.0,5.083
pessimistic,150,bramev_fixed_alpha,42,42,42,7,1,6,0.5,1,duration,382,299,83,68,0,0,15,8,4,0,3,0,0,546,295,0.0632,0.0341,21.442
pessimistic,150,bramev_fixed_alpha,42,42,42,8,0,5,0.5,0,duration,442,328,114,101,0,0,13,5,2,0,6,0,0,489,194,0.0679,0.0269,21.983
pessimistic,150,bramev_fixed_alpha,42,42,42,9,2,4,0.5,2,duration,892,659,233,192,0,0,41,15,10,0,15,1,0,1664,529,0.2889,0.0918,55.458
pessimistic,150,bramev_fixed_alpha,42,42,42,10,0,5,0.5,0,duration,414,310,104,67,0,0,37,18,11,0,8,0,0,1339,645,0.186,0.0896,51.858
pessimistic,150,bramev_fixed_alpha,42,42,42,11,0,4,0.5,0,duration,963,736,227,105,0,0,122,51,27,2,41,1,0,4698,1951,0.8156,0.3387,167.308
pessimistic,150,bramev_fixed_alpha,42,42,42,12,3,6,0.5,3,duration,918,706,212,190,0,0,22,7,8,0,7,0,0,770,248,0.0891,0.0287,26.142
pessimistic,150,bramev_fixed_alpha,42,42,42,13,3,4,0.5,3,duration,392,306,86,56,0,0,30,9,4,0,15,2,0,1081,296,0.1877,0.0514,46.325
pessimistic,150,bramev_fixed_alpha,42,42,42,14,3,4,0.5,3,duration,934,748,186,126,0,0,60,27,14,0,19,0,0,2102,784,0.3649,0.1361,81.842
pessimistic,150,bramev_fixed_alpha,42,42,42,15,0,5,0.5,0,duration,405,313,92,55,0,0,37,12,12,0,13,0,0,1474,496,0.2047,0.0689,46.5
pessimistic,150,bramev_fixed_alpha,42,42,42,16,2,6,0.5,2,duration,314,239,75,69,0,0,6,3,1,0,1,1,0,164,58,0.019,0.0067,5.1
pessimistic,150,bramev_fixed_alpha,42,42,42,17,2,4,0.5,2,duration,557,389,168,121,0,0,47,18,8,0,20,1,0,1794,649,0.3115,0.1127,67.167
pessimistic,150,bramev_fixed_alpha,42,42,42,18,2,5,0.5,2,duration,498,340,158,106,0,0,52,19,12,0,18,3,0,2086,631,0.2897,0.0876,67.4
pessimistic,150,bramev_fixed_alpha,42,42,42,19,3,6,0.5,3,duration,328,271,57,53,0,0,4,1,0,0,2,1,0,136,38,0.0157,0.0044,4.583
pessimistic,150,bramev_fixed_alpha,42,42,42,20,2,4,0.5,2,duration,537,392,145,140,0,0,5,2,1,0,2,0,0,218,94,0.0378,0.0163,7.683
pessimistic,150,bramev_fixed_alpha,42,42,42,21,2,6,0.5,2,duration,222,158,64,58,0,0,6,3,0,0,3,0,0,204,102,0.0236,0.0118,9.858
pessimistic,150,bramev_fixed_alpha,42,42,42,22,2,4,0.5,2,duration,870,658,212,123,0,0,89,37,10,0,42,0,0,3170,1259,0.5503,0.2186,140.508
pessimistic,150,bramev_fixed_alpha,42,42,42,23,0,4,0.5,0,duration,367,282,85,48,0,0,37,20,8,0,9,0,0,1323,747,0.2297,0.1297,51.383
pessimistic,150,bramev_fixed_alpha,42,42,42,24,1,4,0.5,1,duration,968,776,192,155,0,0,37,17,11,0,9,0,0,1368,619,0.2375,0.1075,49.825
pessimistic,150,bramev_fixed_alpha,42,42,42,25,2,6,0.5,2,duration,796,563,233,156,0,0,77,29,20,0,27,1,0,2907,973,0.3365,0.1126,104.375
pessimistic,150,bramev_fixed_alpha,42,42,42,26,3,5,0.5,3,duration,836,652,184,65,0,0,119,49,31,0,37,2,0,4459,1760,0.6193,0.2444,157.808
pessimistic,150,bramev_fixed_alpha,42,42,42,27,2,4,0.5,2,duration,394,260,134,122,0,0,12,5,3,0,4,0,0,381,145,0.0661,0.0252,14.317
pessimistic,150,bramev_fixed_alpha,42,42,42,28,3,4,0.5,3,duration,847,704,143,127,0,0,16,5,4,0,7,0,0,641,191,0.1113,0.0332,24.733
pessimistic,150,bramev_fixed_alpha,42,42,42,29,3,5,0.5,3,duration,799,643,156,83,0,0,73,35,15,0,23,0,0,2710,1213,0.3764,0.1685,102.817
pessimistic,150,bramev_fixed_alpha,42,42,42,30,1,6,0.5,1,duration,980,758,222,115,0,0,107,41,21,0,42,3,0,3977,1283,0.4603,0.1485,155.392
pessimistic,150,bramev_fixed_alpha,42,42,42,31,2,5,0.5,2,duration,387,247,140,92,0,0,48,23,5,0,20,0,0,1702,703,0.2364,0.0976,73.8
pessimistic,150,bramev_fixed_alpha,42,42,42,32,0,5,0.5,0,duration,176,136,40,34,0,0,6,3,2,0,1,0,0,221,71,0.0307,0.0099,6.142
pessimistic,150,bramev_fixed_alpha,42,42,42,33,1,4,0.5,1,duration,171,133,38,27,0,0,11,4,3,0,4,0,0,421,163,0.0731,0.0283,16.333
pessimistic,150,bramev_fixed_alpha,42,42,42,34,0,5,0.5,0,duration,177,139,38,37,0,0,1,1,0,0,0,0,0,34,33,0.0047,0.0046,1.7
pessimistic,150,bramev_fixed_alpha,42,42,42,35,0,6,0.5,0,duration,408,284,124,75,0,0,49,18,15,0,16,0,0,1696,534,0.1963,0.0618,58.308
