scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
optimistic,250,bramev,42,42,42,0,1,5,0.3496,1,duration,414,79,335,146,0,1,189,134,16,1,37,0,1,6661,4493,0.9251,0.624,295.133
optimistic,250,bramev,42,42,42,1,2,5,0.5148,2,duration,513,103,410,395,0,0,15,12,0,0,3,0,0,615,476,0.0854,0.0661,27.308
optimistic,250,bramev,42,42,42,2,1,5,0.5232,1,duration,249,37,212,200,0,0,12,12,0,0,0,0,0,483,458,0.0671,0.0636,21.792
optimistic,250,bramev,42,42,42,3,1,5,0.5817,1,duration,502,135,367,246,0,0,121,100,11,1,9,0,0,4274,3316,0.5936,0.4606,187.35
optimistic,250,bramev,42,42,42,4,3,5,0.1765,3,duration,454,98,356,203,0,0,153,117,15,1,20,0,0,5201,3758,0.7224,0.5219,236.892
optimistic,250,bramev,42,42,42,5,1,4,0.322,1,duration,216,43,173,147,0,0,26,21,4,0,1,0,0,1047,830,0.1818,0.1441,40.875
optimistic,250,bramev,42,42,42,6,0,6,0.4477,0,duration,193,39,154,145,0,0,9,9,0,0,0,0,0,221,202,0.0256,0.0234,11.517
optimistic,250,bramev,42,42,42,7,1,6,0.458,1,duration,247,39,208,185,0,0,23,14,3,0,6,0,0,912,539,0.1056,0.0624,39.133
optimistic,250,bramev,42,42,42,8,0,5,0.4862,0,duration,256,58,198,185,0,0,13,5,2,0,6,0,0,444,185,0.0617,0.0257,19.258
optimistic,250,bramev,42,42,42,9,2,4,0.6024,2,duration,472,97,375,326,0,0,49,35,7,0,7,0,0,1775,1217,0.3082,0.2113,73.067
optimistic,250,bramev,42,42,42,10,0,5,0.2915,0,duration,258,57,201,149,0,1,52,33,7,0,11,1,0,1918,1134,0.2664,0.1575,77.5
optimistic,250,bramev,42,42,42,11,0,4,0.2702,0,duration,527,104,423,258,0,0,165,119,16,1,27,0,2,5824,4186,1.0111,0.7267,259.883
optimistic,250,bramev,42,42,42,12,3,6,0.2439,3,duration,521,131,390,344,0,0,46,37,4,0,5,0,0,1610,1202,0.1863,0.1391,76.267
optimistic,250,bramev,42,42,42,13,3,4,0.4346,3,duration,255,41,214,155,0,0,59,39,12,0,8,0,0,2038,1277,0.3538,0.2217,81.833
