scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
optimistic,150,bramev_event_score,42,42,42,0,1,5,0.3273,1,event,268,22,246,102,0,0,144,107,10,0,27,0,0,5240,3725,0.7278,0.5174,236.767
optimistic,150,bramev_event_score,42,42,42,1,2,5,0.4165,2,event,287,20,267,261,0,0,6,4,1,0,1,0,0,227,179,0.0315,0.0249,7.95
optimistic,150,bramev_event_score,42,42,42,2,1,5,0.5009,1,event,153,6,147,135,0,0,12,8,2,0,2,0,0,380,242,0.0528,0.0336,16.667
optimistic,150,bramev_event_score,42,42,42,3,1,5,0.5594,1,event,272,15,257,188,0,0,69,48,11,0,10,0,0,2372,1539,0.3294,0.2137,97.917
optimistic,150,bramev_event_score,42,42,42,4,3,5,0.1848,3,event,254,40,214,121,0,0,93,72,10,0,11,0,0,3385,2583,0.4701,0.3588,144.825
optimistic,150,bramev_event_score,42,42,42,5,1,4,0.2997,1,event,142,16,126,115,0,0,11,7,4,0,0,0,0,442,288,0.0767,0.05,13.967
optimistic,150,bramev_event_score,42,42,42,6,0,6,0.5076,0,event,125,8,117,109,0,0,8,8,0,0,0,0,0,319,303,0.0369,0.0351,15.658
optimistic,150,bramev_event_score,42,42,42,7,1,6,0.4357,1,event,148,8,140,129,0,0,11,8,0,0,3,0,0,390,290,0.0451,0.0336,21.375
optimistic,150,bramev_event_score,42,42,42,8,0,5,0.5462,0,event,148,4,144,136,0,0,8,8,0,0,0,0,0,263,247,0.0365,0.0343,13.292
optimistic,150,bramev_event_score,42,42,42,9,2,4,0.5041,2,event,271,18,253,225,0,0,28,21,1,0,6,0,0,947,665,0.1644,0.1155,47.292
optimistic,150,bramev_event_score,42,42,42,10,0,5,0.3514,0,event,145,16,129,101,0,0,28,25,1,0,2,0,0,885,763,0.1229,0.106,46.4
optimistic,150,bramev_event_score,42,42,42,11,0,4,0.3301,0,event,292,48,244,131,0,0,113,85,13,1,14,0,0,4091,2873,0.7102,0.4988,176.467
optimistic,150,bramev_event_score,42,42,42,12,3,6,0.2522,3,event,280,16,264,245,0,0,19,17,0,0,2,0,0,606,505,0.0701,0.0584,30.925
optimistic,150,bramev_event_score,42,42,42,13,3,4,0.4429,3,event,133,1,132,98,0,0,34,23,6,0,5,0,0,1199,815,0.2082,0.1415,49.917
optimistic,150,bramev_event_score,42,42,42,14,3,4,0.3685,3,event,269,19,250,204,0,0,46,37,3,0,6,0,0,1587,1162,0.2755,0.2017,71.792
optimistic,150,bramev_event_score,42,42,42,15,0,5,0.4304,0,event,146,12,134,80,0,0,54,38,7,0,9,0,0,2204,1480,0.3061,0.2056,88.067
optimistic,150,bramev_event_score,42,42,42,16,2,6,0.5179,2,event,123,5,118,116,0,0,2,1,1,0,0,0,0,125,71,0.0145,0.0082,2.433
optimistic,150,bramev_event_score,42,42,42,17,2,4,0.6349,2,event,197,4,193,184,0,0,9,9,0,0,0,0,0,260,240,0.0451,0.0417,15.517
