scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
pessimistic,150,bramev_event_score,42,42,42,0,1,5,0.4689,1,event,370,122,248,91,0,0,157,77,30,1,48,1,0,5629,2590,0.7818,0.3597,223.9
pessimistic,150,bramev_event_score,42,42,42,1,2,5,0.5443,2,event,460,101,359,347,0,0,12,3,2,0,7,0,0,496,128,0.0689,0.0178,19.583
pessimistic,150,bramev_event_score,42,42,42,2,1,5,0.6426,1,event,185,18,167,154,0,0,13,4,4,0,3,2,0,511,105,0.071,0.0146,11.967
pessimistic,150,bramev_event_score,42,42,42,3,1,5,0.701,1,event,402,11,391,259,0,0,132,56,32,0,43,1,0,5074,2206,0.7047,0.3064,186.233
pessimistic,150,bramev_event_score,42,42,42,4,3,5,0.2706,3,event,407,161,246,123,0,0,123,45,28,0,49,1,0,4329,1501,0.6012,0.2085,172.617
pessimistic,150,bramev_event_score,42,42,42,5,1,4,0.4414,1,event,171,43,128,104,0,0,24,5,9,0,10,0,0,883,170,0.1533,0.0295,25.025
pessimistic,150,bramev_event_score,42,42,42,6,0,6,0.456,0,event,182,33,149,138,0,0,11,4,3,0,3,1,0,441,105,0.051,0.0122,11.4
pessimistic,150,bramev_event_score,42,42,42,7,1,6,0.5773,1,event,185,48,137,111,0,0,26,12,4,0,10,0,0,872,423,0.1009,0.049,39.042
pessimistic,150,bramev_event_score,42,42,42,8,0,5,0.4945,0,event,223,33,190,162,0,0,28,15,4,0,8,1,0,1068,465,0.1483,0.0646,42.417
pessimistic,150,bramev_event_score,42,42,42,9,2,4,0.6319,2,event,424,84,340,295,0,0,45,20,10,0,13,2,0,1635,570,0.2839,0.099,58.883
pessimistic,150,bramev_event_score,42,42,42,10,0,5,0.2997,0,event,215,90,125,92,0,0,33,12,10,0,11,0,0,1123,409,0.156,0.0568,41.217
pessimistic,150,bramev_event_score,42,42,42,11,0,4,0.2784,0,event,518,213,305,146,0,0,159,62,37,5,55,0,0,6092,2292,1.0576,0.3979,220.1
pessimistic,150,bramev_event_score,42,42,42,12,3,6,0.338,3,event,419,117,302,282,0,0,20,7,6,0,6,1,0,710,184,0.0822,0.0213,21.842
pessimistic,150,bramev_event_score,42,42,42,13,3,4,0.5287,3,event,189,21,168,120,0,0,48,20,13,0,15,0,0,1710,620,0.2969,0.1076,63.625
pessimistic,150,bramev_event_score,42,42,42,14,3,4,0.4543,3,event,479,111,368,280,0,0,88,41,23,1,22,1,0,3234,1454,0.5615,0.2524,116.425
pessimistic,150,bramev_event_score,42,42,42,15,0,5,0.3787,0,event,215,64,151,87,0,0,64,22,18,0,23,1,0,2760,922,0.3833,0.1281,86.192
pessimistic,150,bramev_event_score,42,42,42,16,2,6,0.6458,2,event,158,29,129,127,0,0,2,1,1,0,0,0,0,72,33,0.0083,0.0038,2.042
pessimistic,150,bramev_event_score,42,42,42,17,2,4,0.7628,2,event,301,5,296,271,0,0,25,9,7,0,9,0,0,855,339,0.1484,0.0589,32.4
pessimistic,150,bramev_event_score,42,42,42,18,2,5,0.7737,2,event,251,1,250,191,0,0,59,23,14,0,21,1,0,2238,778,0.3108,0.1081,82.717
pessimistic,150,bramev_event_score,42,42,42,19,3,6,0.5088,3,event,150,20,130,122,0,0,8,2,2,0,3,1,0,261,81,0.0302,0.0094,7.625
pessimistic,150,bramev_event_score,42,42,42,20,2,4,0.6361,2,event,289,48,241,238,0,0,3,0,1,0,2,0,0,104,0,0.0181,0.0,3.558
pessimistic,150,bramev_event_score,42,42,42,21,2,6,0.7541,2,event,103,0,103,98,0,0,5,2,1,0,2,0,0,152,60,0.0176,0.0069,7.85
pessimistic,150,bramev_event_score,42,42,42,22,2,4,0.6557,2,event,406,77,329,209,0,0,120,49,19,0,50,2,0,4314,1683,0.749,0.2922,183.95
pessimistic,150,bramev_event_score,42,42,42,23,0,4,0.2516,0,event,176,71,105,83,0,0,22,11,4,0,6,1,0,775,376,0.1345,0.0653,31.7
pessimistic,150,bramev_event_score,42,42,42,24,1,4,0.7045,1,event,461,16,445,437,0,0,8,3,1,0,4,0,0,267,91,0.0464,0.0158,12.325
pessimistic,150,bramev_event_score,42,42,42,25,2,6,0.6914,2,event,368,28,340,271,0,0,69,30,14,0,24,1,0,2576,1074,0.2981,0.1243,96.45
