scenario,nb_cars,method,seed,world_seed,grid_seed,society_id,station_id,update_step,alpha
balance,150,bramev_event_score,42,42,42,0,6,0,0.708626
balance,150,bramev_event_score,42,42,42,0,6,1,0.662787
balance,150,bramev_event_score,42,42,42,0,6,2,0.621533
balance,150,bramev_event_score,42,42,42,0,6,3,0.584404
balance,150,bramev_event_score,42,42,42,0,6,4,0.550988
balance,150,bramev_event_score,42,42,42,0,6,5,0.520913
balance,150,bramev_event_score,42,42,42,0,6,6,0.509139
balance,150,bramev_event_score,42,42,42,0,6,7,0.484778
balance,150,bramev_event_score,42,42,42,0,6,8,0.462854
balance,150,bramev_event_score,42,42,42,0,6,9,0.443122
balance,150,bramev_event_score,42,42,42,0,8,0,0.80801
balance,150,bramev_event_score,42,42,42,0,8,1,0.752233
balance,150,bramev_event_score,42,42,42,0,8,2,0.702034
balance,150,bramev_event_score,42,42,42,0,8,3,0.656855
balance,150,bramev_event_score,42,42,42,0,8,4,0.616194
balance,150,bramev_event_score,42,42,42,0,8,5,0.579598
balance,150,bramev_event_score,42,42,42,0,8,6,0.561956
balance,150,bramev_event_score,42,42,42,0,8,7,0.532314
balance,150,bramev_event_score,42,42,42,0,8,8,0.505636
balance,150,bramev_event_score,42,42,42,0,8,9,0.481626
balance,150,bramev_event_score,42,42,42,0,10,0,0.305265
balance,150,bramev_event_score,42,42,42,0,10,1,0.299763
balance,150,bramev_event_score,42,42,42,0,10,2,0.294811
balance,150,bramev_event_score,42,42,42,0,10,3,0.290354
balance,150,bramev_event_score,42,42,42,0,10,4,0.286343
balance,150,bramev_event_score,42,42,42,0,10,5,0.282733
balance,150,bramev_event_score,42,42,42,0,10,6,0.294776
balance,150,bramev_event_score,42,42,42,0,10,7,0.291852
balance,150,bramev_event_score,42,42,42,0,10,8,0.28922
balance,150,bramev_event_score,42,42,42,0,10,9,0.286852
balance,150,bramev_event_score,42,42,42,0,11,0,0.250242
balance,150,bramev_event_score,42,42,42,0,11,1,0.250242
balance,150,bramev_event_score,42,42,42,0,11,2,0.250242
balance,150,bramev_event_score,42,42,42,0,11,3,0.250242
balance,150,bramev_event_score,42,42,42,0,11,4,0.250242
balance,150,bramev_event_score,42,42,42,0,11,5,0.250242
balance,150,bramev_event_score,42,42,42,0,11,6,0.265535
balance,150,bramev_event_score,42,42,42,0,11,7,0.265535
balance,150,bramev_event_score,42,42,42,0,11,8,0.265535
balance,150,bramev_event_score,42,42,42,0,11,9,0.265535
balance,150,bramev_event_score,42,42,42,0,15,0,0.509227
balance,150,bramev_event_score,42,42,42,0,15,1,0.483328
balance,150,bramev_event_score,42,42,42,0,15,2,0.46002
balance,150,bramev_event_score,42,42,42,0,15,3,0.439042
balance,150,bramev_event_score,42,42,42,0,15,4,0.420162
balance,150,bramev_event_score,42,42,42,0,15,5,0.40317
balance,150,bramev_event_score,42,42,42,0,15,6,0.40317
balance,150,bramev_event_score,42,42,42,0,15,7,0.389406
balance,150,bramev_event_score,42,42,42,0,15,8,0.377019
balance,150,bramev_event_score,42,42,42,0,15,9,0.365871
balance,150,bramev_event_score,42,42,42,0,23,0,0.181183
balance,150,bramev_event_score,42,42,42,0,23,1,0.188089
balance,150,bramev_event_score,42,42,42,0,23,2,0.194304
balance,150,bramev_event_score,42,42,42,0,23,3,0.199898
balance,150,bramev_event_score,42,42,42,0,23,4,0.204932
balance,150,bramev_event_score,42,42,42,0,23,5,0.209463
balance,150,bramev_event_score,42,42,42,0,23,6,0.228834
balance,150,bramev_event_score,42,42,42,0,23,7,0.232504
balance,150,bramev_event_score,42,42,42,0,23,8,0.235807
balance,150,bramev_event_score,42,42,42,0,23,9,0.23878
balance,150,bramev_event_score,42,42,42,0,32,0,0.275578
balance,150,bramev_event_score,42,42,42,0,32,1,0.273045
balance,150,bramev_event_score,42,42,42,0,32,2,0.270764
balance,150,bramev_event_score,42,42,42,0,32,3,0.268712
balance,150,bramev_event_score,42,42,42,0,32,4,0.266865
balance,150,bramev_event_score,42,42,42,0,32,5,0.265203
balance,150,bramev_event_score,42,42,42,0,32,6,0.278999
balance,150,bramev_event_score,42,42,42,0,32,7,0.277653
balance,150,bramev_event_score,42,42,42,0,32,8,0.276441
balance,150,bramev_event_score,42,42,42,0,32,9,0.27535
balance,150,bramev_event_score,42,42,42,0,34,0,0.355302
balance,150,bramev_event_score,42,42,42,0,34,1,0.344796
balance,150,bramev_event_score,42,42,42,0,34,2,0.33534
balance,150,bramev_event_score,42,42,42,0,34,3,0.326831
