scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
optimistic,200,bramev_event_score,42,42,42,0,1,5,0.3565,1,event,356,26,330,159,0,0,171,122,15,2,32,0,0,6049,4293,0.8401,0.5962,273.108
optimistic,200,bramev_event_score,42,42,42,1,2,5,0.451,2,event,403,14,389,380,0,0,9,8,0,0,1,0,0,413,341,0.0574,0.0474,17.308
optimistic,200,bramev_event_score,42,42,42,2,1,5,0.5302,1,event,193,13,180,169,0,0,11,11,0,0,0,0,0,390,367,0.0542,0.051,18.1
optimistic,200,bramev_event_score,42,42,42,3,1,5,0.5886,1,event,363,6,357,252,0,0,105,79,14,1,11,0,0,3731,2747,0.5182,0.3815,163.758
optimistic,200,bramev_event_score,42,42,42,4,3,5,0.1925,3,event,370,54,316,172,0,0,144,104,17,0,23,0,0,4898,3372,0.6803,0.4683,217.642
optimistic,200,bramev_event_score,42,42,42,5,1,4,0.329,1,event,183,19,164,153,0,0,11,8,3,0,0,0,0,389,280,0.0675,0.0486,13.408
optimistic,200,bramev_event_score,42,42,42,6,0,6,0.4242,0,event,166,8,158,152,0,0,6,6,0,0,0,0,0,152,141,0.0176,0.0163,8.908
optimistic,200,bramev_event_score,42,42,42,7,1,6,0.4649,1,event,194,14,180,164,0,0,16,10,2,0,4,0,0,607,365,0.0703,0.0422,27.333
optimistic,200,bramev_event_score,42,42,42,8,0,5,0.4627,0,event,187,7,180,167,0,0,13,12,0,0,1,0,0,501,441,0.0696,0.0612,23.242
optimistic,200,bramev_event_score,42,42,42,9,2,4,0.5387,2,event,389,14,375,326,0,0,49,40,2,0,7,0,0,1783,1364,0.3095,0.2368,82.933
optimistic,200,bramev_event_score,42,42,42,10,0,5,0.2679,0,event,191,18,173,132,0,0,41,31,3,0,7,0,0,1359,968,0.1888,0.1344,66.875
optimistic,200,bramev_event_score,42,42,42,11,0,4,0.2466,0,event,387,70,317,181,0,0,136,104,12,1,19,0,0,5052,3695,0.8771,0.6415,222.933
optimistic,200,bramev_event_score,42,42,42,12,3,6,0.2599,3,event,381,39,342,312,0,0,30,19,5,0,6,0,0,1020,561,0.1181,0.0649,43.85
optimistic,200,bramev_event_score,42,42,42,13,3,4,0.4506,3,event,197,9,188,143,0,0,45,30,6,0,9,0,0,1635,1052,0.2839,0.1826,71.042
