scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
optimistic,100,bramev_fixed_alpha,42,42,42,0,1,5,0.5,1,duration,174,47,127,49,0,0,78,55,3,0,20,0,0,2876,1873,0.3994,0.2601,132.875
optimistic,100,bramev_fixed_alpha,42,42,42,1,2,5,0.5,2,duration,200,45,155,150,0,0,5,4,1,0,0,0,0,227,186,0.0315,0.0258,8.442
optimistic,100,bramev_fixed_alpha,42,42,42,2,1,5,0.5,1,duration,102,27,75,68,0,0,7,5,1,0,1,0,0,261,176,0.0362,0.0244,10.9
optimistic,100,bramev_fixed_alpha,42,42,42,3,1,5,0.5,1,duration,221,68,153,105,0,0,48,35,5,0,8,0,0,1786,1251,0.2481,0.1737,77.2
optimistic,100,bramev_fixed_alpha,42,42,42,4,3,5,0.5,3,duration,175,47,128,68,0,0,60,47,7,0,6,0,0,2217,1674,0.3079,0.2325,94.75
optimistic,100,bramev_fixed_alpha,42,42,42,5,1,4,0.5,1,duration,110,37,73,66,0,0,7,4,3,0,0,0,0,232,144,0.0403,0.025,6.483
optimistic,100,bramev_fixed_alpha,42,42,42,6,0,6,0.5,0,duration,98,21,77,70,0,0,7,6,1,0,0,0,0,200,157,0.0231,0.0182,7.7
optimistic,100,bramev_fixed_alpha,42,42,42,7,1,6,0.5,1,duration,99,27,72,61,0,0,11,7,0,0,4,0,0,367,217,0.0425,0.0251,20.008
optimistic,100,bramev_fixed_alpha,42,42,42,8,0,5,0.5,0,duration,108,23,85,80,0,0,5,4,0,0,1,0,0,162,125,0.0225,0.0174,7.8
optimistic,100,bramev_fixed_alpha,42,42,42,9,2,4,0.5,2,duration,178,39,139,121,0,0,18,13,2,0,3,0,0,642,437,0.1115,0.0759,28.658
optimistic,100,bramev_fixed_alpha,42,42,42,10,0,5,0.5,0,duration,108,27,81,61,0,0,20,15,1,0,4,0,0,651,493,0.0904,0.0685,33.017
optimistic,100,bramev_fixed_alpha,42,42,42,11,0,4,0.5,0,duration,217,51,166,78,0,0,88,62,12,0,14,0,0,3130,2058,0.5434,0.3573,129.142
optimistic,100,bramev_fixed_alpha,42,42,42,12,3,6,0.5,3,duration,224,60,164,158,0,0,6,5,1,0,0,0,0,181,117,0.0209,0.0135,7.325
optimistic,100,bramev_fixed_alpha,42,42,42,13,3,4,0.5,3,duration,91,15,76,58,0,0,18,16,2,0,0,0,0,676,580,0.1174,0.1007,26.042
optimistic,100,bramev_fixed_alpha,42,42,42,14,3,4,0.5,3,duration,198,48,150,120,0,0,30,22,3,0,5,0,0,1125,784,0.1953,0.1361,46.108
optimistic,100,bramev_fixed_alpha,42,42,42,15,0,5,0.5,0,duration,105,20,85,53,0,0,32,22,5,0,5,0,0,1239,802,0.1721,0.1114,48.8
optimistic,100,bramev_fixed_alpha,42,42,42,16,2,6,0.5,2,duration,91,15,76,76,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
optimistic,100,bramev_fixed_alpha,42,42,42,17,2,4,0.5,2,duration,144,31,113,109,0,0,4,3,1,0,0,0,0,136,96,0.0236,0.0167,5.858
optimistic,100,bramev_fixed_alpha,42,42,42,18,2,5,0.5,2,duration,139,39,100,78,0,0,22,17,1,0,4,0,0,854,643,0.1186,0.0893,36.933
optimistic,100,bramev_fixed_alpha,42,42,42,19,3,6,0.5,3,duration,89,21,68,61,0,0,7,5,0,0,2,0,0,194,145,0.0225,0.0168,9.792
optimistic,100,bramev_fixed_alpha,42,42,42,20,2,4,0.5,2,duration,134,25,109,105,0,0,4,3,0,0,1,0,0,155,115,0.0269,0.02,7.392
optimistic,100,bramev_fixed_alpha,42,42,42,21,2,6,0.5,2,duration,65,7,58,53,0,0,5,5,0,0,0,0,0,157,148,0.0182,0.0171,7.692
optimistic,100,bramev_fixed_alpha,42,42,42,22,2,4,0.5,2,duration,173,43,130,98,0,0,32,23,3,0,6,0,0,1170,829,0.2031,0.1439,52.392
optimistic,100,bramev_fixed_alpha,42,42,42,23,0,4,0.5,0,duration,94,14,80,65,0,0,15,13,0,0,2,0,0,554,439,0.0962,0.0762,26.592
optimistic,100,bramev_fixed_alpha,42,42,42,24,1,4,0.5,1,duration,208,53,155,152,0,0,3,1,1,0,1,0,0,99,38,0.0172,0.0066,3.0
optimistic,100,bramev_fixed_alpha,42,42,42,25,2,6,0.5,2,duration,185,32,153,120,0,0,33,27,4,0,2,0,0,1332,1063,0.1542,0.123,55.675
optimistic,100,bramev_fixed_alpha,42,42,42,26,3,5,0.5,3,duration,202,56,146,56,0,0,90,74,8,0,8,0,0,3283,2617,0.456,0.3635,141.042
optimistic,100,bramev_fixed_alpha,42,42,42,27,2,4,0.5,2,duration,110,21,89,80,0,0,9,7,0,0,1,0,1,262,242,0.0455,0.042,12.692
optimistic,100,bramev_fixed_alpha,42,42,42,28,3,4,0.5,3,duration,180,54,126,110,0,0,16,10,0,0,6,0,0,663,388,0.1151,0.0674,29.708
optimistic,100,bramev_fixed_alpha,42,42,42,29,3,5,0.5,3,duration,178,38,140,107,0,0,33,25,2,0,6,0,0,1258,923,0.1747,0.1282,51.8
optimistic,100,bramev_fixed_alpha,42,42,42,30,1,6,0.5,1,duration,216,77,139,113,0,0,26,21,1,0,4,0,0,971,705,0.1124,0.0816,44.292
optimistic,100,bramev_fixed_alpha,42,42,42,31,2,5,0.5,2,duration,124,26,98,78,0,0,20,9,4,0,7,0,0,684,299,0.095,0.0415,26.75
optimistic,100,bramev_fixed_alpha,42,42,42,32,0,5,0.5,0,duration,62,10,52,42,0,0,10,7,1,0,2,0,0,382,281,0.0531,0.039,16.833
optimistic,100,bramev_fixed_alpha,42,42,42,33,1,4,0.5,1,duration,51,8,43,40,0,0,3,3,0,0,0,0,0,143,137,0.0248,0.0238,5.033
optimistic,100,bramev_fixed_alpha,42,42,42,34,0,5,0.5,0,duration,54,6,48,45,0,0,3,1,0,0,2,0,0,117,29,0.0163,0.004,4.983
optimistic,100,bramev_fixed_alpha,42,42,42,35,0,6,0.5,0,duration,110,17,93,69,0,0,24,19,2,0,3,0,0,890,695,0.103,0.0804,37.683
optimistic,100,bramev_fixed_alpha,42,42,42,36,3,6,0.5,3,duration,99,25,74,61,0,0,13,11,0,0,2,0,0,482,386,0.0558,0.0447,23.892
optimistic,100,bramev_fixed_alpha,42,42,42,37,0,4,0.5,0,duration,193,41,152,142,0,0,10,9,0,0,1,0,0,367,315,0.0637,0.0547,17.692
optimistic,100,bramev_fixed_alpha,42,42,42,38,3,6,0.5,3,duration,253,67,186,178,0,0,8,6,1,0,1,0,0,278,188,0.0322,0.0218,10.567
optimistic,100,bramev_fixed_alpha,42,42,42,39,1,6,0.5,1,duration,103,22,81,71,0,0,10,6,3,0,1,0,0,408,244,0.0472,0.0282,13.1
