scenario,nb_cars,method,seed,world_seed,grid_seed,kind,label,count,rate
optimistic,250,bramev_nearest_offer,42,42,42,observed,abs,209,0.0964
optimistic,250,bramev_nearest_offer,42,42,42,observed,breakdown,2,0.0009
optimistic,250,bramev_nearest_offer,42,42,42,observed,early,43,0.0198
optimistic,250,bramev_nearest_offer,42,42,42,observed,late,279,0.1287
optimistic,250,bramev_nearest_offer,42,42,42,observed,pres,1634,0.7537
optimistic,250,bramev_nearest_offer,42,42,42,observed,unresolved,1,0.0005
optimistic,250,bramev_nearest_offer,42,42,42,intent,abs,211,0.0973
optimistic,250,bramev_nearest_offer,42,42,42,intent,early,186,0.0858
optimistic,250,bramev_nearest_offer,42,42,42,intent,late,136,0.0627
optimistic,250,bramev_nearest_offer,42,42,42,intent,pres,1635,0.7542
optimistic,250,bramev_nearest_offer,42,42,42,reclassified,early->late,143,
