scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
optimistic,150,bramev_fixed_alpha,42,42,42,0,1,5,0.5,1,duration,261,62,199,80,0,0,119,92,6,0,21,0,0,4289,3183,0.5957,0.4421,200.558
optimistic,150,bramev_fixed_alpha,42,42,42,1,2,5,0.5,2,duration,326,62,264,250,0,0,14,10,0,0,4,0,0,516,378,0.0717,0.0525,24.55
optimistic,150,bramev_fixed_alpha,42,42,42,2,1,5,0.5,1,duration,149,32,117,112,0,0,5,4,0,0,1,0,0,154,114,0.0214,0.0158,8.183
optimistic,150,bramev_fixed_alpha,42,42,42,3,1,5,0.5,1,duration,312,92,220,164,0,0,56,41,8,0,7,0,0,1922,1304,0.2669,0.1811,83.217
optimistic,150,bramev_fixed_alpha,42,42,42,4,3,5,0.5,3,duration,289,73,216,114,0,0,102,72,13,0,17,0,0,3619,2491,0.5026,0.346,151.683
optimistic,150,bramev_fixed_alpha,42,42,42,5,1,4,0.5,1,duration,139,34,105,91,0,0,14,8,6,0,0,0,0,570,348,0.099,0.0604,13.225
optimistic,150,bramev_fixed_alpha,42,42,42,6,0,6,0.5,0,duration,137,32,105,96,0,0,9,9,0,0,0,0,0,298,281,0.0345,0.0325,14.45
optimistic,150,bramev_fixed_alpha,42,42,42,7,1,6,0.5,1,duration,146,32,114,100,0,0,14,9,0,0,5,0,0,525,335,0.0608,0.0388,27.508
optimistic,150,bramev_fixed_alpha,42,42,42,8,0,5,0.5,0,duration,163,43,120,111,0,0,9,7,0,0,2,0,0,289,222,0.0401,0.0308,15.592
optimistic,150,bramev_fixed_alpha,42,42,42,9,2,4,0.5,2,duration,301,60,241,211,0,0,30,21,2,0,7,0,0,1045,675,0.1814,0.1172,49.425
optimistic,150,bramev_fixed_alpha,42,42,42,10,0,5,0.5,0,duration,168,41,127,99,0,0,28,23,2,0,3,0,0,883,699,0.1226,0.0971,47.258
optimistic,150,bramev_fixed_alpha,42,42,42,11,0,4,0.5,0,duration,314,85,229,121,0,0,108,77,18,1,12,0,0,3919,2604,0.6804,0.4521,156.6
optimistic,150,bramev_fixed_alpha,42,42,42,12,3,6,0.5,3,duration,326,90,236,217,0,0,19,16,1,0,2,0,0,594,443,0.0688,0.0513,29.275
optimistic,150,bramev_fixed_alpha,42,42,42,13,3,4,0.5,3,duration,150,30,120,91,0,0,29,24,3,0,2,0,0,1027,847,0.1783,0.147,42.833
optimistic,150,bramev_fixed_alpha,42,42,42,14,3,4,0.5,3,duration,291,77,214,175,0,0,39,31,1,0,7,0,0,1445,1097,0.2509,0.1905,65.55
optimistic,150,bramev_fixed_alpha,42,42,42,15,0,5,0.5,0,duration,148,23,125,76,0,0,49,33,8,0,8,0,0,1983,1254,0.2754,0.1742,76.258
optimistic,150,bramev_fixed_alpha,42,42,42,16,2,6,0.5,2,duration,127,15,112,107,0,0,5,2,0,0,3,0,0,174,55,0.0201,0.0064,10.9
optimistic,150,bramev_fixed_alpha,42,42,42,17,2,4,0.5,2,duration,202,26,176,163,0,0,13,11,0,0,2,0,0,390,312,0.0677,0.0542,21.45
optimistic,150,bramev_fixed_alpha,42,42,42,18,2,5,0.5,2,duration,196,41,155,118,0,0,37,28,3,0,6,0,0,1350,1004,0.1875,0.1394,58.9
optimistic,150,bramev_fixed_alpha,42,42,42,19,3,6,0.5,3,duration,127,39,88,80,0,0,8,7,0,0,1,0,0,288,248,0.0333,0.0287,13.958
optimistic,150,bramev_fixed_alpha,42,42,42,20,2,4,0.5,2,duration,217,28,189,183,0,0,6,4,1,0,1,0,0,262,171,0.0455,0.0297,8.958
optimistic,150,bramev_fixed_alpha,42,42,42,21,2,6,0.5,2,duration,81,6,75,68,0,0,7,7,0,0,0,0,0,219,205,0.0253,0.0237,11.292
optimistic,150,bramev_fixed_alpha,42,42,42,22,2,4,0.5,2,duration,282,58,224,163,0,0,61,51,5,0,5,0,0,2149,1727,0.3731,0.2998,94.383
optimistic,150,bramev_fixed_alpha,42,42,42,23,0,4,0.5,0,duration,140,20,120,95,0,0,25,20,4,0,1,0,0,804,672,0.1396,0.1167,35.175
optimistic,150,bramev_fixed_alpha,42,42,42,24,1,4,0.5,1,duration,333,72,261,258,0,0,3,1,1,0,1,0,0,99,42,0.0172,0.0073,3.467
optimistic,150,bramev_fixed_alpha,42,42,42,25,2,6,0.5,2,duration,268,45,223,176,0,0,47,39,4,0,4,0,0,1715,1374,0.1985,0.159,76.158
optimistic,150,bramev_fixed_alpha,42,42,42,26,3,5,0.5,3,duration,291,82,209,83,0,0,126,105,9,0,12,0,0,4616,3713,0.6411,0.5157,203.425
optimistic,150,bramev_fixed_alpha,42,42,42,27,2,4,0.5,2,duration,136,21,115,103,0,0,12,8,2,0,2,0,0,475,306,0.0825,0.0531,17.342
optimistic,150,bramev_fixed_alpha,42,42,42,28,3,4,0.5,3,duration,288,81,207,180,0,0,27,19,1,0,7,0,0,1008,664,0.175,0.1153,46.192
optimistic,150,bramev_fixed_alpha,42,42,42,29,3,5,0.5,3,duration,264,71,193,139,0,0,54,38,3,0,13,0,0,1937,1285,0.269,0.1785,90.25
optimistic,150,bramev_fixed_alpha,42,42,42,30,1,6,0.5,1,duration,316,74,242,180,0,0,62,44,5,0,13,0,0,2289,1504,0.2649,0.1741,102.383
optimistic,150,bramev_fixed_alpha,42,42,42,31,2,5,0.5,2,duration,162,24,138,116,0,0,22,13,3,0,6,0,0,734,441,0.1019,0.0612,30.742
optimistic,150,bramev_fixed_alpha,42,42,42,32,0,5,0.5,0,duration,73,12,61,49,0,0,12,9,1,0,2,0,0,445,329,0.0618,0.0457,20.983
optimistic,150,bramev_fixed_alpha,42,42,42,33,1,4,0.5,1,duration,68,10,58,54,0,0,4,3,0,0,1,0,0,154,108,0.0267,0.0187,7.4
optimistic,150,bramev_fixed_alpha,42,42,42,34,0,5,0.5,0,duration,69,8,61,60,0,0,1,0,0,0,1,0,0,29,0,0.004,0.0,1.692
optimistic,150,bramev_fixed_alpha,42,42,42,35,0,6,0.5,0,duration,140,20,120,92,0,0,28,23,3,0,2,0,0,985,800,0.114,0.0926,44.075
optimistic,150,bramev_fixed_alpha,42,42,42,36,3,6,0.5,3,duration,150,41,109,98,0,0,11,8,0,0,3,0,0,419,281,0.0485,0.0325,20.033
optimistic,150,bramev_fixed_alpha,42,42,42,37,0,4,0.5,0,duration,325,52,273,260,0,0,13,10,1,0,2,0,0,567,407,0.0984,0.0707,23.775
optimistic,150,bramev_fixed_alpha,42,42,42,38,3,6,0.5,3,duration,361,98,263,252,0,0,11,8,2,0,1,0,0,380,266,0.044,0.0308,13.808
optimistic,150,bramev_fixed_alpha,42,42,42,39,1,6,0.5,1,duration,156,30,126,107,0,0,19,15,2,0,2,0,0,681,508,0.0788,0.0588,28.617
