scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
pessimistic,250,bramev_global_rep,42,42,42,0,1,5,0.3257,0,duration,4210,4010,200,67,0,0,133,63,26,0,43,1,0,4778,2278,0.6636,0.3164,185.508
pessimistic,250,bramev_global_rep,42,42,42,1,2,5,0.4326,0,duration,4523,4270,253,247,0,0,6,4,0,0,2,0,0,270,167,0.0375,0.0232,10.742
pessimistic,250,bramev_global_rep,42,42,42,2,1,5,0.4993,0,duration,2046,1936,110,107,0,0,3,2,1,0,0,0,0,66,51,0.0092,0.0071,3.442
pessimistic,250,bramev_global_rep,42,42,42,3,1,5,0.5578,0,duration,4143,3870,273,212,0,0,61,21,15,0,24,1,0,2200,735,0.3056,0.1021,84.8
pessimistic,250,bramev_global_rep,42,42,42,4,3,5,0.1533,0,duration,4148,3932,216,108,0,0,108,46,26,0,35,1,0,3730,1481,0.5181,0.2057,145.525
pessimistic,250,bramev_global_rep,42,42,42,5,1,4,0.2981,0,duration,2066,1956,110,91,0,0,19,6,7,0,6,0,0,725,182,0.1259,0.0316,20.125
pessimistic,250,bramev_global_rep,42,42,42,6,0,6,0.4663,0,duration,1631,1517,114,110,0,0,4,1,2,0,1,0,0,157,27,0.0182,0.0031,3.508
pessimistic,250,bramev_global_rep,42,42,42,7,1,6,0.4341,0,duration,2063,1955,108,101,0,0,7,2,3,0,2,0,0,232,87,0.0269,0.0101,7.5
pessimistic,250,bramev_global_rep,42,42,42,8,0,5,0.5048,0,duration,1963,1814,149,145,0,0,4,1,1,0,2,0,0,146,39,0.0203,0.0054,6.517
pessimistic,250,bramev_global_rep,42,42,42,9,2,4,0.5203,0,duration,4236,4005,231,205,0,0,26,12,4,0,9,1,0,956,373,0.166,0.0648,38.208
pessimistic,250,bramev_global_rep,42,42,42,10,0,5,0.3101,0,duration,2044,1891,153,104,0,1,49,21,8,1,19,0,0,1718,753,0.2386,0.1046,75.542
pessimistic,250,bramev_global_rep,42,42,42,11,0,4,0.2887,0,duration,4248,3971,277,137,0,0,140,58,33,1,47,1,0,5116,2152,0.8882,0.3736,203.908
pessimistic,250,bramev_global_rep,42,42,42,12,3,6,0.2207,0,duration,4310,4033,277,268,0,0,9,4,1,0,4,0,0,202,106,0.0234,0.0123,10.592
pessimistic,250,bramev_global_rep,42,42,42,13,3,4,0.4114,0,duration,1852,1743,109,90,0,0,19,9,5,0,5,0,0,601,277,0.1043,0.0481,23.933
pessimistic,250,bramev_global_rep,42,42,42,14,3,4,0.3369,0,duration,4048,3765,283,261,0,0,22,10,4,0,8,0,0,779,296,0.1352,0.0514,33.242
pessimistic,250,bramev_global_rep,42,42,42,15,0,5,0.3891,0,duration,1935,1821,114,76,0,0,38,15,10,0,13,0,0,1237,458,0.1718,0.0636,47.975
pessimistic,250,bramev_global_rep,42,42,42,16,2,6,0.5341,0,duration,1584,1486,98,98,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
pessimistic,250,bramev_global_rep,42,42,42,17,2,4,0.6511,0,duration,2479,2292,187,181,0,0,6,4,1,0,1,0,0,273,178,0.0474,0.0309,10.192
pessimistic,250,bramev_global_rep,42,42,42,18,2,5,0.6621,0,duration,2546,2346,200,166,0,0,34,16,3,0,14,1,0,1222,487,0.1697,0.0676,51.217
pessimistic,250,bramev_global_rep,42,42,42,19,3,6,0.3915,0,duration,1746,1647,99,95,0,0,4,1,1,0,2,0,0,127,44,0.0147,0.0051,5.917
pessimistic,250,bramev_global_rep,42,42,42,20,2,4,0.5244,0,duration,2705,2541,164,160,0,0,4,0,2,0,2,0,0,153,0,0.0266,0.0,3.558
pessimistic,250,bramev_global_rep,42,42,42,21,2,6,0.6424,0,duration,1121,1053,68,64,0,0,4,1,1,0,2,0,0,121,25,0.014,0.0029,5.058
pessimistic,250,bramev_global_rep,42,42,42,22,2,4,0.5441,0,duration,4064,3839,225,191,0,0,34,12,8,0,14,0,0,1078,402,0.1872,0.0698,43.992
pessimistic,250,bramev_global_rep,42,42,42,23,0,4,0.262,0,duration,1953,1847,106,88,0,0,18,9,3,0,6,0,0,573,242,0.0995,0.042,23.792
pessimistic,250,bramev_global_rep,42,42,42,24,1,4,0.5612,0,duration,4623,4356,267,260,0,0,7,3,3,0,1,0,0,200,72,0.0347,0.0125,6.75
pessimistic,250,bramev_global_rep,42,42,42,25,2,6,0.5797,0,duration,4149,3947,202,181,0,0,21,9,4,0,8,0,0,742,328,0.0859,0.038,32.7
pessimistic,250,bramev_global_rep,42,42,42,26,3,5,0.1604,0,duration,3947,3695,252,105,0,0,147,63,30,0,52,2,0,5284,2241,0.7339,0.3113,207.117
pessimistic,250,bramev_global_rep,42,42,42,27,2,4,0.486,0,duration,2045,1944,101,92,0,0,9,7,1,0,1,0,0,302,207,0.0524,0.0359,12.908
pessimistic,250,bramev_global_rep,42,42,42,28,3,4,0.4452,0,duration,4030,3809,221,191,0,0,30,10,11,0,9,0,0,1057,380,0.1835,0.066,36.883
pessimistic,250,bramev_global_rep,42,42,42,29,3,5,0.183,0,duration,4274,4063,211,181,0,0,30,14,9,0,7,0,0,1086,482,0.1508,0.0669,39.142
pessimistic,250,bramev_global_rep,42,42,42,30,1,6,0.2531,0,duration,4255,3971,284,230,0,0,54,18,9,0,27,0,0,2005,642,0.2321,0.0743,82.058
pessimistic,250,bramev_global_rep,42,42,42,31,2,5,0.5171,0,duration,2092,1957,135,114,0,0,21,11,3,0,7,0,0,753,326,0.1046,0.0453,33.908
pessimistic,250,bramev_global_rep,42,42,42,32,0,5,0.2986,0,duration,934,869,65,53,0,0,12,7,3,0,2,0,0,464,303,0.0644,0.0421,15.667
pessimistic,250,bramev_global_rep,42,42,42,33,1,4,0.4727,0,duration,891,837,54,48,0,0,6,2,3,0,1,0,0,256,78,0.0444,0.0135,6.067
pessimistic,250,bramev_global_rep,42,42,42,34,0,5,0.3294,0,duration,884,830,54,50,0,0,4,1,3,0,0,0,0,158,35,0.0219,0.0049,1.85
pessimistic,250,bramev_global_rep,42,42,42,35,0,6,0.4292,0,duration,2057,1951,106,94,0,0,12,4,5,0,3,0,0,363,109,0.042,0.0126,11.433
