scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
optimistic,50,bramev_fixed_alpha,42,42,42,t00000-c00008,8,0,6,6,True,1,118.92162499134429,2784.153917018557,1032.707832986489,0.017999991541728377,3816.8797499965876
optimistic,50,bramev_fixed_alpha,42,42,42,t00000-c00020,20,0,10,10,True,1,253.3863749995362,3564.523624983849,252.40058300551027,0.008834002073854208,3816.933041991433
optimistic,50,bramev_fixed_alpha,42,42,42,t00000-c00024,24,0,12,12,True,1,253.35158401867375,3816.7663750064094,0.16233400674536824,0.006290996680036187,3816.9350000098348
optimistic,50,bramev_fixed_alpha,42,42,42,t00000-c00025,25,0,5,5,True,1,539.813333976781,3816.7345839901827,0.18704100511968136,0.0046670029405504465,3816.926291998243
optimistic,50,bramev_fixed_alpha,42,42,42,t00000-c00033,33,0,5,5,True,1,118.7817080062814,2784.014125005342,1032.8967079985887,0.004292000085115433,3816.915125004016
optimistic,50,bramev_fixed_alpha,42,42,42,t00000-c00034,34,0,6,6,True,1,334.6052920096554,3609.406084025977,207.4939999729395,0.004208006430417299,3816.904292005347
optimistic,50,bramev_fixed_alpha,42,42,42,t00000-c00048,48,0,7,7,True,1,334.5746250124648,2783.953083999222,1032.9361660114955,0.004125002305954695,3816.8933750130236
optimistic,50,bramev_fixed_alpha,42,42,42,t00009-c00047,47,9,7,7,True,1,38.50308299297467,312.75895799626596,0.022083986550569534,0.018999999156221747,312.80004198197275
optimistic,50,bramev_fixed_alpha,42,42,42,t00010-c00047,47,10,3,2,True,1,57.766082987654954,96.22079198015854,0.01462499494664371,0.010916002793237567,96.24633297789842
optimistic,50,bramev_fixed_alpha,42,42,42,t00011-c00019,19,11,15,15,True,1,66.94012501975521,782.5058750167955,0.02270800177939236,0.019583996618166566,782.548167015193
optimistic,50,bramev_fixed_alpha,42,42,42,t00011-c00047,47,11,3,1,True,1,530.7150830049068,530.7150830049068,251.87425001058728,0.005249981768429279,782.5945829972625
optimistic,50,bramev_fixed_alpha,42,42,42,t00012-c00019,19,12,11,6,True,1,96.39316599350423,484.69774998375215,0.01650000922381878,0.01579101081006229,484.730041003786
optimistic,50,bramev_fixed_alpha,42,42,42,t00021-c00005,5,21,3,3,True,1,19.512832979671657,72.50145799480379,0.016375008272007108,0.01612497726455331,72.53395798034035
optimistic,50,bramev_fixed_alpha,42,42,42,t00022-c00031,31,22,3,3,True,1,33.085208997363225,139.4207919947803,0.01620801049284637,0.01575000351294875,139.4527500087861
optimistic,50,bramev_fixed_alpha,42,42,42,t00025-c00037,37,25,8,8,True,1,42.66887501580641,367.6806250005029,0.021792016923427582,0.01812499249354005,367.7205420099199
optimistic,50,bramev_fixed_alpha,42,42,42,t00027-c00049,49,27,5,5,True,1,30.567334004445,210.9316250134725,0.02108400803990662,0.01554097980260849,210.96825000131503
optimistic,50,bramev_fixed_alpha,42,42,42,t00030-c00016,16,30,5,5,True,1,65.18129099276848,335.70320799481124,0.018499995348975062,0.016875012079253793,335.73858300223947
optimistic,50,bramev_fixed_alpha,42,42,42,t00037-c00040,40,37,5,5,True,1,21.836250001797453,162.55537499091588,0.019083003280684352,0.01750001683831215,162.59195801103488
optimistic,50,bramev_fixed_alpha,42,42,42,t00038-c00010,10,38,9,9,True,1,56.7009579972364,425.19375000847504,0.01883300137706101,0.02025000867433846,425.23283301852643
optimistic,50,bramev_fixed_alpha,42,42,42,t00039-c00010,10,39,7,4,True,1,306.56495899893343,979.5920839824248,0.01575000351294875,0.016041012713685632,979.6238749986514
optimistic,50,bramev_fixed_alpha,42,42,42,t00039-c00014,14,39,7,7,True,1,99.90766699775122,918.0245419847779,61.64579201140441,0.008125003660097718,979.6784589998424
optimistic,50,bramev_fixed_alpha,42,42,42,t00043-c00025,25,43,5,5,True,1,62.49783400562592,517.0101670082659,0.016792007954791188,0.01554097980260849,517.0424999960233
optimistic,50,bramev_fixed_alpha,42,42,42,t00044-c00027,27,44,3,3,True,1,43.99674999876879,134.091374988202,0.01750001683831215,0.014666002243757248,134.12354100728408
optimistic,50,bramev_fixed_alpha,42,42,42,t00045-c00002,2,45,11,11,True,1,45.505582995247096,502.7198329917155,0.019625003915280104,0.01879202318377793,502.7582500188146
optimistic,50,bramev_fixed_alpha,42,42,42,t00050-c00007,7,50,4,4,True,1,83.39166699443012,344.8667079792358,0.017417012713849545,0.014958000974729657,344.8990829929244
optimistic,50,bramev_fixed_alpha,42,42,42,t00050-c00013,13,50,6,6,True,1,83.35370797431096,344.828957982827,0.13104200479574502,0.007041991921141744,344.96704197954386
optimistic,50,bramev_fixed_alpha,42,42,42,t00051-c00007,7,51,4,1,True,1,47.70424999878742,47.70424999878742,54.050125007051975,0.02241699257865548,101.77679199841805
optimistic,50,bramev_fixed_alpha,42,42,42,t00052-c00038,38,52,4,4,True,1,128.91016699722968,445.23283300804906,69.50033400789835,0.01391599653288722,514.7470830124803
optimistic,50,bramev_fixed_alpha,42,42,42,t00052-c00043,43,52,6,6,True,1,43.69874999974854,514.677416998893,0.08808300481177866,0.006084010237827897,514.7715840139426
optimistic,50,bramev_fixed_alpha,42,42,42,t00053-c00043,43,53,7,7,True,1,56.16716598160565,482.46408297563903,0.02095801755785942,0.016667007002979517,482.50170800019987
optimistic,50,bramev_fixed_alpha,42,42,42,t00055-c00046,46,55,4,4,True,1,21.456791000673547,118.15554098575376,0.017084006685763597,0.012958014849573374,118.1855830072891
optimistic,50,bramev_fixed_alpha,42,42,42,t00057-c00023,23,57,3,3,True,1,68.37354201707058,239.9176670005545,0.017250014934688807,0.014332996215671301,239.94925001170486
optimistic,50,bramev_fixed_alpha,42,42,42,t00058-c00001,1,58,3,3,True,1,56.313709006644785,325.2663340244908,0.014040997484698892,0.013124983524903655,325.2935000055004
optimistic,50,bramev_fixed_alpha,42,42,42,t00058-c00023,23,58,3,2,True,1,173.62420799327083,229.8845409823116,95.43212500284426,0.0048340007197111845,325.32149998587556
optimistic,50,bramev_fixed_alpha,42,42,42,t00060-c00003,3,60,3,3,True,1,78.47495898022316,257.4248749879189,0.015124998753890395,0.012917007552459836,257.45291699422523
optimistic,50,bramev_fixed_alpha,42,42,42,t00061-c00012,12,61,7,7,True,1,42.774500005180016,218.03237500716932,0.01837499439716339,0.016041012713685632,218.06679101428017
optimistic,50,bramev_fixed_alpha,42,42,42,t00062-c00040,40,62,6,5,True,1,51.59016599645838,171.95324998465367,0.016375008272007108,0.013249984476715326,171.9828749774024
