scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
balance,250,bramev,42,42,42,0,1,5,0.4567,1,duration,610,286,324,139,0,0,185,109,34,5,37,0,0,6910,3818,0.9597,0.5303,270.525
balance,250,bramev,42,42,42,1,2,5,0.4673,2,duration,614,195,419,392,0,0,27,15,6,0,6,0,0,1073,551,0.149,0.0765,38.25
balance,250,bramev,42,42,42,2,1,5,0.6304,1,duration,299,118,181,164,0,0,17,13,2,0,2,0,0,455,337,0.0632,0.0468,23.475
balance,250,bramev,42,42,42,3,1,5,0.6889,1,duration,577,239,338,218,0,0,120,82,14,0,22,2,0,4073,2629,0.5657,0.3651,176.283
balance,250,bramev,42,42,42,4,3,5,0.168,3,duration,534,200,334,185,0,0,149,91,29,3,26,0,0,5501,3091,0.764,0.4293,211.167
balance,250,bramev,42,42,42,5,1,4,0.4292,1,duration,319,134,185,149,0,0,36,25,6,0,5,0,0,1557,1100,0.2703,0.191,55.033
balance,250,bramev,42,42,42,6,0,6,0.4943,0,duration,237,53,184,178,0,0,6,5,1,0,0,0,0,164,117,0.019,0.0135,7.458
balance,250,bramev,42,42,42,7,1,6,0.5652,1,duration,303,117,186,165,0,0,21,11,3,0,6,1,0,657,282,0.076,0.0326,27.658
balance,250,bramev,42,42,42,8,0,5,0.5328,0,duration,280,71,209,183,0,0,26,14,6,0,5,1,0,1060,611,0.1472,0.0849,37.758
balance,250,bramev,42,42,42,9,2,4,0.5549,2,duration,561,161,400,336,0,0,64,36,16,0,12,0,0,2346,1109,0.4073,0.1925,85.033
balance,250,bramev,42,42,42,10,0,5,0.3381,0,duration,280,66,214,147,0,1,67,38,11,0,13,4,1,2571,1278,0.3571,0.1775,94.375
balance,250,bramev,42,42,42,11,0,4,0.3167,0,duration,585,198,387,221,0,0,166,86,41,5,33,1,0,5997,2970,1.0411,0.5156,218.167
balance,250,bramev,42,42,42,12,3,6,0.2354,3,duration,599,233,366,317,0,0,49,23,11,0,14,1,0,1754,769,0.203,0.089,64.217
balance,250,bramev,42,42,42,13,3,4,0.4261,3,duration,306,124,182,125,0,0,57,29,15,0,12,1,0,2002,979,0.3476,0.17,73.633
balance,250,bramev,42,42,42,14,3,4,0.3516,3,duration,551,206,345,272,0,0,73,46,11,0,16,0,0,2560,1434,0.4444,0.249,107.242
balance,250,bramev,42,42,42,15,0,5,0.4171,0,duration,296,95,201,136,0,0,65,44,8,0,13,0,0,2371,1454,0.3293,0.2019,100.108
balance,250,bramev,42,42,42,16,2,6,0.5687,2,duration,244,86,158,152,0,0,6,5,0,0,1,0,0,227,186,0.0263,0.0215,11.667
balance,250,bramev,42,42,42,17,2,4,0.6857,2,duration,354,107,247,213,0,0,34,21,6,0,7,0,0,1414,886,0.2455,0.1538,52.592
balance,250,bramev,42,42,42,18,2,5,0.6967,2,duration,335,90,245,183,0,0,62,42,11,0,9,0,0,2346,1413,0.3258,0.1963,88.225
balance,250,bramev,42,42,42,19,3,6,0.4062,3,duration,259,107,152,136,0,0,16,12,2,0,2,0,0,674,504,0.078,0.0583,27.433
balance,250,bramev,42,42,42,20,2,4,0.5591,2,duration,421,132,289,283,0,0,6,3,2,0,1,0,0,264,121,0.0458,0.021,7.083
balance,250,bramev,42,42,42,21,2,6,0.677,2,duration,182,59,123,115,0,0,8,6,1,0,1,0,0,231,155,0.0267,0.0179,11.533
balance,250,bramev,42,42,42,22,2,4,0.5787,2,duration,525,163,362,244,0,0,118,65,29,1,22,1,0,3889,2061,0.6752,0.3578,152.567
balance,250,bramev,42,42,42,23,0,4,0.29,0,duration,284,73,211,141,0,0,70,39,13,0,17,1,0,2384,1257,0.4139,0.2182,103.517
balance,250,bramev,42,42,42,24,1,4,0.6923,1,duration,633,238,395,375,0,0,20,14,3,0,3,0,0,685,443,0.1189,0.0769,30.625
balance,250,bramev,42,42,42,25,2,6,0.6143,2,duration,626,231,395,269,0,0,126,81,20,1,23,0,1,4536,2769,0.525,0.3205,185.317
balance,250,bramev,42,42,42,26,3,5,0.1751,3,duration,527,216,311,136,0,0,175,102,33,2,37,1,0,5953,3455,0.8268,0.4799,246.933
balance,250,bramev,42,42,42,27,2,4,0.5206,2,duration,325,116,209,183,0,0,26,16,5,0,5,0,0,932,576,0.1618,0.1,38.425
balance,250,bramev,42,42,42,28,3,4,0.4599,3,duration,519,209,310,271,0,0,39,20,8,0,11,0,0,1512,724,0.2625,0.1257,56.342
balance,250,bramev,42,42,42,29,3,5,0.1977,3,duration,612,249,363,221,0,0,142,74,35,2,31,0,0,5300,2698,0.7361,0.3747,187.883
balance,250,bramev,42,42,42,30,1,6,0.3842,1,duration,593,224,369,214,0,0,155,94,35,1,23,2,0,5729,3311,0.6631,0.3832,213.258
balance,250,bramev,42,42,42,31,2,5,0.5518,2,duration,315,96,219,168,0,0,51,36,9,0,6,0,0,1944,1294,0.27,0.1797,76.817
balance,250,bramev,42,42,42,32,0,5,0.3266,0,duration,137,34,103,82,0,0,21,14,3,0,4,0,0,790,564,0.1097,0.0783,33.025
balance,250,bramev,42,42,42,33,1,4,0.6037,1,duration,144,45,99,87,0,0,12,8,2,0,2,0,0,442,283,0.0767,0.0491,18.825
balance,250,bramev,42,42,42,34,0,5,0.3574,0,duration,133,36,97,85,0,0,12,9,2,0,1,0,0,475,353,0.066,0.049,19.733
balance,250,bramev,42,42,42,35,0,6,0.4572,0,duration,321,99,222,164,0,0,58,40,8,0,10,0,0,2033,1319,0.2353,0.1527,90.65
balance,250,bramev,42,42,42,36,3,6,0.2738,3,duration,298,117,181,164,0,0,17,13,2,0,2,0,0,641,456,0.0742,0.0528,28.267
