scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
pessimistic,150,bramev,42,42,42,0,1,5,0.5158,1,duration,734,565,169,64,0,0,105,58,24,0,23,0,0,3680,1835,0.5111,0.2549,143.242
pessimistic,150,bramev,42,42,42,1,2,5,0.5546,2,duration,871,642,229,216,0,0,13,8,3,0,2,0,0,514,295,0.0714,0.041,17.983
pessimistic,150,bramev,42,42,42,2,1,5,0.6895,1,duration,349,257,92,78,0,0,14,1,7,0,6,0,0,535,25,0.0743,0.0035,12.333
pessimistic,150,bramev,42,42,42,3,1,5,0.748,1,duration,858,644,214,112,0,0,102,41,24,0,34,1,2,3384,1414,0.47,0.1964,128.65
pessimistic,150,bramev,42,42,42,4,3,5,0.1863,3,duration,794,637,157,67,0,0,90,37,16,0,32,4,1,3393,1436,0.4713,0.1994,129.2
pessimistic,150,bramev,42,42,42,5,1,4,0.4883,1,duration,402,307,95,71,0,0,24,9,8,0,7,0,0,969,393,0.1682,0.0682,31.817
pessimistic,150,bramev,42,42,42,6,0,6,0.4695,0,duration,319,230,89,86,0,0,3,0,1,0,2,0,0,116,0,0.0134,0.0,3.042
pessimistic,150,bramev,42,42,42,7,1,6,0.6243,1,duration,354,262,92,72,0,0,20,10,4,0,6,0,0,647,324,0.0749,0.0375,28.525
pessimistic,150,bramev,42,42,42,8,0,5,0.508,0,duration,397,284,113,103,0,0,10,4,1,0,5,0,0,387,149,0.0537,0.0207,17.967
pessimistic,150,bramev,42,42,42,9,2,4,0.6422,2,duration,819,590,229,192,0,0,37,15,7,0,14,1,0,1495,541,0.2595,0.0939,53.508
pessimistic,150,bramev,42,42,42,10,0,5,0.3132,0,duration,377,271,106,65,0,0,41,20,9,0,12,0,0,1476,696,0.205,0.0967,58.875
pessimistic,150,bramev,42,42,42,11,0,4,0.2919,0,duration,938,704,234,107,0,0,127,51,29,2,44,1,0,4917,1975,0.8536,0.3429,175.092
pessimistic,150,bramev,42,42,42,12,3,6,0.2537,3,duration,880,665,215,195,0,0,20,5,7,1,7,0,0,685,185,0.0793,0.0214,23.808
pessimistic,150,bramev,42,42,42,13,3,4,0.4444,3,duration,375,291,84,56,0,0,28,9,3,0,14,2,0,981,289,0.1703,0.0502,42.517
pessimistic,150,bramev,42,42,42,14,3,4,0.3699,3,duration,879,681,198,138,0,0,60,27,14,0,19,0,0,2190,818,0.3802,0.142,81.942
pessimistic,150,bramev,42,42,42,15,0,5,0.3922,0,duration,406,309,97,54,0,0,43,19,12,0,12,0,0,1653,688,0.2296,0.0956,53.608
pessimistic,150,bramev,42,42,42,16,2,6,0.6561,2,duration,294,214,80,75,0,0,5,3,1,0,0,1,0,138,58,0.016,0.0067,3.583
pessimistic,150,bramev,42,42,42,17,2,4,0.7731,2,duration,528,355,173,130,0,0,43,18,9,0,15,1,0,1664,660,0.2889,0.1146,58.942
pessimistic,150,bramev,42,42,42,18,2,5,0.784,2,duration,458,294,164,105,0,0,59,20,9,0,29,1,0,2131,573,0.296,0.0796,83.692
pessimistic,150,bramev,42,42,42,19,3,6,0.4245,3,duration,301,247,54,49,0,0,5,1,1,0,2,1,0,176,38,0.0204,0.0044,5.133
pessimistic,150,bramev,42,42,42,20,2,4,0.6464,2,duration,501,357,144,139,0,0,5,2,1,0,2,0,0,218,94,0.0378,0.0163,7.683
pessimistic,150,bramev,42,42,42,21,2,6,0.7644,2,duration,205,139,66,59,0,0,7,4,0,0,3,0,0,230,126,0.0266,0.0146,11.433
pessimistic,150,bramev,42,42,42,22,2,4,0.666,2,duration,798,592,206,114,0,0,92,40,11,0,40,1,0,3315,1274,0.5755,0.2212,140.317
pessimistic,150,bramev,42,42,42,23,0,4,0.2651,0,duration,330,252,78,47,0,0,31,18,7,0,6,0,0,1186,718,0.2059,0.1247,42.417
pessimistic,150,bramev,42,42,42,24,1,4,0.7514,1,duration,885,675,210,168,0,0,42,20,13,0,9,0,0,1368,663,0.2375,0.1151,52.067
pessimistic,150,bramev,42,42,42,25,2,6,0.7017,2,duration,746,528,218,146,0,0,72,24,19,0,29,0,0,2768,826,0.3204,0.0956,104.217
pessimistic,150,bramev,42,42,42,26,3,5,0.1934,3,duration,799,613,186,65,0,0,121,48,33,0,38,2,0,4423,1695,0.6143,0.2354,157.042
pessimistic,150,bramev,42,42,42,27,2,4,0.6079,2,duration,398,265,133,122,0,0,11,5,3,0,3,0,0,354,136,0.0615,0.0236,12.85
pessimistic,150,bramev,42,42,42,28,3,4,0.4782,3,duration,776,636,140,127,0,0,13,5,2,0,6,0,0,498,172,0.0865,0.0299,20.017
pessimistic,150,bramev,42,42,42,29,3,5,0.216,3,duration,733,584,149,80,0,0,69,27,19,0,23,0,0,2485,893,0.3451,0.124,88.65
pessimistic,150,bramev,42,42,42,30,1,6,0.4433,1,duration,950,711,239,128,0,0,111,42,20,0,47,2,0,4052,1328,0.469,0.1537,166.808
pessimistic,150,bramev,42,42,42,31,2,5,0.6391,2,duration,394,256,138,87,0,0,51,23,8,0,19,1,0,1908,755,0.265,0.1049,72.9
pessimistic,150,bramev,42,42,42,32,0,5,0.3017,0,duration,172,130,42,34,0,0,8,3,3,0,2,0,0,358,137,0.0497,0.019,9.1
pessimistic,150,bramev,42,42,42,33,1,4,0.6628,1,duration,164,128,36,25,0,0,11,5,3,0,3,0,0,429,203,0.0745,0.0352,16.517
pessimistic,150,bramev,42,42,42,34,0,5,0.3326,0,duration,175,134,41,40,0,0,1,1,0,0,0,0,0,34,33,0.0047,0.0046,1.7
pessimistic,150,bramev,42,42,42,35,0,6,0.4324,0,duration,415,291,124,76,0,0,48,15,15,0,18,0,0,1766,501,0.2044,0.058,59.95
pessimistic,150,bramev,42,42,42,36,3,6,0.2921,3,duration,352,289,63,53,0,0,10,6,1,0,3,0,0,409,254,0.0473,0.0294,17.883
pessimistic,150,bramev,42,42,42,37,0,4,0.4395,0,duration,890,689,201,163,0,0,38,16,10,0,10,2,0,1466,625,0.2545,0.1085,48.4
pessimistic,150,bramev,42,42,42,38,3,6,0.4371,3,duration,953,715,238,221,0,0,17,7,2,0,8,0,0,667,284,0.0772,0.0329,27.283
pessimistic,150,bramev,42,42,42,39,1,6,0.6532,1,duration,376,278,98,70,0,0,28,12,10,0,6,0,0,902,351,0.1044,0.0406,30.467
