scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
pessimistic,250,bramev_event_score,42,42,42,0,1,5,0.2979,1,event,671,212,459,206,0,0,253,122,46,12,72,1,0,9129,4259,1.2679,0.5915,368.217
pessimistic,250,bramev_event_score,42,42,42,1,2,5,0.4997,2,event,818,223,595,565,0,0,30,15,4,0,11,0,0,1025,452,0.1424,0.0628,43.517
pessimistic,250,bramev_event_score,42,42,42,2,1,5,0.4715,1,event,338,73,265,242,0,0,23,11,3,0,8,1,0,869,339,0.1207,0.0471,36.092
pessimistic,250,bramev_event_score,42,42,42,3,1,5,0.53,1,event,656,116,540,360,0,0,180,87,32,1,57,3,0,6753,3105,0.9379,0.4313,275.783
pessimistic,250,bramev_event_score,42,42,42,4,3,5,0.2766,3,event,740,252,488,256,0,0,232,98,51,8,68,7,0,8294,3380,1.1519,0.4694,309.5
pessimistic,250,bramev_event_score,42,42,42,5,1,4,0.2704,1,event,337,123,214,177,0,0,37,15,9,0,13,0,0,1310,519,0.2274,0.0901,46.375
pessimistic,250,bramev_event_score,42,42,42,6,0,6,0.4475,0,event,286,53,233,223,0,0,10,1,7,0,2,0,0,355,16,0.0411,0.0019,4.475
pessimistic,250,bramev_event_score,42,42,42,7,1,6,0.4063,1,event,336,80,256,210,0,0,46,13,9,0,23,1,0,1763,434,0.2041,0.0502,67.983
pessimistic,250,bramev_event_score,42,42,42,8,0,5,0.486,0,event,363,43,320,269,0,0,51,23,6,0,22,0,0,2125,933,0.2951,0.1296,90.075
pessimistic,250,bramev_event_score,42,42,42,9,2,4,0.5874,2,event,770,173,597,501,0,0,96,44,17,0,32,3,0,3550,1484,0.6163,0.2576,145.467
pessimistic,250,bramev_event_score,42,42,42,10,0,5,0.2912,0,event,356,136,220,158,0,1,62,31,15,1,14,1,0,2297,1125,0.319,0.1562,85.7
pessimistic,250,bramev_event_score,42,42,42,11,0,4,0.2699,0,event,737,309,428,246,0,1,182,79,43,7,51,2,0,6792,2680,1.1792,0.4653,236.775
pessimistic,250,bramev_event_score,42,42,42,12,3,6,0.344,3,event,683,182,501,430,0,0,71,30,16,0,24,1,0,2349,974,0.2719,0.1127,93.817
pessimistic,250,bramev_event_score,42,42,42,13,3,4,0.5347,3,event,332,42,290,192,0,0,98,41,21,0,36,0,0,3440,1338,0.5972,0.2323,143.1
