scenario,nb_cars,method,seed,world_seed,grid_seed,society_id,station_id,update_step,alpha
pessimistic,50,bramev_event_score,42,42,42,0,6,0,0.708626
pessimistic,50,bramev_event_score,42,42,42,0,6,1,0.66829
pessimistic,50,bramev_event_score,42,42,42,0,6,2,0.627035
pessimistic,50,bramev_event_score,42,42,42,0,6,3,0.620763
pessimistic,50,bramev_event_score,42,42,42,0,6,4,0.587347
pessimistic,50,bramev_event_score,42,42,42,0,6,5,0.557272
pessimistic,50,bramev_event_score,42,42,42,0,6,6,0.552699
pessimistic,50,bramev_event_score,42,42,42,0,6,7,0.528339
pessimistic,50,bramev_event_score,42,42,42,0,6,8,0.506415
pessimistic,50,bramev_event_score,42,42,42,0,6,9,0.486683
pessimistic,50,bramev_event_score,42,42,42,0,8,0,0.80801
pessimistic,50,bramev_event_score,42,42,42,0,8,1,0.757736
pessimistic,50,bramev_event_score,42,42,42,0,8,2,0.707537
pessimistic,50,bramev_event_score,42,42,42,0,8,3,0.693214
pessimistic,50,bramev_event_score,42,42,42,0,8,4,0.652553
pessimistic,50,bramev_event_score,42,42,42,0,8,5,0.615957
pessimistic,50,bramev_event_score,42,42,42,0,8,6,0.605516
pessimistic,50,bramev_event_score,42,42,42,0,8,7,0.575874
pessimistic,50,bramev_event_score,42,42,42,0,8,8,0.549196
pessimistic,50,bramev_event_score,42,42,42,0,8,9,0.525186
pessimistic,50,bramev_event_score,42,42,42,0,10,0,0.305265
pessimistic,50,bramev_event_score,42,42,42,0,10,1,0.305265
pessimistic,50,bramev_event_score,42,42,42,0,10,2,0.300313
pessimistic,50,bramev_event_score,42,42,42,0,10,3,0.326713
pessimistic,50,bramev_event_score,42,42,42,0,10,4,0.322702
pessimistic,50,bramev_event_score,42,42,42,0,10,5,0.319091
pessimistic,50,bramev_event_score,42,42,42,0,10,6,0.338337
pessimistic,50,bramev_event_score,42,42,42,0,10,7,0.335413
pessimistic,50,bramev_event_score,42,42,42,0,10,8,0.332781
pessimistic,50,bramev_event_score,42,42,42,0,10,9,0.330412
pessimistic,50,bramev_event_score,42,42,42,0,11,0,0.250242
pessimistic,50,bramev_event_score,42,42,42,0,11,1,0.255744
pessimistic,50,bramev_event_score,42,42,42,0,11,2,0.255744
pessimistic,50,bramev_event_score,42,42,42,0,11,3,0.286601
pessimistic,50,bramev_event_score,42,42,42,0,11,4,0.286601
pessimistic,50,bramev_event_score,42,42,42,0,11,5,0.286601
pessimistic,50,bramev_event_score,42,42,42,0,11,6,0.309095
pessimistic,50,bramev_event_score,42,42,42,0,11,7,0.309095
pessimistic,50,bramev_event_score,42,42,42,0,11,8,0.309095
pessimistic,50,bramev_event_score,42,42,42,0,11,9,0.309095
pessimistic,50,bramev_event_score,42,42,42,0,15,0,0.509227
pessimistic,50,bramev_event_score,42,42,42,0,15,1,0.488831
pessimistic,50,bramev_event_score,42,42,42,0,15,2,0.465522
pessimistic,50,bramev_event_score,42,42,42,0,15,3,0.475401
pessimistic,50,bramev_event_score,42,42,42,0,15,4,0.456521
pessimistic,50,bramev_event_score,42,42,42,0,15,5,0.439529
pessimistic,50,bramev_event_score,42,42,42,0,15,6,0.446731
pessimistic,50,bramev_event_score,42,42,42,0,15,7,0.432967
pessimistic,50,bramev_event_score,42,42,42,0,15,8,0.42058
pessimistic,50,bramev_event_score,42,42,42,0,15,9,0.409431
pessimistic,50,bramev_event_score,42,42,42,0,23,0,0.181183
