scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
optimistic,100,bramev_global_rep,42,42,42,0,1,5,0.3103,0,duration,767,638,129,46,0,0,83,57,6,0,19,0,1,2978,1978,0.4136,0.2747,131.9
optimistic,100,bramev_global_rep,42,42,42,1,2,5,0.3914,0,duration,831,674,157,154,0,0,3,2,1,0,0,0,0,142,104,0.0197,0.0144,4.233
optimistic,100,bramev_global_rep,42,42,42,2,1,5,0.484,0,duration,403,334,69,66,0,0,3,1,1,0,1,0,0,83,20,0.0115,0.0028,3.217
optimistic,100,bramev_global_rep,42,42,42,3,1,5,0.5425,0,duration,739,612,127,95,0,0,32,23,4,0,5,0,0,1138,740,0.1581,0.1028,47.192
optimistic,100,bramev_global_rep,42,42,42,4,3,5,0.1541,0,duration,763,626,137,69,0,0,68,52,6,0,10,0,0,2567,1853,0.3565,0.2574,111.958
optimistic,100,bramev_global_rep,42,42,42,5,1,4,0.2828,0,duration,362,299,63,56,0,0,7,4,3,0,0,0,0,215,127,0.0373,0.022,6.708
optimistic,100,bramev_global_rep,42,42,42,6,0,6,0.5136,0,duration,300,244,56,53,0,0,3,2,1,0,0,0,0,57,22,0.0066,0.0025,1.733
optimistic,100,bramev_global_rep,42,42,42,7,1,6,0.4188,0,duration,405,339,66,60,0,0,6,3,0,0,3,0,0,186,89,0.0215,0.0103,10.625
optimistic,100,bramev_global_rep,42,42,42,8,0,5,0.5521,0,duration,357,292,65,64,0,0,1,1,0,0,0,0,0,38,36,0.0053,0.005,1.9
optimistic,100,bramev_global_rep,42,42,42,9,2,4,0.4791,0,duration,777,635,142,125,0,0,17,13,1,0,3,0,0,595,417,0.1033,0.0724,28.275
optimistic,100,bramev_global_rep,42,42,42,10,0,5,0.3573,0,duration,385,320,65,50,0,0,15,13,0,0,2,0,0,454,380,0.0631,0.0528,22.883
optimistic,100,bramev_global_rep,42,42,42,11,0,4,0.336,0,duration,820,690,130,58,0,0,72,52,9,0,11,0,0,2481,1655,0.4307,0.2873,102.892
optimistic,100,bramev_global_rep,42,42,42,12,3,6,0.2215,0,duration,774,644,130,127,0,0,3,3,0,0,0,0,0,91,84,0.0105,0.0097,5.25
optimistic,100,bramev_global_rep,42,42,42,13,3,4,0.4122,0,duration,331,261,70,56,0,0,14,9,3,0,2,0,0,429,289,0.0745,0.0502,16.567
optimistic,100,bramev_global_rep,42,42,42,14,3,4,0.3378,0,duration,766,642,124,111,0,0,13,11,1,0,1,0,0,435,328,0.0755,0.0569,19.075
optimistic,100,bramev_global_rep,42,42,42,15,0,5,0.4364,0,duration,377,303,74,49,0,0,25,17,4,0,4,0,0,961,611,0.1335,0.0849,38.308
optimistic,100,bramev_global_rep,42,42,42,16,2,6,0.4929,0,duration,297,231,66,66,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
optimistic,100,bramev_global_rep,42,42,42,17,2,4,0.6099,0,duration,476,388,88,87,0,0,1,1,0,0,0,0,0,24,22,0.0042,0.0038,1.6
