scenario,nb_cars,method,seed,world_seed,grid_seed,society_id,station_id,update_step,alpha
balance,100,bramev_global_rep,42,42,42,0,6,0,0.708626
balance,100,bramev_global_rep,42,42,42,0,6,1,0.662787
balance,100,bramev_global_rep,42,42,42,0,6,2,0.644842
balance,100,bramev_global_rep,42,42,42,0,6,3,0.607712
balance,100,bramev_global_rep,42,42,42,0,6,4,0.607712
balance,100,bramev_global_rep,42,42,42,0,6,5,0.59463
balance,100,bramev_global_rep,42,42,42,0,6,6,0.567563
balance,100,bramev_global_rep,42,42,42,0,6,7,0.548786
balance,100,bramev_global_rep,42,42,42,0,6,8,0.526861
balance,100,bramev_global_rep,42,42,42,0,6,9,0.522739
balance,100,bramev_global_rep,42,42,42,0,8,0,0.80801
balance,100,bramev_global_rep,42,42,42,0,8,1,0.752233
balance,100,bramev_global_rep,42,42,42,0,8,2,0.725343
balance,100,bramev_global_rep,42,42,42,0,8,3,0.680164
balance,100,bramev_global_rep,42,42,42,0,8,4,0.672919
balance,100,bramev_global_rep,42,42,42,0,8,5,0.653315
balance,100,bramev_global_rep,42,42,42,0,8,6,0.62038
balance,100,bramev_global_rep,42,42,42,0,8,7,0.596321
balance,100,bramev_global_rep,42,42,42,0,8,8,0.569643
balance,100,bramev_global_rep,42,42,42,0,8,9,0.561242
balance,100,bramev_global_rep,42,42,42,0,10,0,0.305265
balance,100,bramev_global_rep,42,42,42,0,10,1,0.299763
balance,100,bramev_global_rep,42,42,42,0,10,2,0.318119
balance,100,bramev_global_rep,42,42,42,0,10,3,0.313663
balance,100,bramev_global_rep,42,42,42,0,10,4,0.343067
balance,100,bramev_global_rep,42,42,42,0,10,5,0.356449
balance,100,bramev_global_rep,42,42,42,0,10,6,0.3532
balance,100,bramev_global_rep,42,42,42,0,10,7,0.35586
balance,100,bramev_global_rep,42,42,42,0,10,8,0.353228
balance,100,bramev_global_rep,42,42,42,0,10,9,0.366468
balance,100,bramev_global_rep,42,42,42,0,11,0,0.250242
balance,100,bramev_global_rep,42,42,42,0,11,1,0.250242
balance,100,bramev_global_rep,42,42,42,0,11,2,0.27355
balance,100,bramev_global_rep,42,42,42,0,11,3,0.27355
balance,100,bramev_global_rep,42,42,42,0,11,4,0.306967
balance,100,bramev_global_rep,42,42,42,0,11,5,0.323959
balance,100,bramev_global_rep,42,42,42,0,11,6,0.323959
balance,100,bramev_global_rep,42,42,42,0,11,7,0.329542
balance,100,bramev_global_rep,42,42,42,0,11,8,0.329542
balance,100,bramev_global_rep,42,42,42,0,11,9,0.345151
balance,100,bramev_global_rep,42,42,42,0,15,0,0.509227
balance,100,bramev_global_rep,42,42,42,0,15,1,0.483328
balance,100,bramev_global_rep,42,42,42,0,15,2,0.483328
balance,100,bramev_global_rep,42,42,42,0,15,3,0.462351
balance,100,bramev_global_rep,42,42,42,0,15,4,0.476887
balance,100,bramev_global_rep,42,42,42,0,15,5,0.476887
balance,100,bramev_global_rep,42,42,42,0,15,6,0.461594
balance,100,bramev_global_rep,42,42,42,0,15,7,0.453414
balance,100,bramev_global_rep,42,42,42,0,15,8,0.441027
balance,100,bramev_global_rep,42,42,42,0,15,9,0.445487
balance,100,bramev_global_rep,42,42,42,0,23,0,0.181183
balance,100,bramev_global_rep,42,42,42,0,23,1,0.188089
balance,100,bramev_global_rep,42,42,42,0,23,2,0.217613
balance,100,bramev_global_rep,42,42,42,0,23,3,0.223206
balance,100,bramev_global_rep,42,42,42,0,23,4,0.261657
balance,100,bramev_global_rep,42,42,42,0,23,5,0.28318
balance,100,bramev_global_rep,42,42,42,0,23,6,0.287258
balance,100,bramev_global_rep,42,42,42,0,23,7,0.296511
balance,100,bramev_global_rep,42,42,42,0,23,8,0.299814
balance,100,bramev_global_rep,42,42,42,0,23,9,0.318396
balance,100,bramev_global_rep,42,42,42,0,32,0,0.275578
balance,100,bramev_global_rep,42,42,42,0,32,1,0.273045
balance,100,bramev_global_rep,42,42,42,0,32,2,0.294073
balance,100,bramev_global_rep,42,42,42,0,32,3,0.292021
balance,100,bramev_global_rep,42,42,42,0,32,4,0.32359
balance,100,bramev_global_rep,42,42,42,0,32,5,0.33892
balance,100,bramev_global_rep,42,42,42,0,32,6,0.337424
balance,100,bramev_global_rep,42,42,42,0,32,7,0.34166
balance,100,bramev_global_rep,42,42,42,0,32,8,0.340449
balance,100,bramev_global_rep,42,42,42,0,32,9,0.354967
balance,100,bramev_global_rep,42,42,42,0,34,0,0.355302
balance,100,bramev_global_rep,42,42,42,0,34,1,0.344796
balance,100,bramev_global_rep,42,42,42,0,34,2,0.358649
balance,100,bramev_global_rep,42,42,42,0,34,3,0.350139
balance,100,bramev_global_rep,42,42,42,0,34,4,0.375897
balance,100,bramev_global_rep,42,42,42,0,34,5,0.385996
balance,100,bramev_global_rep,42,42,42,0,34,6,0.379792
balance,100,bramev_global_rep,42,42,42,0,34,7,0.379792
balance,100,bramev_global_rep,42,42,42,0,34,8,0.374767
