scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
balance,200,bramev_fixed_alpha,42,42,42,t00000-c00008,8,0,6,6,True,1,300039.8173329886,1107357.0495829917,303484.17679200065,0.02833301550708711,1410841.254708008
balance,200,bramev_fixed_alpha,42,42,42,t00000-c00020,20,0,10,10,True,1,300545.45066700666,1109926.738042006,300914.55770799075,0.0075830030255019665,1410841.3033329998
balance,200,bramev_fixed_alpha,42,42,42,t00000-c00024,24,0,12,12,True,1,300545.4206249851,1410841.1310419906,0.16945801326073706,0.00566698145121336,1410841.3061669853
balance,200,bramev_fixed_alpha,42,42,42,t00000-c00025,25,0,5,5,True,1,382143.43995801755,1410841.1034580204,0.19199997768737376,0.004209025064483285,1410841.2996670231
balance,200,bramev_fixed_alpha,42,42,42,t00000-c00033,33,0,5,5,True,1,300039.69241600134,1107356.9244579994,303484.3759580108,0.0038750004023313522,1410841.3042910106
balance,200,bramev_fixed_alpha,42,42,42,t00000-c00034,34,0,6,6,True,1,300747.66266701045,1110792.1880839858,300049.1074580059,0.003958004526793957,1410841.2994999962
balance,200,bramev_fixed_alpha,42,42,42,t00000-c00048,48,0,7,7,True,1,300747.6353329839,1107356.8703329947,303484.41787500633,0.0037919962778687477,1410841.2919999973
balance,200,bramev_fixed_alpha,42,42,42,t00000-c00059,59,0,6,6,True,1,382143.33112500026,1410840.994625003,0.28583299717865884,0.0034580007195472717,1410841.283916001
balance,200,bramev_fixed_alpha,42,42,42,t00000-c00068,68,0,6,6,True,1,300747.5825419824,1110792.1069999866,300049.1647919989,0.0035410048440098763,1410841.2753329903
balance,200,bramev_fixed_alpha,42,42,42,t00000-c00092,92,0,9,9,True,1,300545.2292499831,1410840.941499977,0.32466600532643497,0.0040000013541430235,1410841.2701659836
balance,200,bramev_fixed_alpha,42,42,42,t00000-c00099,99,0,5,5,True,1,302197.44129199535,1106142.3712919932,304698.88612499926,0.0033329997677356005,1410841.2607499922
balance,200,bramev_fixed_alpha,42,42,42,t00000-c00104,104,0,6,6,True,1,302197.41524997517,1110792.0264999848,300049.22174999956,0.0034580007195472717,1410841.251707985
