scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
balance,250,bramev_nearest_offer,42,42,42,0,1,5,0.2496,1,duration,656,344,312,101,0,0,211,125,37,10,36,3,0,7376,4298,1.0244,0.5969,290.567
balance,250,bramev_nearest_offer,42,42,42,1,2,5,0.5062,2,duration,714,274,440,417,0,0,23,14,6,0,2,1,0,756,420,0.105,0.0583,25.1
balance,250,bramev_nearest_offer,42,42,42,2,1,5,0.4233,1,duration,311,144,167,153,0,0,14,9,2,0,3,0,0,462,269,0.0642,0.0374,19.692
balance,250,bramev_nearest_offer,42,42,42,3,1,5,0.4817,1,duration,659,325,334,225,0,0,109,64,21,0,24,0,0,3903,2181,0.5421,0.3029,151.233
balance,250,bramev_nearest_offer,42,42,42,4,3,5,0.1534,3,duration,632,279,353,154,0,0,199,117,41,10,29,0,2,6786,3907,0.9425,0.5426,264.408
balance,250,bramev_nearest_offer,42,42,42,5,1,4,0.2221,1,duration,343,164,179,144,0,0,35,21,5,0,8,1,0,1570,874,0.2726,0.1517,59.017
balance,250,bramev_nearest_offer,42,42,42,6,0,6,0.4484,0,duration,273,122,151,144,0,0,7,5,1,0,1,0,0,279,205,0.0323,0.0237,11.192
balance,250,bramev_nearest_offer,42,42,42,7,1,6,0.358,1,duration,302,142,160,138,0,0,22,15,3,0,4,0,0,788,549,0.0912,0.0635,34.325
balance,250,bramev_nearest_offer,42,42,42,8,0,5,0.4869,0,duration,320,124,196,175,0,0,21,10,9,0,2,0,0,839,387,0.1165,0.0537,22.825
balance,250,bramev_nearest_offer,42,42,42,9,2,4,0.5938,2,duration,668,248,420,375,0,0,45,34,4,0,5,2,0,1589,1046,0.2759,0.1816,68.458
balance,250,bramev_nearest_offer,42,42,42,10,0,5,0.2921,0,duration,334,137,197,146,0,1,51,26,8,0,17,0,0,2013,993,0.2796,0.1379,81.767
balance,250,bramev_nearest_offer,42,42,42,11,0,4,0.2708,0,duration,674,311,363,124,0,0,239,148,40,26,24,1,0,6614,4179,1.1483,0.7255,272.817
balance,250,bramev_nearest_offer,42,42,42,12,3,6,0.2208,3,duration,698,323,375,352,0,0,23,15,4,1,2,1,0,828,520,0.0958,0.0602,30.5
balance,250,bramev_nearest_offer,42,42,42,13,3,4,0.4115,3,duration,323,137,186,128,0,1,58,40,8,0,10,0,0,1947,1314,0.338,0.2281,84.033
balance,250,bramev_nearest_offer,42,42,42,14,3,4,0.337,3,duration,648,285,363,281,0,0,82,55,11,2,13,1,0,2869,1789,0.4981,0.3106,125.575
balance,250,bramev_nearest_offer,42,42,42,15,0,5,0.3711,0,duration,316,137,179,119,0,0,60,34,10,0,16,0,0,2121,1133,0.2946,0.1574,89.342
balance,250,bramev_nearest_offer,42,42,42,16,2,6,0.6077,2,duration,269,98,171,165,0,0,6,2,2,0,2,0,0,187,52,0.0216,0.006,7.267
balance,250,bramev_nearest_offer,42,42,42,17,2,4,0.7247,2,duration,402,119,283,256,0,0,27,16,6,0,4,1,0,1059,570,0.1839,0.099,34.733
balance,250,bramev_nearest_offer,42,42,42,18,2,5,0.7357,2,duration,402,136,266,175,0,0,91,53,20,0,15,3,0,3350,1649,0.4653,0.229,118.508
balance,250,bramev_nearest_offer,42,42,42,19,3,6,0.3916,3,duration,300,123,177,158,0,0,19,12,5,0,2,0,0,654,406,0.0757,0.047,23.308
balance,250,bramev_nearest_offer,42,42,42,20,2,4,0.598,2,duration,474,178,296,288,0,0,8,2,4,0,2,0,0,261,49,0.0453,0.0085,6.5
balance,250,bramev_nearest_offer,42,42,42,21,2,6,0.716,2,duration,200,69,131,113,0,0,18,13,3,0,2,0,0,645,445,0.0747,0.0515,26.742
