scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
pessimistic,150,bramev_nearest_offer,42,42,42,0,1,5,0.3358,1,duration,733,567,166,55,0,0,111,52,26,0,33,0,0,4077,1677,0.5663,0.2329,157.492
pessimistic,150,bramev_nearest_offer,42,42,42,1,2,5,0.5326,2,duration,819,607,212,202,0,0,10,5,3,0,2,0,0,387,188,0.0537,0.0261,13.033
pessimistic,150,bramev_nearest_offer,42,42,42,2,1,5,0.5094,1,duration,325,256,69,65,0,0,4,1,3,0,0,0,0,140,37,0.0194,0.0051,1.625
pessimistic,150,bramev_nearest_offer,42,42,42,3,1,5,0.5679,1,duration,806,607,199,108,0,0,91,34,25,0,31,0,1,3212,1178,0.4461,0.1636,119.808
pessimistic,150,bramev_nearest_offer,42,42,42,4,3,5,0.2349,3,duration,747,566,181,79,0,0,102,46,16,1,36,3,0,3711,1577,0.5154,0.219,155.317
pessimistic,150,bramev_nearest_offer,42,42,42,5,1,4,0.3082,1,duration,394,291,103,79,0,0,24,6,8,0,9,0,1,715,168,0.1241,0.0292,23.908
pessimistic,150,bramev_nearest_offer,42,42,42,6,0,6,0.4544,0,duration,312,231,81,75,0,0,6,2,2,0,2,0,0,219,61,0.0253,0.0071,6.325
pessimistic,150,bramev_nearest_offer,42,42,42,7,1,6,0.4442,1,duration,324,259,65,50,0,0,15,8,3,0,4,0,0,494,240,0.0572,0.0278,21.367
pessimistic,150,bramev_nearest_offer,42,42,42,8,0,5,0.4929,0,duration,405,291,114,101,0,0,13,8,2,0,3,0,0,479,296,0.0665,0.0411,21.325
pessimistic,150,bramev_nearest_offer,42,42,42,9,2,4,0.6202,2,duration,785,566,219,182,0,0,37,15,5,0,16,1,0,1514,553,0.2628,0.096,60.375
pessimistic,150,bramev_nearest_offer,42,42,42,10,0,5,0.2981,0,duration,391,281,110,71,0,0,39,22,9,0,8,0,0,1505,898,0.209,0.1247,60.017
pessimistic,150,bramev_nearest_offer,42,42,42,11,0,4,0.2768,0,duration,905,679,226,81,0,0,145,50,28,4,61,2,0,5311,1933,0.922,0.3356,199.942
pessimistic,150,bramev_nearest_offer,42,42,42,12,3,6,0.3023,3,duration,839,633,206,190,0,0,16,8,5,0,3,0,0,584,262,0.0676,0.0303,21.208
