scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
balance,100,bramev_event_score,42,42,42,0,1,5,0.4553,1,event,192,45,147,44,0,0,103,57,15,0,30,1,0,3829,2026,0.5318,0.2814,153.733
balance,100,bramev_event_score,42,42,42,1,2,5,0.4676,2,event,223,27,196,189,0,0,7,4,2,0,1,0,0,324,210,0.045,0.0292,9.4
balance,100,bramev_event_score,42,42,42,2,1,5,0.6289,1,event,109,8,101,93,0,0,8,6,1,0,0,1,0,292,174,0.0406,0.0242,9.583
balance,100,bramev_event_score,42,42,42,3,1,5,0.6874,1,event,228,8,220,165,0,0,55,32,13,0,10,0,0,2069,1089,0.2874,0.1512,74.025
balance,100,bramev_event_score,42,42,42,4,3,5,0.2308,3,event,193,44,149,84,0,0,65,39,11,0,15,0,0,2255,1210,0.3132,0.1681,96.033
balance,100,bramev_event_score,42,42,42,5,1,4,0.4277,1,event,112,30,82,70,0,0,12,7,3,0,2,0,0,430,233,0.0747,0.0405,16.183
balance,100,bramev_event_score,42,42,42,6,0,6,0.5057,0,event,92,3,89,87,0,0,2,2,0,0,0,0,0,110,105,0.0127,0.0122,3.667
balance,100,bramev_event_score,42,42,42,7,1,6,0.5637,1,event,106,16,90,81,0,0,9,6,0,0,3,0,0,314,218,0.0363,0.0252,16.425
balance,100,bramev_event_score,42,42,42,8,0,5,0.5442,0,event,115,7,108,102,0,0,6,4,1,0,1,0,0,229,129,0.0318,0.0179,8.142
balance,100,bramev_event_score,42,42,42,9,2,4,0.5552,2,event,199,29,170,147,0,0,23,16,2,0,5,0,0,793,470,0.1377,0.0816,36.225
balance,100,bramev_event_score,42,42,42,10,0,5,0.3494,0,event,115,19,96,68,0,0,28,19,3,0,6,0,0,1047,679,0.1454,0.0943,43.833
balance,100,bramev_event_score,42,42,42,11,0,4,0.3281,0,event,212,43,169,75,0,0,94,56,18,0,19,1,0,3516,1936,0.6104,0.3361,127.375
balance,100,bramev_event_score,42,42,42,12,3,6,0.2982,3,event,233,28,205,196,0,0,9,7,1,0,1,0,0,309,228,0.0358,0.0264,13.325
balance,100,bramev_event_score,42,42,42,13,3,4,0.4889,3,event,112,1,111,82,0,0,29,20,5,0,4,0,0,1165,753,0.2023,0.1307,43.833
balance,100,bramev_event_score,42,42,42,14,3,4,0.4145,3,event,203,25,178,147,0,0,31,21,4,0,6,0,0,1171,720,0.2033,0.125,49.633
balance,100,bramev_event_score,42,42,42,15,0,5,0.4284,0,event,109,11,98,66,0,0,32,16,8,0,8,0,0,1117,526,0.1551,0.0731,39.625
balance,100,bramev_event_score,42,42,42,16,2,6,0.5691,2,event,103,11,92,87,0,0,5,1,2,0,2,0,0,218,47,0.0252,0.0054,5.492
