scenario,nb_cars,method,seed,world_seed,grid_seed,society_id,station_id,update_step,alpha
balance,150,bramev_nearest_offer,42,42,42,0,6,0,0.708626
balance,150,bramev_nearest_offer,42,42,42,0,6,1,0.662787
balance,150,bramev_nearest_offer,42,42,42,0,6,2,0.644842
balance,150,bramev_nearest_offer,42,42,42,0,6,3,0.607712
balance,150,bramev_nearest_offer,42,42,42,0,6,4,0.574296
balance,150,bramev_nearest_offer,42,42,42,0,6,5,0.569216
balance,150,bramev_nearest_offer,42,42,42,0,6,6,0.557441
balance,150,bramev_nearest_offer,42,42,42,0,6,7,0.533081
balance,150,bramev_nearest_offer,42,42,42,0,6,8,0.511156
balance,150,bramev_nearest_offer,42,42,42,0,6,9,0.491425
balance,150,bramev_nearest_offer,42,42,42,0,8,0,0.80801
balance,150,bramev_nearest_offer,42,42,42,0,8,1,0.752233
balance,150,bramev_nearest_offer,42,42,42,0,8,2,0.725343
balance,150,bramev_nearest_offer,42,42,42,0,8,3,0.680164
balance,150,bramev_nearest_offer,42,42,42,0,8,4,0.639502
balance,150,bramev_nearest_offer,42,42,42,0,8,5,0.627901
balance,150,bramev_nearest_offer,42,42,42,0,8,6,0.610258
balance,150,bramev_nearest_offer,42,42,42,0,8,7,0.580616
balance,150,bramev_nearest_offer,42,42,42,0,8,8,0.553938
balance,150,bramev_nearest_offer,42,42,42,0,8,9,0.529928
balance,150,bramev_nearest_offer,42,42,42,0,10,0,0.305265
balance,150,bramev_nearest_offer,42,42,42,0,10,1,0.299763
balance,150,bramev_nearest_offer,42,42,42,0,10,2,0.318119
balance,150,bramev_nearest_offer,42,42,42,0,10,3,0.313663
balance,150,bramev_nearest_offer,42,42,42,0,10,4,0.309651
balance,150,bramev_nearest_offer,42,42,42,0,10,5,0.331035
balance,150,bramev_nearest_offer,42,42,42,0,10,6,0.343079
balance,150,bramev_nearest_offer,42,42,42,0,10,7,0.340155
balance,150,bramev_nearest_offer,42,42,42,0,10,8,0.337523
balance,150,bramev_nearest_offer,42,42,42,0,10,9,0.335154
balance,150,bramev_nearest_offer,42,42,42,0,11,0,0.250242
balance,150,bramev_nearest_offer,42,42,42,0,11,1,0.250242
balance,150,bramev_nearest_offer,42,42,42,0,11,2,0.27355
balance,150,bramev_nearest_offer,42,42,42,0,11,3,0.27355
balance,150,bramev_nearest_offer,42,42,42,0,11,4,0.27355
balance,150,bramev_nearest_offer,42,42,42,0,11,5,0.298544
balance,150,bramev_nearest_offer,42,42,42,0,11,6,0.313837
balance,150,bramev_nearest_offer,42,42,42,0,11,7,0.313837
balance,150,bramev_nearest_offer,42,42,42,0,11,8,0.313837
balance,150,bramev_nearest_offer,42,42,42,0,11,9,0.313837
balance,150,bramev_nearest_offer,42,42,42,0,15,0,0.509227
balance,150,bramev_nearest_offer,42,42,42,0,15,1,0.483328
balance,150,bramev_nearest_offer,42,42,42,0,15,2,0.483328
balance,150,bramev_nearest_offer,42,42,42,0,15,3,0.462351
balance,150,bramev_nearest_offer,42,42,42,0,15,4,0.443471
balance,150,bramev_nearest_offer,42,42,42,0,15,5,0.451472
balance,150,bramev_nearest_offer,42,42,42,0,15,6,0.451472
balance,150,bramev_nearest_offer,42,42,42,0,15,7,0.437709
balance,150,bramev_nearest_offer,42,42,42,0,15,8,0.425322
balance,150,bramev_nearest_offer,42,42,42,0,15,9,0.414173
balance,150,bramev_nearest_offer,42,42,42,0,23,0,0.181183
balance,150,bramev_nearest_offer,42,42,42,0,23,1,0.188089
balance,150,bramev_nearest_offer,42,42,42,0,23,2,0.217613
balance,150,bramev_nearest_offer,42,42,42,0,23,3,0.223206
balance,150,bramev_nearest_offer,42,42,42,0,23,4,0.228241
balance,150,bramev_nearest_offer,42,42,42,0,23,5,0.257766
balance,150,bramev_nearest_offer,42,42,42,0,23,6,0.277136
balance,150,bramev_nearest_offer,42,42,42,0,23,7,0.280806
balance,150,bramev_nearest_offer,42,42,42,0,23,8,0.284109
balance,150,bramev_nearest_offer,42,42,42,0,23,9,0.287082
balance,150,bramev_nearest_offer,42,42,42,0,32,0,0.275578
balance,150,bramev_nearest_offer,42,42,42,0,32,1,0.273045
balance,150,bramev_nearest_offer,42,42,42,0,32,2,0.294073
balance,150,bramev_nearest_offer,42,42,42,0,32,3,0.292021
