scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
balance,200,bramev_event_score,42,42,42,0,1,5,0.3026,1,event,405,76,329,146,0,0,183,110,31,2,37,2,1,6938,4071,0.9636,0.5654,271.858
balance,200,bramev_event_score,42,42,42,1,2,5,0.5065,2,event,430,61,369,360,0,0,9,6,2,0,1,0,0,413,252,0.0574,0.035,13.5
balance,200,bramev_event_score,42,42,42,2,1,5,0.4762,1,event,217,31,186,172,0,0,14,10,1,0,2,1,0,510,302,0.0708,0.0419,20.942
balance,200,bramev_event_score,42,42,42,3,1,5,0.5347,1,event,462,30,432,301,0,1,131,81,23,0,26,0,1,4560,2661,0.6333,0.3696,183.325
balance,200,bramev_event_score,42,42,42,4,3,5,0.2391,3,event,377,82,295,174,0,0,121,66,25,0,29,1,0,4247,2134,0.5899,0.2964,170.325
balance,200,bramev_event_score,42,42,42,5,1,4,0.275,1,event,220,25,195,172,0,0,23,13,6,0,4,0,0,890,467,0.1545,0.0811,28.975
balance,200,bramev_event_score,42,42,42,6,0,6,0.4868,0,event,184,17,167,160,0,0,7,3,1,0,3,0,0,290,137,0.0336,0.0159,10.583
balance,200,bramev_event_score,42,42,42,7,1,6,0.411,1,event,222,36,186,163,0,0,23,12,3,0,8,0,0,888,476,0.1028,0.0551,39.65
balance,200,bramev_event_score,42,42,42,8,0,5,0.5253,0,event,212,12,200,191,0,0,9,8,0,0,1,0,0,328,283,0.0456,0.0393,17.292
balance,200,bramev_event_score,42,42,42,9,2,4,0.5941,2,event,394,55,339,290,0,0,49,36,7,0,6,0,0,1642,1069,0.2851,0.1856,71.608
balance,200,bramev_event_score,42,42,42,10,0,5,0.3305,0,event,238,46,192,147,0,0,45,27,7,0,11,0,0,1516,931,0.2106,0.1293,68.2
balance,200,bramev_event_score,42,42,42,11,0,4,0.3092,0,event,425,101,324,186,0,0,138,77,37,1,21,2,0,5194,2687,0.9017,0.4665,177.5
balance,200,bramev_event_score,42,42,42,12,3,6,0.3065,3,event,484,73,411,379,0,0,32,19,6,0,7,0,0,1175,624,0.136,0.0722,46.817
balance,200,bramev_event_score,42,42,42,13,3,4,0.4972,3,event,218,16,202,153,0,0,49,32,8,0,8,1,0,1909,1215,0.3314,0.2109,75.908
balance,200,bramev_event_score,42,42,42,14,3,4,0.4228,3,event,404,61,343,279,0,0,64,39,7,0,17,1,0,2316,1350,0.4021,0.2344,97.725
balance,200,bramev_event_score,42,42,42,15,0,5,0.4095,0,event,228,36,192,126,0,0,66,37,13,0,16,0,0,2520,1339,0.35,0.186,96.0
balance,200,bramev_event_score,42,42,42,16,2,6,0.608,2,event,195,31,164,156,0,0,8,4,3,0,1,0,0,272,114,0.0315,0.0132,7.067
balance,200,bramev_event_score,42,42,42,17,2,4,0.725,2,event,293,5,288,274,0,0,14,8,2,0,3,1,0,492,246,0.0854,0.0427,19.825
balance,200,bramev_event_score,42,42,42,18,2,5,0.7359,2,event,295,4,291,214,0,0,77,46,14,0,16,1,0,2886,1603,0.4008,0.2226,110.342
balance,200,bramev_event_score,42,42,42,19,3,6,0.4773,3,event,208,19,189,177,0,0,12,8,1,0,3,0,0,428,314,0.0495,0.0363,20.783
balance,200,bramev_event_score,42,42,42,20,2,4,0.5983,2,event,320,43,277,270,0,0,7,4,2,0,1,0,0,245,142,0.0425,0.0247,8.225
balance,200,bramev_event_score,42,42,42,21,2,6,0.7162,2,event,162,2,160,146,0,0,14,9,5,0,0,0,0,443,239,0.0513,0.0277,13.158
balance,200,bramev_event_score,42,42,42,22,2,4,0.6179,2,event,360,50,310,236,0,0,74,37,22,1,13,1,0,2672,1320,0.4639,0.2292,89.55
balance,200,bramev_event_score,42,42,42,23,0,4,0.2825,0,event,210,54,156,131,0,0,25,17,3,0,4,1,0,853,529,0.1481,0.0918,37.942
balance,200,bramev_event_score,42,42,42,24,1,4,0.5381,1,event,438,38,400,392,0,0,8,5,1,0,1,1,0,323,190,0.0561,0.033,11.1
balance,200,bramev_event_score,42,42,42,25,2,6,0.6535,2,event,400,35,365,290,0,0,75,30,21,0,23,1,0,2708,968,0.3134,0.112,89.483
balance,200,bramev_event_score,42,42,42,26,3,5,0.2463,3,event,435,113,322,140,0,0,182,110,33,5,32,1,1,6106,3513,0.8481,0.4879,245.892
balance,200,bramev_event_score,42,42,42,27,2,4,0.5598,2,event,220,35,185,166,0,0,19,8,6,0,5,0,0,658,285,0.1142,0.0495,22.058
balance,200,bramev_event_score,42,42,42,28,3,4,0.531,3,event,371,21,350,297,0,0,53,39,8,0,6,0,0,1781,1145,0.3092,0.1988,76.817
balance,200,bramev_event_score,42,42,42,29,3,5,0.2689,3,event,414,94,320,225,0,0,95,54,19,0,22,0,0,3482,1838,0.4836,0.2553,136.8
balance,200,bramev_event_score,42,42,42,30,1,6,0.23,1,event,430,100,330,208,0,0,122,75,19,0,25,3,0,4762,2665,0.5512,0.3084,185.1
balance,200,bramev_event_score,42,42,42,31,2,5,0.591,2,event,235,36,199,158,0,0,41,26,6,0,9,0,0,1590,934,0.2208,0.1297,61.125
balance,200,bramev_event_score,42,42,42,32,0,5,0.319,0,event,120,24,96,72,0,0,24,16,6,0,2,0,0,871,541,0.121,0.0751,31.533
balance,200,bramev_event_score,42,42,42,33,1,4,0.4495,1,event,123,17,106,94,0,0,12,6,2,0,4,0,0,494,287,0.0858,0.0498,20.433
balance,200,bramev_event_score,42,42,42,34,0,5,0.3499,0,event,113,26,87,83,0,0,4,2,0,0,2,0,0,199,91,0.0276,0.0126,9.083
balance,200,bramev_event_score,42,42,42,35,0,6,0.4497,0,event,217,27,190,152,0,0,38,29,5,0,4,0,0,1330,966,0.1539,0.1118,61.142
balance,200,bramev_event_score,42,42,42,36,3,6,0.3449,3,event,227,32,195,170,0,0,25,19,3,0,2,1,0,942,654,0.109,0.0757,40.542
balance,200,bramev_event_score,42,42,42,37,0,4,0.4568,0,event,448,66,382,353,0,0,29,15,9,0,5,0,0,1199,596,0.2082,0.1035,39.192
balance,200,bramev_event_score,42,42,42,38,3,6,0.49,3,event,529,49,480,462,0,0,18,11,5,0,2,0,0,703,451,0.0814,0.0522,26.033
balance,200,bramev_event_score,42,42,42,39,1,6,0.4399,1,event,232,24,208,175,0,0,33,17,10,0,6,0,0,1153,569,0.1334,0.0659,39.692
