scenario,nb_cars,method,seed,world_seed,grid_seed,station_id,society_id,nb_charg_spot,alpha,score_index,score_weighting,nb_request,nb_rejected_request,nb_offer_issued,nb_offer_expired,nb_confirm_refused,nb_stale_confirm,nb_reservations,nb_pres,nb_no_show,nb_early_canc,nb_late_canc,nb_breakdown_canc,nb_unresolved,nb_slots_reserved,nb_slots_served,occupancy_rate,service_rate,demand_kwh
optimistic,200,bramev_nearest_offer,42,42,42,0,1,5,0.4509,1,duration,347,84,263,102,0,0,161,115,14,2,30,0,0,5642,3938,0.7836,0.5469,251.508
optimistic,200,bramev_nearest_offer,42,42,42,1,2,5,0.5029,2,duration,442,92,350,341,0,0,9,8,0,0,1,0,0,401,328,0.0557,0.0456,15.808
optimistic,200,bramev_nearest_offer,42,42,42,2,1,5,0.6245,1,duration,201,55,146,138,0,0,8,5,3,0,0,0,0,292,181,0.0406,0.0251,8.1
optimistic,200,bramev_nearest_offer,42,42,42,3,1,5,0.683,1,duration,449,131,318,235,0,0,83,65,8,1,9,0,0,2813,2075,0.3907,0.2882,129.967
optimistic,200,bramev_nearest_offer,42,42,42,4,3,5,0.1502,3,duration,403,94,309,165,0,0,144,98,17,1,28,0,0,5048,3356,0.7011,0.4661,219.583
optimistic,200,bramev_nearest_offer,42,42,42,5,1,4,0.4233,1,duration,194,50,144,125,0,0,19,18,1,0,0,0,0,735,674,0.1276,0.117,32.492
optimistic,200,bramev_nearest_offer,42,42,42,6,0,6,0.4511,0,duration,168,37,131,127,0,0,4,4,0,0,0,0,0,96,88,0.0111,0.0102,5.058
optimistic,200,bramev_nearest_offer,42,42,42,7,1,6,0.5593,1,duration,201,57,144,127,0,0,17,11,3,0,3,0,0,651,417,0.0753,0.0483,25.125
optimistic,200,bramev_nearest_offer,42,42,42,8,0,5,0.4896,0,duration,194,43,151,139,0,0,12,9,1,0,2,0,0,393,274,0.0546,0.0381,18.292
optimistic,200,bramev_nearest_offer,42,42,42,9,2,4,0.5906,2,duration,423,84,339,297,0,0,42,32,3,0,7,0,0,1535,1108,0.2665,0.1924,72.242
optimistic,200,bramev_nearest_offer,42,42,42,10,0,5,0.2949,0,duration,203,48,155,123,0,0,32,26,1,0,5,0,0,1060,844,0.1472,0.1172,54.733
optimistic,200,bramev_nearest_offer,42,42,42,11,0,4,0.2736,0,duration,407,84,323,126,0,2,197,147,21,14,14,1,0,5893,4306,1.0231,0.7476,252.225
optimistic,200,bramev_nearest_offer,42,42,42,12,3,6,0.2176,3,duration,460,118,342,321,0,0,21,15,1,0,5,0,0,724,435,0.0838,0.0503,32.025
optimistic,200,bramev_nearest_offer,42,42,42,13,3,4,0.4083,3,duration,213,44,169,118,0,1,51,40,5,0,6,0,0,1802,1347,0.3128,0.2339,78.817
optimistic,200,bramev_nearest_offer,42,42,42,14,3,4,0.3339,3,duration,366,97,269,220,0,0,49,42,1,1,5,0,0,1743,1435,0.3026,0.2491,83.242
optimistic,200,bramev_nearest_offer,42,42,42,15,0,5,0.3739,0,duration,216,35,181,118,0,0,63,46,6,0,11,0,0,2354,1677,0.3269,0.2329,103.208
optimistic,200,bramev_nearest_offer,42,42,42,16,2,6,0.6044,2,duration,173,28,145,141,0,0,4,4,0,0,0,0,0,107,100,0.0124,0.0116,5.833
optimistic,200,bramev_nearest_offer,42,42,42,17,2,4,0.7214,2,duration,252,54,198,189,0,0,9,7,0,0,2,0,0,288,222,0.05,0.0385,15.792
optimistic,200,bramev_nearest_offer,42,42,42,18,2,5,0.7324,2,duration,256,47,209,159,0,0,50,42,2,0,6,0,0,1895,1437,0.2632,0.1996,85.325
optimistic,200,bramev_nearest_offer,42,42,42,19,3,6,0.3884,3,duration,174,46,128,117,0,0,11,9,0,0,2,0,0,406,327,0.047,0.0378,19.258
optimistic,200,bramev_nearest_offer,42,42,42,20,2,4,0.5947,2,duration,304,58,246,238,0,0,8,6,0,0,2,0,0,282,175,0.049,0.0304,14.083
optimistic,200,bramev_nearest_offer,42,42,42,21,2,6,0.7127,2,duration,114,18,96,91,0,0,5,3,0,0,2,0,0,146,99,0.0169,0.0115,7.783
optimistic,200,bramev_nearest_offer,42,42,42,22,2,4,0.6144,2,duration,389,85,304,224,0,0,80,60,6,2,12,0,0,2611,1856,0.4533,0.3222,125.95
optimistic,200,bramev_nearest_offer,42,42,42,23,0,4,0.2468,0,duration,195,30,165,128,0,0,37,27,4,0,6,0,0,1259,887,0.2186,0.154,56.692
optimistic,200,bramev_nearest_offer,42,42,42,24,1,4,0.6864,1,duration,449,100,349,335,0,0,14,10,1,0,3,0,0,484,335,0.084,0.0582,23.125
optimistic,200,bramev_nearest_offer,42,42,42,25,2,6,0.65,2,duration,346,59,287,225,0,0,62,48,7,0,7,0,0,2270,1641,0.2627,0.1899,98.025
optimistic,200,bramev_nearest_offer,42,42,42,26,3,5,0.1574,3,duration,414,114,300,115,0,0,185,140,15,4,26,0,0,5919,4478,0.8221,0.6219,262.083
optimistic,200,bramev_nearest_offer,42,42,42,27,2,4,0.5563,2,duration,194,31,163,149,0,0,14,13,0,0,1,0,0,463,407,0.0804,0.0707,25.55
optimistic,200,bramev_nearest_offer,42,42,42,28,3,4,0.4421,3,duration,383,91,292,256,0,0,36,24,2,0,10,0,0,1246,807,0.2163,0.1401,59.35
optimistic,200,bramev_nearest_offer,42,42,42,29,3,5,0.1799,3,duration,348,77,271,204,0,0,67,49,7,0,9,1,1,2352,1630,0.3267,0.2264,97.9
optimistic,200,bramev_nearest_offer,42,42,42,30,1,6,0.3783,1,duration,405,115,290,236,0,0,54,37,10,0,7,0,0,2042,1280,0.2363,0.1481,78.267
optimistic,200,bramev_nearest_offer,42,42,42,31,2,5,0.5874,2,duration,236,42,194,152,0,0,42,25,8,0,9,0,0,1327,755,0.1843,0.1049,55.408
optimistic,200,bramev_nearest_offer,42,42,42,32,0,5,0.2834,0,duration,75,14,61,48,0,0,13,12,0,0,1,0,0,456,412,0.0633,0.0572,22.017
optimistic,200,bramev_nearest_offer,42,42,42,33,1,4,0.5978,1,duration,90,17,73,67,0,0,6,6,0,0,0,0,0,251,239,0.0436,0.0415,11.233
optimistic,200,bramev_nearest_offer,42,42,42,34,0,5,0.3143,0,duration,82,17,65,60,0,0,5,4,0,0,1,0,0,205,147,0.0285,0.0204,10.308
optimistic,200,bramev_nearest_offer,42,42,42,35,0,6,0.414,0,duration,193,26,167,131,0,0,36,30,3,0,3,0,0,1200,944,0.1389,0.1093,59.508
optimistic,200,bramev_nearest_offer,42,42,42,36,3,6,0.256,3,duration,212,56,156,142,0,0,14,9,3,0,2,0,0,484,285,0.056,0.033,18.75
optimistic,200,bramev_nearest_offer,42,42,42,37,0,4,0.4211,0,duration,462,87,375,352,0,0,23,19,2,0,2,0,0,959,738,0.1665,0.1281,40.125
optimistic,200,bramev_nearest_offer,42,42,42,38,3,6,0.4011,3,duration,485,130,355,339,0,0,16,12,2,0,2,0,0,536,394,0.062,0.0456,24.317
optimistic,200,bramev_nearest_offer,42,42,42,39,1,6,0.5882,1,duration,223,45,178,149,0,0,29,17,6,0,6,0,0,1030,564,0.1192,0.0653,39.233
