scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,40,multistation_rep,42,42,42,t00000-c00008,8,0,2,0,2,True,1,107.72875003749505,326.69895800063387,93.6146670137532,0.012958014849573374,420.32658302923664
pessimistic,40,multistation_rep,42,42,42,t00000-c00020,20,0,3,0,3,True,1,229.98274996643886,396.0009159636684,24.372917017899454,0.006582995411008596,420.38041597697884
pessimistic,40,multistation_rep,42,42,42,t00000-c00024,24,0,1,0,1,True,1,229.9603329738602,229.9603329738602,190.42120804078877,0.004416971933096647,420.38595798658207
pessimistic,40,multistation_rep,42,42,42,t00000-c00025,25,0,1,0,1,True,1,395.9577499772422,395.9577499772422,24.42466700449586,0.0034999684430658817,420.3859169501811
pessimistic,40,multistation_rep,42,42,42,t00000-c00033,33,0,1,0,1,True,1,107.63412504456937,107.63412504456937,312.7632919931784,0.004082976374775171,420.4015000141226
pessimistic,40,multistation_rep,42,42,42,t00000-c00034,34,0,2,0,2,True,1,254.10249998094514,420.1877909945324,0.2097089891321957,0.0037080026231706142,420.4012079862878
pessimistic,40,multistation_rep,42,42,42,t00001-c00025,25,1,1,0,1,True,1,34.196415974292904,34.196415974292904,0.006084039341658354,0.0070829992182552814,34.20958301285282
pessimistic,40,multistation_rep,42,42,42,t00011-c00019,19,11,3,0,3,True,1,22.515124990604818,91.80920798098668,0.010791991371661425,0.012416043318808079,91.83241601567715
pessimistic,40,multistation_rep,42,42,42,t00012-c00019,19,12,3,0,1,True,1,76.30133302882314,76.30133302882314,6.441708013880998,0.015208963304758072,82.7582500060089
pessimistic,40,multistation_rep,42,42,42,t00021-c00005,5,21,1,0,1,True,1,11.1951669678092,11.1951669678092,0.006667047273367643,0.009124982170760632,11.210958997253329
pessimistic,40,multistation_rep,42,42,42,t00022-c00031,31,22,1,0,1,True,1,24.449000018648803,24.449000018648803,0.005540961865335703,0.006875023245811462,24.46141600375995
pessimistic,40,multistation_rep,42,42,42,t00025-c00037,37,25,2,0,2,True,1,31.05687501374632,50.22695899242535,0.010166026186197996,0.009624985978007317,50.24675000458956
pessimistic,40,multistation_rep,42,42,42,t00026-c00037,37,26,4,0,4,True,1,40.15691700624302,113.68962499545887,0.010458054021000862,0.00933394767343998,113.70941699715331
pessimistic,40,multistation_rep,42,42,42,t00027-c00037,37,27,3,0,1,True,1,32.60583296651021,32.60583296651021,5.461583030410111,0.013291952200233936,38.08070794912055
pessimistic,40,multistation_rep,42,42,42,t00030-c00016,16,30,2,0,2,True,1,53.60245902556926,85.97337501123548,0.008541974239051342,0.009333016350865364,85.99125000182539
pessimistic,40,multistation_rep,42,42,42,t00031-c00016,16,31,4,1,1,True,1,75.53495903266594,75.53495903266594,14.304999960586429,0.010540999937802553,89.85049999319017
pessimistic,40,multistation_rep,42,42,42,t00038-c00010,10,38,3,0,3,True,1,39.72670901566744,115.07891700603068,0.013582990504801273,0.01633400097489357,115.10883399751037
pessimistic,40,multistation_rep,42,42,42,t00039-c00005,5,39,9,3,4,True,1,387.0447909575887,433.35879099322483,9.666666970588267,0.01129199517890811,443.036749958992
pessimistic,40,multistation_rep,42,42,42,t00039-c00010,10,39,3,0,1,True,1,221.7468749731779,221.7468749731779,72.92662502732128,0.02216699067503214,294.6956669911742
pessimistic,40,multistation_rep,42,42,42,t00039-c00014,14,39,3,0,3,True,1,87.22008299082518,283.41791598359123,11.323834012728184,0.006999995093792677,294.7487499914132
pessimistic,40,multistation_rep,42,42,42,t00040-c00033,33,40,1,0,1,True,1,35.91595799662173,35.91595799662173,21.261333022266626,0.018000020645558834,57.19529103953391
pessimistic,40,multistation_rep,42,42,42,t00044-c00005,5,44,2,0,1,True,1,43.71054098010063,43.71054098010063,5.8090839884243906,0.009333016350865364,49.52895798487589
pessimistic,40,multistation_rep,42,42,42,t00044-c00027,27,44,1,0,1,True,1,33.0614999984391,33.0614999984391,16.478749981615692,0.005250039976090193,49.545500020030886
pessimistic,40,multistation_rep,42,42,42,t00045-c00002,2,45,3,0,3,True,1,32.122708042152226,104.6435420284979,0.011582975275814533,0.01225003506988287,104.6673750388436
pessimistic,40,multistation_rep,42,42,42,t00050-c00007,7,50,1,0,1,True,1,69.95695899240673,69.95695899240673,0.008040980901569128,0.009541981853544712,69.97454195516184
pessimistic,40,multistation_rep,42,42,42,t00050-c00013,13,50,1,0,1,True,1,69.92650002939627,69.92650002939627,0.08208397775888443,0.004791014362126589,70.01337502151728
pessimistic,40,multistation_rep,42,42,42,t00051-c00013,13,51,1,0,1,True,1,25.44816699810326,25.44816699810326,0.0071249669417738914,0.008125032763928175,25.463416997808963
pessimistic,40,multistation_rep,42,42,42,t00052-c00007,7,52,1,0,1,True,1,31.09633398707956,31.09633398707956,25.13608301524073,0.007957976777106524,56.240374979097396
pessimistic,40,multistation_rep,42,42,42,t00052-c00038,38,52,1,0,1,True,1,56.19995802408084,56.19995802408084,0.05145900649949908,0.004915986210107803,56.25633301679045
pessimistic,40,multistation_rep,42,42,42,t00054-c00025,25,54,12,2,1,True,1,100.68383399629965,100.68383399629965,46.631416014861315,0.0118750031106174,147.3271250142716
pessimistic,40,multistation_rep,42,42,42,t00057-c00023,23,57,1,0,1,True,1,59.65425004251301,59.65425004251301,80.46704099979252,0.008750008419156075,140.13004105072469
pessimistic,40,multistation_rep,42,42,42,t00057-c00038,38,57,3,0,3,True,1,94.7726660524495,140.08579100482166,0.07850001566112041,0.005792011506855488,140.17008303198963
pessimistic,40,multistation_rep,42,42,42,t00058-c00001,1,58,1,0,1,True,1,57.73366696666926,57.73366696666926,0.006082991603761911,0.007792026735842228,57.747541985008866
pessimistic,40,multistation_rep,42,42,42,t00058-c00038,38,58,7,2,1,True,1,162.68470796057954,162.68470796057954,27.618792024441063,0.005332985892891884,190.3088329709135
pessimistic,40,multistation_rep,42,42,42,t00060-c00003,3,60,1,0,1,True,1,62.05049995332956,62.05049995332956,47.20575001556426,0.013165990822017193,109.26941595971584
pessimistic,40,multistation_rep,42,42,42,t00061-c00012,12,61,4,0,4,True,1,30.529042007401586,88.52391695836559,0.00820803688839078,0.008417002391070127,88.54054199764505
pessimistic,40,multistation_rep,42,42,42,t00063-c00037,37,63,12,4,0,False,0,,,,,
pessimistic,40,multistation_rep,42,42,42,t00064-c00023,23,64,3,0,1,True,1,66.98104197857901,66.98104197857901,16.425208013970405,0.016207981389015913,83.42245797393844
pessimistic,40,multistation_rep,42,42,42,t00066-c00036,36,66,3,0,3,True,1,54.53662504442036,153.49987504305318,11.152041959576309,0.023666012566536665,164.67558301519603
pessimistic,40,multistation_rep,42,42,42,t00067-c00039,39,67,4,0,4,True,1,92.28062501642853,207.33387500513345,0.024707987904548645,0.013459008187055588,207.37204200122505
pessimistic,40,multistation_rep,42,42,42,t00068-c00037,37,68,12,4,0,False,0,,,,,
pessimistic,40,multistation_rep,42,42,42,t00070-c00039,39,70,3,0,3,True,1,43.23791596107185,111.36949999490753,6.660500017460436,0.012999982573091984,118.04299999494106
pessimistic,40,multistation_rep,42,42,42,t00073-c00037,37,73,12,4,0,False,0,,,,,
pessimistic,40,multistation_rep,42,42,42,t00078-c00037,37,78,12,4,0,False,0,,,,,
pessimistic,40,multistation_rep,42,42,42,t00083-c00037,37,83,12,4,0,False,0,,,,,
pessimistic,40,multistation_rep,42,42,42,t00085-c00006,6,85,1,0,1,True,1,42.766666039824486,42.766666039824486,0.006874965038150549,0.00866700429469347,42.78220800915733
pessimistic,40,multistation_rep,42,42,42,t00088-c00037,37,88,12,4,0,False,0,,,,,
pessimistic,40,multistation_rep,42,42,42,t00089-c00018,18,89,1,0,1,True,1,46.52466700645164,46.52466700645164,7.65020796097815,0.010167015716433525,54.18504198314622
