scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,20,multistation,42,42,42,t00000-c00008,8,0,2,0,2,True,1,57.64941603410989,96.56079101841897,0.015042023733258247,0.017707992810755968,96.59354103496298
pessimistic,20,multistation,42,42,42,t00011-c00019,19,11,3,0,3,True,1,40.210124978329986,109.04520796611905,0.02050003968179226,0.019707949832081795,109.08541595563293
pessimistic,20,multistation,42,42,42,t00012-c00019,19,12,3,0,3,True,1,67.44587502907962,182.32704198453575,0.016375037375837564,0.01233298098668456,182.35575000289828
pessimistic,20,multistation,42,42,42,t00021-c00005,5,21,1,0,1,True,1,11.222374974749982,11.222374974749982,0.005417037755250931,0.006999995093792677,11.234792007599026
pessimistic,20,multistation,42,42,42,t00030-c00016,16,30,2,0,2,True,1,54.23099995823577,86.30579098826274,0.010041985660791397,0.009833020158112049,86.32566599408165
pessimistic,20,multistation,42,42,42,t00031-c00016,16,31,2,0,2,True,1,54.58325002109632,88.80054100882262,0.013042008504271507,0.012708012945950031,88.82629103027284
pessimistic,20,multistation,42,42,42,t00038-c00010,10,38,3,0,3,True,1,35.189540998544544,111.60374997416511,0.01633301144465804,0.015625031664967537,111.63570801727474
pessimistic,20,multistation,42,42,42,t00039-c00005,5,39,1,0,1,True,1,417.0660839881748,417.0660839881748,0.011666037607938051,0.014541961718350649,417.0922919875011
pessimistic,20,multistation,42,42,42,t00039-c00010,10,39,3,0,3,True,1,131.23916601762176,404.75762501591817,12.40158302243799,0.0070829992182552814,417.1662910375744
pessimistic,20,multistation,42,42,42,t00039-c00014,14,39,3,0,3,True,1,65.76374999713153,351.1910419911146,65.9803330199793,0.004832982085645199,417.17620799317956
pessimistic,20,multistation,42,42,42,t00041-c00005,5,41,1,0,1,True,1,14.394750003702939,14.394750003702939,0.010374991688877344,0.013249984476715326,14.418374979868531
pessimistic,20,multistation,42,42,42,t00045-c00002,2,45,3,0,3,True,1,28.336792020127177,111.04604200227186,0.013832992408424616,0.014249992091208696,111.0741249867715
pessimistic,20,multistation,42,42,42,t00050-c00007,7,50,1,0,1,True,1,41.07829200802371,41.07829200802371,0.011749973054975271,0.011124997399747372,41.10116697847843
pessimistic,20,multistation,42,42,42,t00050-c00013,13,50,1,0,1,True,1,41.052207991015166,41.052207991015166,0.09983399650081992,0.005165988113731146,41.15720797562972
pessimistic,20,multistation,42,42,42,t00051-c00007,7,51,1,0,1,True,1,76.78391598165035,76.78391598165035,0.01487502595409751,0.01370901009067893,76.81250001769513
pessimistic,20,multistation,42,42,42,t00051-c00013,13,51,1,0,1,True,1,76.75775000825524,76.75775000825524,0.09662500815466046,0.004833971615880728,76.85920898802578
pessimistic,20,multistation,42,42,42,t00058-c00001,1,58,1,0,1,True,1,40.047166985459626,40.047166985459626,0.009791983757168055,0.012083037290722132,40.069042006507516
pessimistic,20,multistation,42,42,42,t00060-c00003,3,60,1,0,1,True,1,64.71487501403317,64.71487501403317,0.012832984793931246,0.011625001206994057,64.7393330000341
pessimistic,20,multistation,42,42,42,t00061-c00012,12,61,4,0,4,True,1,30.026125023141503,87.74279203498736,0.0155829475261271,0.01425005029886961,87.77262503281236
pessimistic,20,multistation,42,42,42,t00085-c00006,6,85,1,0,1,True,1,21.38562500476837,21.38562500476837,0.011500029359012842,0.012542004697024822,21.40966703882441
pessimistic,20,multistation,42,42,42,t00089-c00018,18,89,1,0,1,True,1,34.04370800126344,34.04370800126344,0.010458985343575478,0.010624993592500687,34.064791980199516
pessimistic,20,multistation,42,42,42,t00095-c00000,0,95,3,0,3,True,1,85.21500002825633,155.10124998399988,0.01229101326316595,0.01370901009067893,155.12725000735372
pessimistic,20,multistation,42,42,42,t00095-c00018,18,95,1,0,1,True,1,37.13679203065112,37.13679203065112,118.03208297351375,0.005459005478769541,155.17433400964364
pessimistic,20,multistation,42,42,42,t00101-c00014,14,101,2,0,2,True,1,47.00712498743087,79.52908298466355,0.013959011994302273,0.012874952517449856,79.5559169491753
pessimistic,20,multistation,42,42,42,t00102-c00014,14,102,2,0,2,True,1,88.17816601367667,146.6036660131067,0.013125012628734112,0.013499986380338669,146.63029101211578
pessimistic,20,multistation,42,42,42,t00103-c00014,14,103,3,0,3,True,1,127.03779200091958,340.7011669478379,0.014125020243227482,0.013249984476715326,340.72854195255786
pessimistic,20,multistation,42,42,42,t00104-c00014,14,104,3,0,3,True,1,113.17845800658688,304.0277080144733,0.014209013897925615,0.014040968380868435,304.0559579967521
pessimistic,20,multistation,42,42,42,t00107-c00001,1,107,1,0,1,True,1,78.8298340048641,78.8298340048641,0.007540977094322443,0.011999974958598614,78.84937495691702
pessimistic,20,multistation,42,42,42,t00107-c00009,9,107,1,0,1,True,1,51.46500002592802,51.46500002592802,27.414457988925278,0.005249981768429279,78.88470799662173
pessimistic,20,multistation,42,42,42,t00108-c00001,1,108,1,0,1,True,1,23.993291950318962,23.993291950318962,0.005833047907799482,0.007707974873483181,24.006832973100245
pessimistic,20,multistation,42,42,42,t00109-c00001,1,109,1,0,1,True,1,41.137457999866456,41.137457999866456,0.00504200579598546,0.0070829992182552814,41.1495830048807
pessimistic,20,multistation,42,42,42,t00111-c00001,1,111,3,0,3,True,1,72.30525003978983,183.3742090384476,0.013207958545535803,0.013792014215141535,183.40120901120827
pessimistic,20,multistation,42,42,42,t00117-c00015,15,117,1,0,1,True,1,18.443375010974705,18.443375010974705,0.005457957740873098,0.0072080292738974094,18.456040997989476
pessimistic,20,multistation,42,42,42,t00118-c00015,15,118,2,0,2,True,1,27.08654204616323,40.03362503135577,0.006709014996886253,0.0072499969974160194,40.04758404335007
pessimistic,20,multistation,42,42,42,t00120-c00011,11,120,1,0,1,True,1,42.22262499388307,42.22262499388307,0.010000017937272787,0.010083022061735392,42.24270803388208
pessimistic,20,multistation,42,42,42,t00121-c00015,15,121,1,0,1,True,1,17.06729200668633,17.06729200668633,0.005915993824601173,0.00708398874849081,17.080291989259422
pessimistic,20,multistation,42,42,42,t00125-c00015,15,125,2,0,2,True,1,34.05195800587535,57.95941699761897,0.006749993190169334,0.0075830030255019665,57.973749993834645
pessimistic,20,multistation,42,42,42,t00126-c00015,15,126,2,0,2,True,1,25.67533403635025,43.51008404046297,0.007333001121878624,0.008167000487446785,43.525584042072296
pessimistic,20,multistation,42,42,42,t00155-c00004,4,155,1,0,1,True,1,66.33437500568107,66.33437500568107,0.012749980669468641,0.013042008504271507,66.36016699485481
pessimistic,20,multistation,42,42,42,t00156-c00004,4,156,4,0,4,True,1,211.51120896684006,505.5052919778973,0.011417025234550238,0.011415977496653795,505.5281249806285
pessimistic,20,multistation,42,42,42,t00156-c00017,17,156,3,0,3,True,1,33.535791968461126,334.89624998765066,170.66641699057072,0.005249981768429279,505.5679169599898
pessimistic,20,multistation,42,42,42,t00157-c00017,17,157,3,0,3,True,1,40.45050003333017,106.44929198315367,0.012125005014240742,0.01087499549612403,106.47229198366404
pessimistic,20,multistation,42,42,42,t00160-c00005,5,160,1,0,1,True,1,19.785957993008196,19.785957993008196,0.004499976057559252,0.005999987479299307,19.796457956545055
pessimistic,20,multistation,42,42,42,t00162-c00017,17,162,1,0,1,True,1,31.838333001360297,31.838333001360297,0.005667039658874273,0.006499991286545992,31.850500032305717
pessimistic,20,multistation,42,42,42,t00165-c00017,17,165,1,0,1,True,1,25.623833993449807,25.623833993449807,0.0077909789979457855,0.010000017937272787,25.641624990385026
pessimistic,20,multistation,42,42,42,t00167-c00001,1,167,3,0,3,True,1,68.44641698990017,168.3557920041494,0.011541007552295923,0.01291697844862938,168.38024999015033
pessimistic,20,multistation,42,42,42,t00171-c00017,17,171,2,0,2,True,1,36.690249980892986,62.23812501411885,0.015333003830164671,0.013707962352782488,62.2671659803018
pessimistic,20,multistation,42,42,42,t00178-c00017,17,178,2,0,2,True,1,37.14537498308346,64.90891700377688,0.011082971468567848,0.012750038877129555,64.93275001412258
pessimistic,20,multistation,42,42,42,t00181-c00017,17,181,1,0,1,True,1,37.569958018139005,37.569958018139005,0.012582982890307903,0.01837499439716339,37.600915995426476
pessimistic,20,multistation,42,42,42,t00183-c00017,17,183,3,0,3,True,1,28.937459050212055,96.39995900215581,0.017416023183614016,0.018417020328342915,96.43579204566777
pessimistic,20,multistation,42,42,42,t00186-c00017,17,186,1,0,1,True,1,26.558624987956136,26.558624987956136,0.008916016668081284,0.008624978363513947,26.57616598298773
pessimistic,20,multistation,42,42,42,t00213-c00001,1,213,1,0,1,True,1,28.855209005996585,28.855209005996585,0.006125017534941435,0.007499998901039362,28.868834022432566
pessimistic,20,multistation,42,42,42,t00215-c00012,12,215,3,0,3,True,1,29.494166024960577,79.29349999176338,0.010083022061735392,0.010041985660791397,79.31362499948591
pessimistic,20,multistation,42,42,42,t00222-c00012,12,222,3,0,3,True,1,46.52108298614621,102.50816697953269,0.014375022146850824,0.014040968380868435,102.53658297006041
pessimistic,20,multistation,42,42,42,t00224-c00012,12,224,1,0,1,True,1,25.43833397794515,25.43833397794515,0.005499983672052622,0.006875023245811462,25.450708984863013
pessimistic,20,multistation,42,42,42,t00242-c00001,1,242,1,0,1,True,1,41.29858402302489,41.29858402302489,0.005707959644496441,0.007417052984237671,41.31170903565362
pessimistic,20,multistation,42,42,42,t00269-c00012,12,269,1,0,1,True,1,3.8886250113137066,3.8886250113137066,0.004500034265220165,0.006791960913687944,3.8999170064926147
pessimistic,20,multistation,42,42,42,t00272-c00018,18,272,3,0,3,True,1,3.6432500346563756,10.731875023338944,0.0072499969974160194,0.00870897201821208,10.747833992354572
pessimistic,20,multistation,42,42,42,t00275-c00007,7,275,4,0,4,True,1,4.51466697268188,14.607332996092737,0.00608398113399744,0.006749993190169334,14.620166970416903
pessimistic,20,multistation,42,42,42,t00279-c00008,8,279,12,4,0,False,0,,,,,
pessimistic,20,multistation,42,42,42,t00281-c00002,2,281,12,4,0,False,0,,,,,
pessimistic,20,multistation,42,42,42,t00281-c00019,19,281,2,0,2,True,1,1.6438330058008432,4.61862504016608,7.00574996881187,0.006208021659404039,11.630583030637354
pessimistic,20,multistation,42,42,42,t00284-c00006,6,284,2,0,2,True,1,12.970249983482063,16.36954100104049,1.34862499544397,0.0071249669417738914,17.725290963426232
pessimistic,20,multistation,42,42,42,t00284-c00008,8,284,11,3,0,False,0,,,,,
pessimistic,20,multistation,42,42,42,t00285-c00006,6,285,12,2,0,False,0,,,,,
pessimistic,20,multistation,42,42,42,t00286-c00002,2,286,2,0,2,True,1,3.0039590201340616,4.618291975930333,6.767042039427906,0.0069579691626131535,11.392291984520853
pessimistic,20,multistation,42,42,42,t00287-c00002,2,287,3,0,0,False,0,,,,,
