scenario,nb_cars,method,seed,world_seed,grid_seed,demand_id,car_id,slot,nb_stations,search_retries,nb_offers,confirmed,confirm_attempts,first_offer_ms,last_offer_ms,selection_ms,confirmation_ms,total_ms
pessimistic,20,bramev,42,42,42,t00000-c00008,8,0,2,0,2,True,1,58.345708006527275,97.1976249711588,0.012958014849573374,0.015083001926541328,97.22566598793492
pessimistic,20,bramev,42,42,42,t00011-c00019,19,11,3,0,3,True,1,40.04366701701656,108.39941701851785,0.01233298098668456,0.012749980669468641,108.424499980174
pessimistic,20,bramev,42,42,42,t00012-c00019,19,12,3,0,1,True,1,75.40208398131654,75.40208398131654,6.015165999997407,0.012042000889778137,81.42929198220372
pessimistic,20,bramev,42,42,42,t00021-c00005,5,21,1,0,1,True,1,11.119999981019646,11.119999981019646,0.004834029823541641,0.0062909675762057304,11.131124978419393
pessimistic,20,bramev,42,42,42,t00030-c00016,16,30,2,0,2,True,1,55.17370899906382,87.29345898609608,0.009374984074383974,0.010166026186197996,87.31299999635667
pessimistic,20,bramev,42,42,42,t00031-c00016,16,31,4,1,1,True,1,76.09762495849282,76.09762495849282,14.46445903275162,0.02079096157103777,90.58287495281547
pessimistic,20,bramev,42,42,42,t00038-c00010,10,38,3,0,3,True,1,46.09449999406934,112.34516697004437,0.016542035154998302,0.01858297036960721,112.38029197556898
pessimistic,20,bramev,42,42,42,t00039-c00005,5,39,9,3,4,True,1,350.0020420178771,402.5895419763401,10.337333020288497,0.028333975933492184,412.9552089725621
pessimistic,20,bramev,42,42,42,t00039-c00010,10,39,3,0,1,True,1,225.95054103294387,225.95054103294387,65.85454195737839,0.014249992091208696,291.81933298241347
pessimistic,20,bramev,42,42,42,t00039-c00014,14,39,3,0,3,True,1,86.27070795046166,280.78920795815066,11.070583015680313,0.006875023245811462,291.8666659970768
pessimistic,20,bramev,42,42,42,t00044-c00005,5,44,2,0,1,True,1,13.313625007867813,13.313625007867813,5.773959041107446,0.011832977179437876,19.099417026154697
pessimistic,20,bramev,42,42,42,t00045-c00002,2,45,3,0,3,True,1,35.52012500585988,125.39008300518617,0.01775001874193549,0.02979201963171363,125.43762504355982
pessimistic,20,bramev,42,42,42,t00050-c00007,7,50,1,0,1,True,1,40.99570802645758,40.99570802645758,0.012082979083061218,0.011541997082531452,41.01933300262317
pessimistic,20,bramev,42,42,42,t00050-c00013,13,50,1,0,1,True,1,40.96420801943168,40.96420801943168,0.1009589759632945,0.005165988113731146,41.070332983508706
pessimistic,20,bramev,42,42,42,t00051-c00007,7,51,1,0,1,True,1,73.7142920261249,73.7142920261249,0.01395796425640583,0.015083001926541328,73.74333299230784
pessimistic,20,bramev,42,42,42,t00051-c00013,13,51,1,0,1,True,1,73.6874170252122,73.6874170252122,0.09462499292567372,0.005332985892891884,73.78737500403076
pessimistic,20,bramev,42,42,42,t00058-c00001,1,58,1,0,1,True,1,40.02891696291044,40.02891696291044,0.0072080292738974094,0.009000010322779417,40.04512500250712
pessimistic,20,bramev,42,42,42,t00060-c00003,3,60,1,0,1,True,1,75.12816600501537,75.12816600501537,0.014999997802078724,0.018916965927928686,75.16208296874538
pessimistic,20,bramev,42,42,42,t00061-c00012,12,61,4,0,4,True,1,30.002917046658695,88.48491701064631,0.012417032849043608,0.012208009138703346,88.50954205263406
pessimistic,20,bramev,42,42,42,t00085-c00006,6,85,1,0,1,True,1,20.880708005279303,20.880708005279303,0.0070420210249722,0.009374984074383974,20.89712501037866
pessimistic,20,bramev,42,42,42,t00089-c00018,18,89,1,0,1,True,1,33.552833017893136,33.552833017893136,0.007458962500095367,0.009416020475327969,33.56970800086856
pessimistic,20,bramev,42,42,42,t00095-c00000,0,95,3,0,3,True,1,55.2427499787882,127.05187499523163,0.009874987881630659,0.011917029041796923,127.07366701215506
pessimistic,20,bramev,42,42,42,t00095-c00018,18,95,5,2,4,True,1,164.92633300367743,281.6357080009766,0.012666976545006037,0.011500029359012842,281.6598750068806
pessimistic,20,bramev,42,42,42,t00101-c00014,14,101,5,1,2,True,1,65.37116703111678,113.3094999822788,12.602417031303048,0.017207989003509283,125.92912500258535
pessimistic,20,bramev,42,42,42,t00103-c00014,14,103,2,0,1,True,1,90.03974997904152,90.03974997904152,6.276875035837293,0.012542004697024822,96.32916701957583
pessimistic,20,bramev,42,42,42,t00104-c00014,14,104,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00107-c00001,1,107,9,3,4,True,1,345.8211669931188,503.25266702566296,11.116790992673486,0.015624973457306623,514.3850829917938
pessimistic,20,bramev,42,42,42,t00107-c00009,9,107,1,0,1,True,1,57.89058399386704,57.89058399386704,80.7861250359565,0.025165965780615807,138.70187499560416
pessimistic,20,bramev,42,42,42,t00109-c00014,14,109,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00111-c00001,1,111,12,4,1,True,1,397.71625003777444,397.71625003777444,43.359332950785756,0.020042003598064184,441.09562499215826
pessimistic,20,bramev,42,42,42,t00114-c00014,14,114,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00116-c00001,1,116,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00117-c00015,15,117,1,0,1,True,1,102.35379094956443,102.35379094956443,0.021709012798964977,0.012415985111147165,102.38791594747454
pessimistic,20,bramev,42,42,42,t00118-c00015,15,118,2,0,2,True,1,69.15883399778977,135.8946249820292,16.902917006518692,0.018624996300786734,152.81616698484868
pessimistic,20,bramev,42,42,42,t00119-c00014,14,119,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00120-c00011,11,120,1,0,1,True,1,80.62983304262161,80.62983304262161,59.19749999884516,0.021457963157445192,139.84879100462422
pessimistic,20,bramev,42,42,42,t00121-c00001,1,121,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00121-c00015,15,121,9,3,1,True,1,320.7926659961231,320.7926659961231,51.86887498712167,0.022833992261439562,372.6843749755062
pessimistic,20,bramev,42,42,42,t00124-c00014,14,124,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00126-c00001,1,126,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00128-c00015,15,128,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00129-c00014,14,129,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00131-c00001,1,131,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00133-c00015,15,133,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00134-c00014,14,134,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00136-c00001,1,136,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00138-c00015,15,138,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00139-c00014,14,139,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00141-c00001,1,141,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00143-c00015,15,143,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00144-c00014,14,144,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00146-c00001,1,146,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00148-c00015,15,148,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00149-c00014,14,149,12,4,0,False,0,,,,,
pessimistic,20,bramev,42,42,42,t00151-c00001,1,151,12,4,0,False,0,,,,,
